id,user_rating,review_text
1,3/4,"Gladiator, a movie that has had action-starved salivating for months on the Internet, is here today. And it delivers."
2,3/4,"No matter how much the film may seem to condemn the life-wasting brutality of the arena, there's no denying that these grisly onscreen struggles offer moviegoers an approximation of the thrill the ancient Romans must have felt."
3,3/4,"There's more show than substance, more noise than music, more circus than bread. Romans would understand."
4,,"The real revelation is Joaquin Phoenix as Commodus. Nothing in his career to date gave a hint of the subtlety and control he brings to the part of the cold, misanthropic emperor."
5,2.5/4,Solid acting and gaudy production values give Gladiator appeal to higher-brow patrons; less discerning viewers can enjoy the blood and gore.
6,3/4,One of the slighter films to ever win the Best Picture Oscar.
7,,"The same sturdy conventionality that made Gladiator a hit means that it’s built to last without standing particularly tall. With apologies to Ridley Scott, it holds up fine without echoing into eternity."
8,8/10,"As iconic as Ridley Scott's Gladiator is, a better film would exist beneath its legendary dialogue and battle scenes in the form of a sharper script."
9,4/5,"The enduring success of Gladiator lies in many factors, one of which is Scott’s modern sensibility in his direction that appeals even to contemporary audiences."
10,5/5,"Scott’s films lurch all over the place in terms in quality, but when the material rises to match his sheer movie-making suss, the results can be fabulous."
11,8/10,"As a sword and sandal epic, it still holds the exciting pulse to this day with Russell Crowe's magnificent performance and its emotional story about the Roman gladiator who fights as a liberator against a corrupt emperor. [Full review in Spanish]"
12,2.5/5,Russell Crowe takes ownership of his character and gives him an immeasurable truth and sadness. [Full review in Spanish]
13,3/4,"The individual performances are great and the images are stunning, and -- perhaps most important -- Gladiator offers an escapist quality that makes its derivative flaws seem minor."
14,,"Gladiator is not a bad film at all; in fact, it's visually stunning, easily the most impressive work Scott has done since ""Blade Runner."" But it is apparent that reaction to this film is splitting along a fault line called ""age."""
15,,"This Ancient Roman swords-and-sandals epic is one of the last big-budget, grandiose Hollywood blockbusters to win Best Picture."
16,,Great visual spectacle and first-rate entertainment... [Full review in Spanish]
17,5/5,"When the dust finally settled, “Gladiator” pulled off a few minor miracles. It catapulted Crowe into super-stardom, removed any doubt that Scott could work within any particular genre with success, and took a dusty old genre and made it new again."
18,3.5/4,"Gladiator benefits from a second half that is, given its focus on Maximus’ vengeance-fueled exploits, virtually overflowing with spellbinding interludes..."
19,B+,"The film’s most important effect, if you will, is Crowe himself as the unabashed hero General Maximus, followed closely by Joaquin Phoenix as the Emperor Commodus. Gladiator is at heart their simple story."
20,,"It is an honorable movie, so are they all honorable movies. But that's not enough. It's not great. It's a disappointment. Caesar hates disappointment, so kill it swiftly and be done."
21,3/5,"The new film has spectacular fight scenes in dazzling sets and a familiar story about honor and betrayal, courage and cowardice. It's the perfect vehicle for some old-fashioned sword-clanging fun."
22,4/5,"Gladiator delivers everything its title promises. The surprise is that this bold revival of the period ""sword-and-sandals"" epic does so with solid acting, sure pacing and superior style interspersed with payoff-worthy pathos."
23,3/4,"Such magnitude demands a heroically proportioned star, and Russell Crowe is the man, muscled but mournful and quietly spiritual. All hail, Maximus."
24,B,"Gladiator gets kudos for attempting to give a fresh face to the genre but it's merely a good, not great, film."
25,,"The real star of the film is director Ridley Scott, who transports you from the comfort of your theater seat to the darkness that was Rome."
26,3.5/4,The blend of digital imagery and contemporary showmanship combine to make you feel like a privileged ticket-holder at a compellingly ghastly program in the most famous arena on Earth.
27,,The way the movie repeatedly drives home the motivations for Phoenix's paternally scorned neurosis and Crowe's proud victim becomes repetitious; you think they could have brought some more shading to the characters in 160 minutes.
28,4/4,"A mountain, a fever dream, an epic poem of a motion picture. Equal parts Ben-Hur and Braveheart, it is a victory not likely to be equaled any time soon."
29,4.5/5,"Wholly improbable and voluptuously satisfying, Gladiator and its sheer shivery pleasure in cinematic spectacle and big emotion deserve a very Roman ""thumbs up."""
30,C+,"There is a plot, but it is at once so derivative and so undernourished that it never really registers as a story. As far as it goes, it's ""Spartacus Lite,"" minus that epic's moral grandeur."
31,3.5/4,"We're on the cusp of a new golden age for moviemaking. Ridley Scott is hardly equipped to light the way, but that he or anybody is willing to deliver a jolt of electricity to a genre as dead and dumb as the Roman epic is thrilling in itself."
32,,"Gladiator isn’t awful, but it ain’t exactly a Roman holiday."
33,3.5/4,"Fortunately, the resulting film, Gladiator, has Scott being a lot more ""on"" than he's been for a long, long time. It's a handsome-looking, testosterone-driven epic that's among the very best things he's ever produced."
34,,"On a story level, Gladiator is solid and engaging but squarely in the dramatic tradition of its forebears. On a spectacle level, Scott's film rises to new heights of visual grandeur and visceral impact."
35,4/4,This is a neatly wrought blend of two classic film categories: The historical drama and the revenge movie. Director Ridley Scott keeps the sequences wound tightly -- there's not a moment that something interesting isn't going on.
36,,"Although Gladiator is enjoyable enough, it lacks the pop of great pop culture. Roman movies usually have preposterous scripts, but this one is preposterous and doleful."
37,,"Crowe effortlessly projects a warrior's intelligence, as well as his unshakable belief in an ideal called Rome. Whenever Gladiator veers into a blind alley, or starts to suffer under the weight of bad writing, he comes along to steer it right."
38,5/5,"It is gripping stuff, with Russell Crowe so muscular and heroic in the central role and Joaquin Phoenix giving a really interesting interpretation to Commodus."
39,3.5/5,Cinematographically important and tremendously entertaining.  [Full review in Spanish]
40,2.5/4,Gladiator doesn't strike any blows for innovation. Its plot has been cobbled together from earlier blood-and-sand epics.
41,3/4,[Gladiator] succeeds on two fronts. One is the unabashed neato-ness of man-eating tigers and of warriors toiling in hand-to-hand combat. The other is the intellectual thrills exerted by the film's meticulous recreation of Rome.
42,3/4,"It is far from the David Lean-type epic that some of the film's producers are dubbing it, but it's far better than the mass of those 1950s-era sword-and-sandal spectacles."
43,,"Gladiator has the physical heft and scale of a true epic; it's seldom laughable, which is saying a lot, and reasonably entertaining."
44,,"Scott’s slick, shallow toga party has a punier disposition: Like Braveheart, which combined carnage (for young male spectators) with a dashing, dutiful-husband hero (for their dates), Gladiator is as suburban as an SUV."
45,,"Gladiator, directed by Ridley Scott, is enjoyable, as long as it's not taken too seriously... Everything is quite improbable, but professionally done and played to the hilt."
46,,"Somewhere between De Chirico and Disney, the film's Forum and Colosseum are foreshortened, overstuffed, overstylized, sternly insubstantial; it's hard to be impressed with impossible vistas that are so clearly cartoonish."
47,C,"Gladiator is a cynical exercise. It gives historical legitimacy to a pageant of mayhem every bit as ritualized as professional wrestling. It's loud, bloody and empty. The crowds will love it."
48,,"At its best, which would be the opening 100 minutes and first two acts of Scott's two-and-a-half-hour tale of betrayal, martyrdom, and revenge, Gladiator more than satisfies our basest film-going desires."
49,,"Overall, it's nostalgic fun to see a gladiator picture again, with all the added wizardry of computer animation techniques, but there's not a new thought in the film's head."
50,3.5/5,Gladiator is the kind of cinema we don't see any more... It's like opening a picture book and going back to our Technicolor childhood.
