id,user_rating,review_text
1,,"A first love is a precious thing. And despite the inherent irrationality, it can be hard to let go of the golden sheen that covers a fond memory. But that is precisely what Song guides her characters to achieve in her film."
2,5/5,"I’m happy to say that it does not disappoint -- it may be a slow-burner with no easy answers, but that’s one of its many strengths."
3,A,"Past Lives is romantic and daring, and both Greta Lee and Teo Yoo are exceptional."
4,3.5/5,"The build-up to their eventual reunion is long, and while it’s emotionally restrained by design, I found myself wanting deeper insights into their lives along the way... Still, when the final act arrives, it’s quietly powerful."
5,,"Song steers clear of cliches and tropes.  If this story was indeed based on a real love story dear to her heart, this is one for the ages and a remarkable watch for those that want to experience romantic nostalgia."
6,,"“Past Lives,” an intensely personal look at both the paths we take and the ones we don’t, seeps through the cracks in your armor so subtly, you don’t realize you’re coming apart at the seams until it’s too late."
7,4/5,"Moving, beautiful, and painful, one of those films that makes us feel and that stays stuck in our minds and hearts for a while. [Full Review in Spanish]"
8,A,It’s one of the most emotionally powerful movies of the year.
9,,Prepare to be drawn into the deeply moving drama created by Song’s atmospheric world.
10,4/5,Celine Song's debut film is a powerful metaphor for the two selves that exist within immigrants.
11,5/5,"Celine Song announces herself as a major voice in cinema with Past Lives, her divine and complex reflection on enduring love."
12,5/5,It is a heartbreaking film that is so masterfully made and profoundly sincere that you want to stay in its world regardless of the emotional cost.
13,4.5/5,"As the credits roll and we’re given a moment to think about the movie in retrospect, it all just… hits different. And it’s what makes “Past Lives” all the more remarkable as a movie about the bittersweet intensity of love and longing."
14,5/5,"Song composes this lyrical, melancholic film with the confidence of a director at the height of their career...[finding] pathos in the potentially mundane creases of a marital bed and a poor internet connection."
15,5/5,"Past Lives is a film that leaves you breathless, and your heart aching, but in a good way. There’s something deeply comforting about knowing these feelings are universal."
16,,"The characters are empty enough for me to imagine my own heartache in its own stead, but hazy characterisations and intriguing concepts aren’t enough to sustain a movie."
17,,"The concept of In-Yun promises that after 8,000 years of connecting, they can marry and be together. Nora and Hae Sun are one life closer."
18,,"Told with remarkable economy, and perfect performances..."
19,,"Hae Sung in ""Past Lives"" barely even exists beyond his nostalgic fixation on Nora, and Nora herself is only slightly more well-defined as a character because she has two relationships and the other characters only one."
20,,"The writing was like poetry, I would highly recommend"
21,,"There’s so much to dig into and relate to, regardless of your background. Past Lives is quietly devastating."
22,,"Celine Song’s Past Lives calls out to tired souls. It’s a beautifully made anti-fairytale movie, where the prince and the princess meet at the wrong place and time..."
23,5/5,"To say too much about what happens in each episode would be to spoil the joy of encountering Song’s finely worked screenplay, which lets its characters' emotions glitter in the light."
24,4/4,"In this extraordinary Academy Award-nominated film “Past Lives,” the Korean concept of inyeon is used to lead viewers into believing that Nora and Hae-sung are destined to be together – if not in this lifetime, then in the future."
25,,"The film is more literature than cinema, elevated mumblecore for graduate writing seminars, the opposite of, for instance, Hong Sangsoo, who makes low-budget films about writers and filmmakers without worrying about prizes..."
