id,user_rating,review_text
1,7/10,"Kobayashi establishes his aesthetic signature and maintains the balance of a tense and tragic narrative to interrogate the honor, bravery and hypocrisy of a feudal system, with a highly organic performance from Tatsuya Nakadai. [Full review in Spanish]"
2,5/5,Harakiri is the symbol of resistance against authority and the inhuman tendencies of the untouchable elite against the nobility of an impoverished working class... [Full review in Spanish]
3,,Masaki Kobayashi’s “Harakiri” illustrates the samurai code as a flawed system hiding behind a façade of honor and principle—it is undeniably the greatest anti-samurai film ever made.
4,4/4,The film’s condemnation of the lies systems of authority will tell to preserve their power and engrain their ideology is deeply felt and presented in a structure that leaves the viewer rife with indignation.
5,,"Both a thrilling character piece and a scathing take down of authority, Harakiri is a tour-de-force and a compelling look into the facade of institutions."
6,4/4,It would be wrong for me to reveal the details of the story Tsugumo tells. What I can say is that it is heartbreaking.
7,,The 1962 single masterpiece uses ploys of the written word in picturing the past and/or far away to criticize the present.
8,,"The film has a steady, hypnotic momentum; the director, Masaki Kobayashi, wrings as much drama out of facial twitches as he does out of sword fights."
9,,"A masterful chess game, filled with many carefully constructed moves, each arranged to fit in a particular place. It's glorious to behold."
10,3/5,
11,7/10,"Kobayashi establishes his aesthetic signature and maintains the balance of a tense and tragic narrative to interrogate the honor, bravery and hypocrisy of a feudal system, with a highly organic performance from Tatsuya Nakadai. [Full review in Spanish]"
12,5/5,Harakiri is the symbol of resistance against authority and the inhuman tendencies of the untouchable elite against the nobility of an impoverished working class... [Full review in Spanish]
13,,Masaki Kobayashi’s “Harakiri” illustrates the samurai code as a flawed system hiding behind a façade of honor and principle—it is undeniably the greatest anti-samurai film ever made.
14,4/4,The film’s condemnation of the lies systems of authority will tell to preserve their power and engrain their ideology is deeply felt and presented in a structure that leaves the viewer rife with indignation.
15,,"Both a thrilling character piece and a scathing take down of authority, Harakiri is a tour-de-force and a compelling look into the facade of institutions."
16,4/4,It would be wrong for me to reveal the details of the story Tsugumo tells. What I can say is that it is heartbreaking.
17,,The 1962 single masterpiece uses ploys of the written word in picturing the past and/or far away to criticize the present.
18,,"The film has a steady, hypnotic momentum; the director, Masaki Kobayashi, wrings as much drama out of facial twitches as he does out of sword fights."
19,,"A masterful chess game, filled with many carefully constructed moves, each arranged to fit in a particular place. It's glorious to behold."
20,3/5,
21,7/10,"Kobayashi establishes his aesthetic signature and maintains the balance of a tense and tragic narrative to interrogate the honor, bravery and hypocrisy of a feudal system, with a highly organic performance from Tatsuya Nakadai. [Full review in Spanish]"
22,5/5,Harakiri is the symbol of resistance against authority and the inhuman tendencies of the untouchable elite against the nobility of an impoverished working class... [Full review in Spanish]
23,,Masaki Kobayashi’s “Harakiri” illustrates the samurai code as a flawed system hiding behind a façade of honor and principle—it is undeniably the greatest anti-samurai film ever made.
24,4/4,The film’s condemnation of the lies systems of authority will tell to preserve their power and engrain their ideology is deeply felt and presented in a structure that leaves the viewer rife with indignation.
25,,"Both a thrilling character piece and a scathing take down of authority, Harakiri is a tour-de-force and a compelling look into the facade of institutions."
26,4/4,It would be wrong for me to reveal the details of the story Tsugumo tells. What I can say is that it is heartbreaking.
27,,The 1962 single masterpiece uses ploys of the written word in picturing the past and/or far away to criticize the present.
28,,"The film has a steady, hypnotic momentum; the director, Masaki Kobayashi, wrings as much drama out of facial twitches as he does out of sword fights."
29,,"A masterful chess game, filled with many carefully constructed moves, each arranged to fit in a particular place. It's glorious to behold."
30,3/5,
31,7/10,"Kobayashi establishes his aesthetic signature and maintains the balance of a tense and tragic narrative to interrogate the honor, bravery and hypocrisy of a feudal system, with a highly organic performance from Tatsuya Nakadai. [Full review in Spanish]"
32,5/5,Harakiri is the symbol of resistance against authority and the inhuman tendencies of the untouchable elite against the nobility of an impoverished working class... [Full review in Spanish]
33,,Masaki Kobayashi’s “Harakiri” illustrates the samurai code as a flawed system hiding behind a façade of honor and principle—it is undeniably the greatest anti-samurai film ever made.
34,4/4,The film’s condemnation of the lies systems of authority will tell to preserve their power and engrain their ideology is deeply felt and presented in a structure that leaves the viewer rife with indignation.
35,,"Both a thrilling character piece and a scathing take down of authority, Harakiri is a tour-de-force and a compelling look into the facade of institutions."
36,4/4,It would be wrong for me to reveal the details of the story Tsugumo tells. What I can say is that it is heartbreaking.
37,,The 1962 single masterpiece uses ploys of the written word in picturing the past and/or far away to criticize the present.
38,,"The film has a steady, hypnotic momentum; the director, Masaki Kobayashi, wrings as much drama out of facial twitches as he does out of sword fights."
39,,"A masterful chess game, filled with many carefully constructed moves, each arranged to fit in a particular place. It's glorious to behold."
40,3/5,
41,7/10,"Kobayashi establishes his aesthetic signature and maintains the balance of a tense and tragic narrative to interrogate the honor, bravery and hypocrisy of a feudal system, with a highly organic performance from Tatsuya Nakadai. [Full review in Spanish]"
42,5/5,Harakiri is the symbol of resistance against authority and the inhuman tendencies of the untouchable elite against the nobility of an impoverished working class... [Full review in Spanish]
43,,Masaki Kobayashi’s “Harakiri” illustrates the samurai code as a flawed system hiding behind a façade of honor and principle—it is undeniably the greatest anti-samurai film ever made.
44,4/4,The film’s condemnation of the lies systems of authority will tell to preserve their power and engrain their ideology is deeply felt and presented in a structure that leaves the viewer rife with indignation.
45,,"Both a thrilling character piece and a scathing take down of authority, Harakiri is a tour-de-force and a compelling look into the facade of institutions."
46,4/4,It would be wrong for me to reveal the details of the story Tsugumo tells. What I can say is that it is heartbreaking.
47,,The 1962 single masterpiece uses ploys of the written word in picturing the past and/or far away to criticize the present.
48,,"The film has a steady, hypnotic momentum; the director, Masaki Kobayashi, wrings as much drama out of facial twitches as he does out of sword fights."
49,,"A masterful chess game, filled with many carefully constructed moves, each arranged to fit in a particular place. It's glorious to behold."
50,3/5,
