id,user_rating,review_text
1,4.5/5,An epic three-and-a-half-hour saga that exceeded expectations and became one of the most celebrated films in Academy Awards history.
2,5/5,"Even after nearly 70 years, William Wyler's Ben-Hur remains one of the most astonishing accomplishments in the history of cinema."
3,3.5/4,One of the best of the 50s glut of Biblical epics.
4,3/4,The Passion of the Heston.
5,,"Ben-Hur remains one of the greatest stories ever told. The antagonizing journey of the main protagonist, incredible cast of thousands, elaborate set designs, and one of the greatest sequences in film history, Ben-Hur is one of the most influential films."
6,,"[The filmmakers] can't give it an imaginative size to match its physical size... Nevertheless if we must have films of this kind, this is the one to have."
7,10/10,"62 years later, there's not much to say more than this is; an absolute masterpiece. What was accomplished narratively and technically all those years ago is a work of film geniuses. [Full review in Spanish]"
8,10/10,"Perhaps best known for the intensely climactic and lengthy chariot race, resulting in urban legend stuntmen deaths and one of the most widely recognized sequences ever filmed."
9,4.5/5,"One of Wyler's greatest achievements is the way he portrays Jesus Christ, made with elegance and genius. [Full Review in Spanish]"
10,,"Watching it was like waiting at a railroad crossing while an interminable freight train lumbers past, often stopping completely for a while."
11,A,The chariot race still holds up.
12,,William Wyler never lets spectacle and size interfere with the elemental passions and conflicts of his human story. The spectacular aspects emerge naturally from the story -- the time and place and the customs of the society in which the characters live.
13,3/4,"Clocking in at three hours forty-two minutes, Ben-Hur overstays its welcome. Still, despite scenes that occasionally run too long, the movie doesn't start to drag until after the chariot race and many of the early scenes are engaging."
14,5/10,"The most egregiously boring movie ever graced with the Best Picture Oscar... though in fairness, egregious boredom is one of the cornerstones of the Bible epic genre."
15,A-,[VIDEO ESSAY] It's worth sitting through four hours of Charlton Heston's hammy pregnant pauses of strained dialogue and toothy grimaces just to savor the legendary larger-than-life marathon where single rider chariots...
16,5/5,"Although it is a spectacle film, the story of how a man takes on the tyranny of the Romans, with all sorts of horrible consequences to himself and his family, is powerful and gripping."
17,3/5,"1959 Biblical epic has fierce blood-spilling, cruelty."
18,C,"At 212 minutes it is far too long, and large swathes of the action appear redundant or unnecessary. ""Bigger than Ben-Hur!"" they say. That may not be a compliment."
19,5/5,"Some critics believe that William Wyler's box-office smash is no match for the 1925 silent version, but there's no denying that the race that forms the famous climax is one of the most iconic sequences in Hollywood history."
20,4/5,"Epic in both length and stature, Ben-Hur goes on for-bloody-ever... but the action set-pieces remain unrivalled, even in the age of CGI."
21,10/10,"A masterpiece of epic filmmaking, a profound religious experience and one of the greatest films ever made."
22,2/5,There is no reason to feel guilty about not loving this mammoth epic.
23,,The biggest and the best of Hollywood's super-spectacles.
24,C,Mostly tedious Sunday school tale.
25,,"It's very much of its time, overblown and overlong -- but Ben-Hur is rightfully lodged at the forefront of Hollywood history."
26,,Entire new frontiers in boredom were opened up by this MGM whopper from 1959.
27,3/4,"The kind of sweeping pseudo-biblical epic that Hollywood was famous for. If not for Heston's weak performance and Boyd's ludicrous one, the film might have been better."
28,B+,"In the lead, Heston is stiff, and the writing is uneven, but overall, it's a rousing epic done on a massive scale with hundreds of sets and extras, and a priceless race scene."
29,4/4,The film moves with an assurance and majesty hardly seen in modern movies.
30,,"The movie could be trying to say that for some people religion is an escape from their sexuality, but it seems unlikely."
31,A,A movie that has come to define Biblical epic.
32,4/5,
33,5/5,An absolute classic Hollywood epic!
34,5/5,"Awesome spectacle, unforgettable story, Heston's best"
35,A,"The grandest of Hollywood's classic biblical epics… doesn't transcend its genre, with its spectacle and melodrama, but it does these things about as well as possible."
36,3/5,
37,5/5,"Despite the spectacular action set-pieces like the chariot race, it's the moving moments that are the finest in William Wyler's magnificent epic of the time-of-Christ story."
38,4/5,
39,4.5/5,Predictable but magnificent and satisfying.
40,,Mr. Wyler and his money-free producers have smartly and effectively laid stress on the powerful and meaningful personal conflicts that are strong in this old heroic tale.
41,3/5,
42,3/5,Widescreen biblical epic is bloated with spectacle and thin on plot.
43,5/5,A definição clássica do épico.
44,4/5,"Charlton Heston plays Charlton Heston, but his charismatic macho woodeness carries the film like no other actor of his day."
45,,"If we later came to realize that movies could be a whole lot better than Ben-Hur, that still doesn't detract from the enjoyment the film still provides."
46,,Shows how difficult forgiveness is once the heart has hardened in hate.
47,,A chariot-race classic.
48,84/100,"An entertaining and compelling drama that may be shallow, but is too exciting and appealing for that to be much of a concern."
49,4/5,"Opening with a full overture played against Michelangelo's ceiling of the Sistine Chapel, you know that you're in for something unembarrassed by its own grandiosity."
50,4/5,It is one of the most resplendent films you'll ever see.
