id,user_rating,review_text
1,5/5,"Directly or indirectly influencing a century of pop culture from Blade Runner to Diamond Dogs, Lang’s masterpiece continues to amaze and inspire."
2,,"Not all masterpieces are without their flaws. I’m sure the Sistine Chapel has its dents and dings, too."
3,B-,"The epic silent movie, with its larger-than-life sets, explored themes of working-class struggle, exploitation, industrial revolution, aggressive technological advancement, and the growing wealth gap between the rich and the poor with vigor."
4,,"Lang’s visionary visual creation remains impressive a century later, from the densely imagined cityscape to the massive sets that dwarf the actors and the swarms of extras, and its socio-political themes are just as soft-headed and simplistic."
5,,"With its memorable sets and special effects courtesy of Eugen Schüfftan, the film remains a landmark of global cinema nearly 100 years later."
6,,"The movie is a period piece, with roots in dystopian novels like H.G. Wells's When the Sleeper Wakes and The Time Machine; yet the stark and garish black-and-white staging here engenders an emotion oddly stronger than words."
7,4/4,"Metropolis contains such magnificent visuals that all else about the film recedes, allowing its all-consuming mythical status to take over."
8,,"Anyone who had a good time at The Lost World will have a better time at Metropolis, for it carries the spectator into the world of a thousand years hence. No such settings have ever been attempted before on the screen, not even in Intolerance."
9,,It is perhaps unduly squeamish of me to dwell first on the faults of Metropolis... In all my years as a paid guest at movie palaces I have never seen such amazing pictures as are crammed into every reel of this gigantic production.
10,,Gustav Frӧhlich is wonderful as the young Joh Frederson but the standout in the film is Rudolf Klein-Rogge as Rotwang the evil scientist.
11,,"Perhaps Metropolis predicts a new day in the picture world -- a day of marvellous camera craft and reforming motives, for the film is, above everything else, a confirmation of the old fable that a house divided against itself cannot stand."
12,9/10,"Outside of the sensationalistic storyline, the film is a clear archetype for just about every science-fiction effort to follow it."
13,,"Lang and his colleagues achieved something using creativity, ingenuity, and a willingness to step beyond certain boundaries. And now their work is celebrated, generations later."
14,,"The film has, in consequence, a remarkable pictorial power, and, in spite of its occasional solemnities, is one which will well repay study by those who are interested in the development of a separate cinematographic technique."
15,,"There are gigantic architectural effects and strong dramatic passages... The photography is of the very finest. The movement of bright and dark, of light and shade is developed with amazing variety and with fabulous richness."
16,,Fritz Lang must have been a rare kind of genius.
17,,"Metropolis is a sentimental mess; it is staggering; yes, but it has the blind staggers; and they lead to nothing but the sentimental repentance (capital and labor shaking hands!) of the morning after."
18,,"It gives in one eddying concentration almost every possible foolishness, cliché, platitude, and muddlement about mechanical progress and progress in general, served up with a sauce of sentimentality that is all its own."
19,A+,"Metropolis (1927) is a stylized, visually-compelling, melodramatic silent film set in the dystopic, 21st century city of Metropolis - a dialectical treatise on man vs. machine and class struggle. Austrian director Fritz Lang's German Expressionistic"
20,,"Metropolis is unique because of its character, but it won't thrill anyone or make money. [Full Review in Spanish]"
21,,"Often enough it is exciting in a broad, elemental way, just as an earthquake or a loud clap of thunder would be exciting; but when individual characters come on to the screen they rouse little Interest for their own sakes."
22,,"Fritz Lang's dystopian sci-fi epic remains a spectacle, boasting some exquisite set design."
23,3/5,"I appreciate what it accomplished for the time and how influential it is. It's a classic, but one that maybe doesn't hold up to modern viewing..."
24,,What makes the movie more than a well-designed curiosity is its theme of how humanity can be swallowed by technology.
25,,For years audiences have wondered how good this film might have been had it not been edited. It turns out that it's better than anyone could ever have expected.
26,,"The cinema, even here at its best, and full as it is of invention and thrill, is still only at the mental age of seventeen."
27,,". . . the film is still something to behold, even if the newly restored footage occasionally looks like someone ran over it with a brillo pad."
28,,Lang's allegory of allegories posits humanity's progress as a collision not just of labor and management but of technology and sorcery
29,A-,"[VIDEO ESSAY] Although it ends with an overwrought climax, topped off with a laughably banal cliché that unites the workers with their greedy overlord, ""Metropolis"" is filled with stunning archetypal imagery and grand-scale spectacle."
30,,Occasionally it strikes one that [Lang] wanted to include too much and then that all one anticipates does not appear. But at the same time the various ideas have been spliced together quite adroitly.
31,4/4,Each frame of this classic is drop-dead stunning.
32,,"Metropolis remains the benchmark of agenda-driven extravaganzas, stirring and fun in the right spots."
33,,"Is Fritz Lang's 1927 epic Metropolis the most influential film ever? It certainly spawned the cinema of futurism, and watching it today. it's uncanny to see how many shadows of cinema yet to come it already contains."
34,5/5,"Brigitte Helm is absolutely brilliant in a tricky dual role. The real star, though, is Lang's incredibly fecund imagination and his glorious realisation of the futuristic Babel he dreamt up in his head."
35,5/5,Here is the starting-point of so much modern cinema.
36,4/4,Lang is at fever pitch. Although the film is renowned for its architecture -- and thus has a reputation for being static -- what makes it seductive is how much organic energy Lang and his collaborators put into the imagery.
37,,"One of the last examples of the imaginative -- but often monstrous -- grandeur of the Golden Period of the German film, Metropolis is a spectacular example of Expressionist design."
38,4/4,A visionary science-fiction spectacle; a still relevant dramatization of 'class warfare'; a pulp nightmare of Freudian-Marxist-Christian symbolism and Expressionist-Futurist-Old Testament imagery; and a source of inspiration for Nazis and Utopians alike.
39,,"Here for the first time the chill mechanized world of the future... has been given reality. Here is the city, that tormented circus of buildings which touch the sky, of tunnels that disrupt the places under the earth."
40,10/10,A perfect gateway drug for old movies.
41,A,
42,5/5,An eternal masterpiece.
43,6.5/10,"Oh, it's wacky. But the visuals are unlike anything we've ever experienced. For the film aficionado, it's a cinematic must-see."
44,5/5,"Among the most famous and influential silent films ever made, Metropolis has lost none of its ability to inspire awe and provoke debate."
45,4/5,A luminous and resplendent visual masterpiece yoked to a puerile and embarrassingly trite plot.
46,87/100,"Master cinematographer Karl Freund fills the screen with an array of stylized shadows, oblique camera angles, geometric images, and nightmarish labyrinths."
47,,"I have just had a sensational night at the movies, and the picture was only 83 years old."
48,4/4,"A fully realized work of art whose influence on science fiction, set design and symbolism can scarcely be put into words."
49,A-,"Kino's The Complete Metropolis contains nearly a hundred instances of restored footage, ranging from brief reaction shots to entire sequences."
50,,Too bad that so much really artistic work was wasted on this manufactured story.
