id,user_rating,review_text
1,5/5,"A stark depiction of life outside the city: terrifying, unsettling, but never losing the sense of comedy."
2,4/4,“A gateway drug to world cinema … aesthetically pure… the world was bigger after I watched City of God.”
3,7/10,What is the value of human life? And why are we so reckless with the fate of the youth of the world?
4,3.5/5,"A cold, hard look at reality from a specific moment in time, specific place in the world and specific point-of-view. A brilliant film that shines in every department. [Full review in Spanish]"
5,,"Sometime I find it hard to judge performances in a foreign language but I have to say the performances in City of God are very strong, particularly that of Leandro Firmino as Little Ze."
6,8/10,"A powerful, darkly skewed coming-of-age film that peerlessly makes use of its obscure setting and striking authenticity."
7,,A masterpiece of modern filmmaking.
8,,"What makes City of God so breathtaking is director Fernando Meirelles' passion for these people - he gives us the color, the music and the humor..."
9,5/5,City Of God is the very definition of cinematic lightning in a bottle.
10,,"It's point-blank perspective on murder and growing up amidst the violence will leave U.S. moviegoers feeling a macabre sense of satisfaction, immediately followed by horror, as they witnesses the vicious cycle of violence repeats itself anew."
11,,I came away from this film impressed by its narrative control but unmoved by anything it had to say.
12,4/5,"Powerful, but only for 17 and up."
13,4/4,"Each chapter is endowed with powerful, uncompromising, beguiling and, sometimes, deceptive momentum. What seem like innocuous turns become so critical to the narrative that they tie into the ruthless idea at hand: You never see the bullet that kills you."
14,A-,"Brazillian director Mereilles' splashy feature debut, a dynamically exciting portrait of Rio's violent gangs, immediately established himsef as an international talent to watch, and the Oscar nods only reaffirmed that status."
15,,"City of God delivers a bruising, visceral experience of the vicious spiral of violence that draws kids into a life of crime, brutality and murder as the only avenue open to them."
16,A+,"Fernando Meirelles' Brazilian slum epic is a profound, stylistically expansive depiction of three decades of child gang warfare on the outskirts of Rio de Janeiro with non-actors playing their poverty-ridden lives for the camera."
17,C,The visceral and artistic excitement remains surface-bound.
18,3.5/4,Director Fernando Meirelles creates an aura of fear unlike any film in recent memory.
19,A,"Kinetic, exciting, brutal, it's a supreme achievement and better than almost any film you're likely to see this year."
20,,"The performances, many from non-pros, are terrific."
21,A-,"City of God is not the easiest film to watch, but it is a masterpiece all the same, maybe the best crime drama since the Godfather films."
22,4.5/5,A staggering masterpiece.
23,,"A Brazilian ""Scarface"""
24,4/5,"At a full-throttle pace and exciting from beginning to end, directors Lund and Meirrelles grab hold of your attention and don't let go."
25,,Directors Ktia Lund and Fernando Meirelles stir all the cinematic virtues into this finely-crafted narrative.
26,8/10,"It's a grim epitaph for hypocrisy, and the film provides no comfortable answers for solving any of the problems it so well describes."
27,3/4,Difficult to watch but hard to look away from.
28,4.5/5,"We've seen this story before, more or less -- the blood, the budding psychopaths, the all-too-young victims of urban decay -- but never quite like this."
29,3.5/4,"As we see kids of no more than ten or twelve run through the streets with guns shooting those who don't give them what they want, we can't help but pity them."
30,4/4,"""City of God"" is a movie that, for the lack of a better term, incites us. It elicits a response. It pounds away at us until we break..."
31,,"The living conditions it projects are as horrendous as I had feared, but the movie is surprisingly easy to take as a rollicking homicidal entertainment."
32,5/5,"Films like City of God are a wake-up call that something must change. Yet the only answer it finds is the most daunting question - ""How?"""
33,2.5/4,'It's unfortunate that what should be an emotionally-engaging film is so completely unaffecting'
34,4/4,a devastating epic about the roots of criminality and the ironic cruelties of life that also works as an intimate personal drama
35,5/5,"""City of God"" shows us the harsh reality of a world that we Americans may never have known existed."
36,88/100,"Mezmerizing and horrific, a very confident directorial effort."
37,3.5/4,"Brutal and brilliant, Meirelles's stunning ""City of God"" virtually redefines the word storytelling."
38,B+,A well-honed exploitation picture that just happens to be set in the slums outside Rio de Janeiro.
39,,"Meirelles plays to the crowd, plays everything for effect, which wouldn't necessarily be a problem if the subject didn't deserve greater intellectual seriousness."
40,,The film makes an impact.
41,10/10,The performances are astonishing as they are authentic.
42,B+,Fearless and blistering.
43,4/5,"Exhilarating ... equal parts Tarantino/Guy Richie slickster spectacle, ""Once Upon in America"" criminal biography, and international up-from-the-gutter drama."
44,4/5,"For all their straddling of the line between realism and exploitation, entertainment and education, it's entirely possible that Meirelles and Lund render that line invisible."
45,4/4,"Rises so far above the conventions of genre and of most ordinary filmmaking that it's a transcendent experience - an exhilarating, two-feet-off-the-ground fireball of a movie."
46,4/4,"Watching the humanity in the city slowly crumble as poverty and degradation slowly take over, I couldn't shake the growing lump in my stomach as it hardened into a dry, cold clump."
47,3.5,...juggles with a fleet sense of flair the very things that bogged `Gangs of New York' down.
48,,"Aunque basada en una historia real, el director brasileo Fernando Meirelles trata el material con un estilo narrativo muy ""cinematogrfico"", nada realista."
49,,"The horrific images of children shooting children don't sit well with a tone of jaded irony, and the grinding nightmare of poverty and crime resists Cidade de Deus's playful generic conventions."
50,B,A visually interesting movie with some good performances and a fairly compelling story.
