id,user_rating,review_text
1,3/4,"If The Shape of Water never quite breaks out of the confines of what's basically a tale as old as time, it's still an artfully executed diversion further strengthened by an excellent central performance by Hawkins."
2,4/5,Fantastical triumphs of mortal spirit over evil forces are applied to inhuman oddities with jarringly violent consequences.
3,,"This romance is destined to thrive where land and the petty political squabbles upon them stop, where passions run deep in unpredictable waters."
4,,"Guillermo del Toro’s enchanting fairy tale comes alive [... in this] seamless blending of practical effects and CGI, showcasing [a] vibrant palette that immerses you in its surreal atmosphere."
5,,Guillermo del Toro’s The Shape of Water is a beautiful and fully realized film about loneliness and our desire for love.
6,4.5/5,"Del Toro has made a film whose dark, sublime, watery beauty is indisputable, and whose story is as much an intriguing ""beauty-and-the-beast"" ballad as it is a captivating homage to the different and the extraordinary."
7,10/10,"However, while The Creature from the Black Lagoon was darker, in The Shape of Water he is a more humanized and warm being, here he is the victim and not a threat, the typical scheme that we know from King Kong (1933) is no longer repeated."
8,,The meticulous craftsmanship is to be expected in any del Toro film and only adds to the magic spell he puts us under.
9,,"It balances a harsh 1960s setting with fairy tale magic painted into its big, beautifully-detailed sets. Only del Toro could pull this madness off."
10,,"You’ll either be charmed by Hawkins’s ethereal, wordless performance or you won’t, but del Toro’s use of a vivid colour palette would impress anyone."
11,,Touching and surreal...
12,2.5/5,There is no subtlety whatsoever. You can practically hear del Toro beating his pulpit through much of Shannon’s dialogue.
13,4/4,"With a narrative that resonates in unexpected ways, the film offers a showcase for the talents of its stunning ensemble cast, especially Hawkins, who embodies innocence without becoming a symbol or losing her humanity."
14,3.5/4,"The Shape Of Water is another success for Del Toro, who has yet to received a Best Director nomination at the Academy Awards but looks to be on his way to his first. A film that should be looked at and appreciated for its beauty and message."
15,5/5,"An unadulterated celebration of classical romance, monster movies, and the captivating sorcery of filmmaking."
16,5/5,"This intoxicating burst of goodness celebrates connection, the space in-between, the silence of it, a quiet reading of heartbeats, the way we dance inside."
17,,Leave your cynicism at the door-- there's no place for it here.
18,4/5,"Ultimately, del Toro's masterpiece is an utter triumph in finding love and humanity in the most unlikely of places - and it asks us to do exactly the same."
19,4/5,"Without making a sound, Hawkins delivers a moving, entirely gestural performance that has charmed critics."
20,,Social politics have always provided del Toro's films with both subtext and context but The Shape of Water is the most literal translation of his embracing of the Other as beautiful...
21,,"A romance between two characters who never speak which means Del Toro must depict their love only in visuals. This leads to many beautiful cinematic scenes, including one of the most unique, and but wonderful, sex scenes in recent years."
22,4/5,"... Worthy of acclaim for its bold imagination, design and straddling of genres, as well as a heavy-weight cast, but it's perhaps more conventional than people might expect."
23,4/5,A what-if story... What if The Creature from the Black Lagoon found love? What if Beauty and the Beast were set in Cold War USA?
24,5/10,The story falls into a pattern of contrived confrontations that culminates in an underwhelming union.
25,,"Del Toro's story is built on a beautiful landscape brought to life by production design master Paul Austerberry and Dan Laustner, whose cinematography paints a pulpy noir coat of paint on a tumultuous period in American history."
26,,This beautifully crafted fantasy falls somewhere between del Toro's more personal Spanish-language films (like Pan's Labyrinth) and his American popcorn spectaculars.
27,,"From the very first frame to the last, The Shape Of Water is a captivating and emotional experience."
28,4.5/5,There is no love story out there quite like the one Guillermo del Toro has put together here.
29,4.0/4.0,Guillermo del Toro has done it again.
30,5/5,"Simply beautifully enchanting and brutally mysterious, visually luscious and mesmerising, del Toro is a cinematic genius."
31,,"It's the small, rather than the big, that impresses most here, and it proves a welcome return to the director's modest origins."
32,,"Del Toro's ""fairy tale for troubled times"" has the limitations of even the best fairy tale, a lack of social concreteness and urgency, but its positive qualities are real."
33,C-,"The Shape of Water probably had inclusive goals in mind, but execution is everything."
34,3.5/5,"It's pleasant and pretty, the execution largely distracting from feeling that the script is something of a missed opportunity."
35,B,"""The Shape of Water"" never truly coalesces, handing viewers a collection of admirable parts but a whole that's left wanting."
36,7/10,"There is an enchanting escapism, in which Del Toro uses a visual display and sociopolitical parables in order to embellish romanticism in a film that honors the genres of cinema. [Full review in Spanish]"
37,,A love story birthed by a pure love of cinema that's derivative as it is celebratory of its many inspirations.
38,,Something of a cinematic miracle -- the kind that Del Toro has given us over the years to the point where I'm starting to feel spoiled.
39,,"[W]ith The Shape of Water, one of our greatest storytellers has made his masterpiece."
40,,"Art depends on a specific point of view. The Shape of Water is flawed, but there's no denying it's art."
41,,"The Shape of Water's visual, acoustic, and emotional fluidity transports us into an underwater world where we are free to breathe again."
42,,This is a elegantly portrayed love story set against a shifting background that leaves you wanting to see more happy endings.
43,,"A beautiful, dark fairy tale from Guillermo del Toro..."
44,,"The Shape Of Water will charm the pants off of you, and you won't even mind the fishy smell afterwards."
45,,A fairy tale as universal as it is weird.
46,4/5,"Once again, del Toro has raised the bar in his creativity and made an unconventional romance into a stunning fairy tale."
47,,The Shape of Water lives and breathes such defiant romanticism it's hard not to swoon.
48,,"[Guillermo del Toro] has directed Sally Hawkins in a remarkable performance telling this tale of love without saying one word in an elaborate production that is visual, imaginative and enthralling from beginning to end."
49,3/5,"Interestingly primed but never fully satisfying, The Shape of Water will enchant those inclined towards the film's romantic investments in one of Del Toro's most willfully rosy-tinted films concerning mankind."
50,,"Like the best film monsters, it's difficult not to feel some sympathy for him. Because his spiritual rot born out of toxic masculinity began a long time ago and there's nothing he can do about it."
