id,user_rating,review_text
1,8/10,"Notorious is a technical marvel, as is the case for many of Hitchcock’s films, but the special effects are the kind meant to remain hidden rather than call attention to themselves..."
2,3/5,"While he squeezes very good performances from Grant and Bergman in unlikeable roles, this movie has and will be remembered more for its tricks than its substance."
3,3.5/4,Notorious has stood the test of time and deserves the labels of both a classic and one of Hitchcock’s most formidable early American productions.
4,4.5/5,Notorious beautifully mixes a love story and espionage with stunning performances from Cary Grant and Ingrid Bergman in the 1946 classic.
5,,Hitchcock is able to weave locations into scenes in which things actually happen. In the 1950s so many films featured five-minute-long montages in which audiences were bombarded with shots of landmarks in a certain city...
6,,"The burden on the players is heavy, and credit is due to Ingrid Bergman and in a smaller degree Cary Grant for playing which by shades of facial expression alone indicates the emotional undertones of the narrative."
7,,I just did not feel any chemistry between our leads...
8,10/10,"Hitchcock's signature, nail-biting suspense ratchets up exponentially by the minute as the plot of uncountable duplicities reveals itself."
9,,"Here Grant's continental accent is used to icy perfection, each clipped word as sharp and vicious as the point of blade."
10,,The first love-scene between Miss Bergman and Mr. Grant is the most incandescent interlude ever to reach the screen.
11,4.5/5,"Sometimes bleakly humorous, frequently unbearably tense. Bergman and Grant spark off each other perfectly. (4K restoration)"
12,4/5,"There are more obviously Hitchcockian films, like the big Technicolor masterpieces he made in the 1950s - Rear Window, North by Northwest, Vertigo - but nothing quite matches the sense of danger Hitchcock found in his stars in Notorious."
13,5/5,Hitchcock's most emotionally nuanced and most adult depiction of relationships feels as vital as ever.
14,5/5,"It's completely hypnotic: from the twisting strands of a plot defying us fully to trust anyone, to those Hitchcock specials, the shots and scenes where the camera too is a lethal conspiracist."
15,4/4,"The sequence where Grant and Bergman discover Rains' secret in the wine cellar is textbook suspense, and it's easy to see why Hitchcock was the master at this kind of filmmaking."
16,4/4,A brilliant motion picture that resonates on any number of levels.
17,3/5,"Doesn't carry the cine-psychological virtuosity of Hitchock's best work but still shows his ability to infuse what is essentially hokum material with a superior, gothic feel."
18,,One of the film's greatest ironies is that it is one of the muddiest of Hitchcock's films to interpret.
19,2.5/4,"It would be far too harsh to label Alfred Hitchcock's Notorious an all-out bomb, but it's equally difficult to refer to the movie as a wholeheartedly effective (and affecting) success."
20,,"The virtuoso sequences -- the long kiss, the crane shot into the door key -- are justly famous, yet the film's real brilliance is in its subtle and detailed portrayal of infinitely perverse relationships."
21,5/5,"This dark romantic thriller isn't as thematically complex or technically audacious as some of Alfred Hitchcock's later classics. But it's still hard to beat for pure, polished entertainment."
22,,Notorious is in the world of film noir but not of it; it's a tough and dark film that's also one of the finest women's pictures ever made.
23,4/4,writing about it is almost as intimidating as pretending that there's anything new to say about it. But here goes.
24,,Production and directorial skill of Alfred Hitchcock combine with a suspenseful story and excellent performances to make Notorious force entertainment.
25,8/10,"Romantic melodrama. If contemporary viewers think of ""Notorious"" in those terms, it will still strike them as the classic it's become."
26,3.5/5,as much of a romance as it is a spy thriller
27,A,"Hitchcock's second masterpiece (after Shadow of a Doubt) is a richly dense meditation on romantic love, featuring exquisite performances by Ingrid Bergman and Cary Grant."
28,,"A nearly flawless espionage thriller that has been mimicked many times since, but never equaled."
29,5/5,"It's the accuracy, efficiency and control of Hitchcock's direction that most impress. They enable him to dovetail the film's thriller format and romantic story to dizzying, expressive and unique effect."
30,4/5,Hitchcock's classic 1946 thriller Notorious is a terrific romantic tango between Ingrid Bergman's exotic and spicy socialite and Cary Grant's prim and proper American spy. It's also shameless war propaganda.
31,5/5,Notorious has fascinating echoes of other Hitchcock movies such as Rebecca and Psycho. A must-see or must-see-again.
32,5/5,One of Hitchcock's best
33,5/5,
34,5/5,"Stunning, smooth Hitchcock thriller benefits from Cary and Ingrid."
35,,There's no mincing words here: NOTORIOUS is badly dated.
36,5/5,
37,5/5,"Shimmering and stealthy in its violence, Notorious is Hitchcock's best of the 1940s."
38,,Bergman and Grant sizzle in this espionage tale written by Ben Hecht.
39,4/5,"Occasionally too slow, but compelling"
40,5/5,
41,A+,"The suspense builds continually, operating on multi-layers..."
42,,Alfred Hitchcock's most openly sensual film.
43,4/4,the best of Alfred Hitchcock's espionage thrillers and one the strongest works of his extensive cinematic career
44,5/5,This is one of Hitchcock's best films.
45,A,A top-rate film noir.
46,83/100,"While there's little action in Notorious, there is plenty of suspense."
47,4/4,"Alfred Hitchcock's Notorious is the most elegant expression of the master's visual style, just as Vertigo is the fullest expression of his obsessions."
48,4/4,"If Rear Window was brilliant because of how deep it was, and Vertigo was brilliant for how existential it was, Notorious is brilliant because of how simple it is."
49,,Check up another smash hit for a fine and experienced team.
50,5/5,"Gorgeously shot in luminous monochrome, it's all wrapped up with an extremely suspenseful last reel."
