id,user_rating,review_text
1,A,"In short, Brooklyn is one of the very best films of the past decade and worth looking back on."
2,10/10,One of my all-time favorite movies.
3,,I’m a sucker for a good romance. I’m an even bigger sucker when it’s rooted in rich themes and concepts that shine throughout the film. Brooklyn‘s main romance is palpable and breathtakingly beautiful but it’s also cemented in something else.
4,3.5/5,"[""Brooklyn"" is] s a gorgeous filmgoing experience that draws you into the life of its protagonist and her existential trysts as an immigrant and—before that—in her stifling social structure."
5,,"A turn to the past in order to rationalize the present, Brooklyn is a standout example of the forceful, empathetic tempest that cinema is capable of delivering to an audience."
6,4.5/5,"While the story is sweet and alluring and the film looks fantastic, this is mainly a sparkling showcase for Saoirse Ronan."
7,4/4,"This is classical filmmaking at its finest, transporting the audience to another time and place to flawlessly recreate the emotional context of Irish immigrants in this setting."
8,,Ronan beautifully captures everything Eilis is feeling and thinking and truly brings the audience into Eilis' struggle and confusion. Brooklyn is well deserving of the Oscar nomination for Best Picture and Ronan for Best Actress.
9,5/5,"""Brooklyn"" is a forthright, approachable, and esteemed historical drama where the dignity and honesty soar to heavenly heights to shine on the plights of love and independence."
10,,"Overall, however, Brooklyn is a pleasant film, but not an especially compelling one."
11,4.5/5,A movie about decisions that makes all the right decisions.
12,10/10,"While there are no explosions and no real antagonist, it's one of those movies that goes straight to the heart of what it means to be human."
13,6/10,"To match the tonal invariability is the perfectly cast Ronan, who is naturally pleasant, seemingly without trying."
14,,Screenwriter Nick Hornby (An Education) and director John Crowley (Closed Circuit) also do a terrific job of building the dramatic tension between Eilis's old and new lives.
15,,Brooklyn transcend[s] the banality of a happy ending for something murkier and more beautiful.
16,,Saoirse Ronan's stellar acting will transport you to the 50's and will make you fall in love with this beautiful love story. [Full review in Spanish]
17,,A low-key tribute to the better angels of American nature.
18,4.5/5,Phenomenal performances from Saoirse Ronan and Emory Cohen help to elevate 1950s romantic drama Brooklyn in the 2015 adaptation.
19,4/5,"Brooklyn is sublime viewing; beautiful to look at and lovely to watch, with [Saoirse] Ronan presenting her most mature role to date."
20,,Full disclosure: I did not expect to cry so much during Brooklyn - the journey of one woman learning to navigate her place in the world.
21,4/5,"Brooklyn is a beautiful film, in both presentation, with its lush cinematography, and delicate execution."
22,A,"It is a very sweet, lovely movie that I highly recommend."
23,4/5,"Brooklyn actually harks back to the kind of escapist entertainment cinema offered in the 1950s. It's all rather lovely, if completely unchallenging."
24,,"I was surprised at how enjoyable and skillfully made Brooklyn is: I cried when everyone else did and gasped when the rest of the audience did too, but in spite of its excellent art direction and affecting performances the film is mostly hokum."
25,,"It's a lovely piece of cinema, and one of the best movies of 2015 to date."
26,9/10,The look of 1950s Brooklyn and Ireland is beautiful-each glimpse more idyllic than the next to render the film a fairy tale of sorts...
27,4.5/5,There are no real words to describe how moving and emotionally satisfying this story is.
28,,An ode to homesickness and longing that also serves as an essential destination for theater-goers this Holiday season.
29,,"As Eilis Lacey, Saoirse Ronan carries this film so splendidly that in any year that was not so utterly Brie Larson's, it would be a crime not to give her every award; you can practically see her eyes changing colors with her moods."
30,,a feast for the eyes
31,3.5/4,"It's the ultimate love story, where a young woman finds that she must choose between two men and two very different lives. It's a film about identity and family obligation - and it's truly timeless."
32,4.5/5,A rare feel-good romantic drama that finds something fresh in the most familiar places.
33,,"[Director John] Crowley guides us through the narrative with precision but it's a performance-driven film and the ensemble cast, especially the chemistry between Ronan and Cohen, deserve any and all accolade."
34,,"[Brooklyn] goes back in time and deals with immigration in a very delicate manner, and without this subtlety detracting in any way from the importance of the film's subject."
35,4/5,"Yes, we have seen this story countless times before, but the execution here is on-point and will warm your heart while simultaneously making you chuckle frequently"
36,10/10,"It's this fact that makes Brooklyn so relevant. As our country debates whether to allow refugees in, we need to reflect upon our own histories and recognize so many common dreams and goals. We're all Eilis."
37,3/5,"Brooklyn undoubtedly has a sweetness and sincerity that will melt the heart for those with a fondness for this kind of thing, and the period production design, on both sides of the Atlantic, is lovely. But the best reason for seeing it is Ronan."
38,,Emotionally rendered by an attractive cast and crafted in the best traditions of mainstream filmmaking ... Brooklyn is a captivating and rewarding moviegoing experience the kind that at best comes along once or twice a year.
39,,"Brooklyn arrives duly hyped, and disappoints just as reliably."
40,A,"[Brooklyn] dares to dream an old dream, and we are reminded of the powerful allure of home."
41,3.5/5,"Brooklyn is one is for the romantics, and those who appreciate finding beauty in the simpler things."
42,,"It's refreshing to see this largely internal, cerebral journey of an introverted young woman play out onscreen."
43,,Former child star Saoirse Ronan - the girl in Joe Wright's masterful 2007 film Atonement - shines.
44,,"Although Brooklyn occasionally felt like a Hallmark special, Saoirse Ronan, who played the lead character in the film, possessed a clarity and directness that was singularly refreshing, not unlike a splash of cool water."
45,,[Brooklyn] is a modern romance we can root for rather than a relic of the past.
46,B+,"[Brooklyn] echoes the persona of the young woman eager to make her own life but admittedly scared of the quest itself, taking each step away from her old life at her own unique pace."
47,,"Saoirse Ronan stars, and it's her best performance to date, which is really saying something."
48,,"There are many reasons to recommend Brooklyn - its relatable story for one, its glowing visuals and performances for another."
49,,"Based on Colm Toibin's novel, and starring Saoirse Ronan as an Irish immigrant in 1950s New York, this genial drama about leaving home welcomes you in."
50,,"Starring Saoirse Ronan in a career-defining role (even more so than her first Academy Award-nominated performance in 2007's Atonement), it may just be among the finer historical period pieces in recent memory."
