id,user_rating,review_text
1,4/4,"Bonnie and Clyde expanded the parameters of cinema through its precise melding of bold and exciting techniques, particularly signified by its world-class innovations in camerawork, editing, lighting, and sound."
2,A-,"The story’s simple; what’s complex... is its tragicomic tone: Director Arthur Penn channels the social unease of the ’60s through these folk heroes of the ’30s, allowing the counterculture to indulge a violent fantasy of social rebellion."
3,,“Bonnie and Clyde” saved American cinema
4,5/5,"Faye Dunaway and Warren Beatty excel as the gun-toting criminals who roamed the American Midwest during the Depression, while David Newman and Robert Benton's sizzling script and Arthur Penn's bravura direction are as fresh as ever."
5,,"An exciting, sometimes gruesomely humorous play on violence."
6,,Depression-era America is a dust bowl of photogenic desperation; the savagery of Bonnie and Clyde’s crime spree is only slightly disarmed by the gallows humour of the screenplay.
7,,"Blew the doors open for depictions of violence in American cinema with a spasm of bloody, orgiastic beauty. Some say the movies have never recovered."
8,,"Even if it isn’t the crème de la crème of New Hollywood classics, it is still captivating as a showcase for a thrillingly original character."
9,4.5/5,"While the supporting cast is great, the cinematography is amazing, and the bluegrass score sets a perfect tone, it’s the two leads who anchor the film."
10,B-,The violent and stylish film was one of the most influential ones of the 1960s.
11,5/5,"There is Hollywood before Bonnie & Clyde, and Hollywood after Bonnie & Clyde."
12,10/10,Beatty and Dunaway make one of the most memorable and sexy onscreen duos through obvious chemistry and a decidedly one-sided passion.
13,,It smashed American film taboos about sex and violence while demonstrating a young Warren Beatty's unique power as actor/producer...
14,,"If it's possible for a film's ending to feel at once ambiguous and definitive, Bonnie and Clyde leaves the viewer feeling torn apart without necessarily knowing why. Its mix of lyricism, brutality, and ambivalence..."
15,,"A few years ago, Truffaut, Godard and the Nouvelle Vague stole the gangster film from America and gave it new blood. Now Penn has taken it back home where it belongs, and in so doing has found a match for his temperament."
16,,"Naturalism -- in characters and background -- is the mark of this film in its technical perfections. Saturated in time and place, we are left with the universality of the theme and its particular contemporary relevance."
17,,"The direction is flashy and mainly superficial, and where a little analysis and involvement wouldn't have come amiss there's only the sheer confusion of one of the most extrovert syles in Hollywood."
18,,Gun crazy in love.
19,,"Faye Dunaway glides, drifts like a vertical sashay. She goes into the movie at one end, comes out the other, leaving a graceful, faint, unengaged wake behind her."
20,,"There's a feeling, thanks to the director's consciously oblique angle of vision, both of turning over fading newspaper files for over-romantic press stories, and of watching something alive and immediate."
21,,"With the myth, one approaches some truth about America, and even if one never quite gets there, the effort is bracing."
22,,"I have some doubt that Bonnie and Clyde were quite the hallucinated children that Penn makes them, but in retrospective fiction they legitimately become so."
23,,The relationship between Clyde (Warren Beatty) and his brother (Gene Hackman) is one of the best pieces of detail work I can recall in a movie; in fact Gene Hackman's performance is an extraordinarily fine one throughout.
24,,"'Bonnie and Clyde' moves between comedy and drama, making an energetic portrait of an America sunk in the depression, made in another vital period, in which the cinema changed to forced marches. [Full review in Spanish]"
25,,"A hybrid, an ambivalence, an alternation of achievements and collapses, an attempt to have both ways something not clearly enough seen in either."
26,,"Destined to be among the year's most discussed, honored and profitable."
27,A+,"[VIDEO ESSAY] a seamless balancing act. Equal parts true-crime exposé, dysfunctional love story, and Depression-era think piece, the picture underscores American police departments' longstanding proclivity for short cuts to justice, i.e. murder."
28,8/10,"After nearly a half century, the film's influence is still overwhelming and obvious."
29,,"Bonnie and Clyde don't really know that killing kills. The film does -- unlike the run of movies about violence now, which mostly know that killing sells."
30,,Bonnie and Clyde is the most excitingly American American movie since The Manchurian Candidate. The audience is alive to it.
31,,"Considered New Hollywood's moment of arrival, tipping square critic Bosley Crowther into retirement (The New York Times, they were a-changin')."
32,,"Faye Dunaway and Warren Beatty deliver pitch perfect performances as Bonnie and Clyde, with characterisations that are layered and engaging. Beatty's bravado is infectious, and Dunaway's abandon is life affirming - if doomed."
33,8/10,"Those returning to Bonnie and Clyde with this well-deserved special edition could well be shocked by how, well, shocking it is."
34,3/4,"Stylistically, Arthur Penn's crime epic doesn't do anything that hadn't already been seen in any number of runty, skuzzy teen epics, all of which firmly established the paragons of good (i.e. ""The Law"") as being the new antagonists."
35,4/4,"A bona fide landmark in American film, Bonnie and Clyde stands the test of time the same way its protagonists did: by breaking all the rules. [Blu-Ray]"
36,4/4,"In spite of the technological advances of film in the modern age, the blood soaked finale remains one of the most extraordinarily shot closers ever filmed..."
37,5/5,"Modern crime classic directed by Arthur Penn w/Beatty, Dunaway"
38,5/5,"Funny and violent, knowing and chilling, this is the template that no lovers-on-the-lam movies has ever bettered."
39,5/5,"Proof that the 1960s ended with a bang. For many, the film of the decade."
40,8/10,"...whizzes by in a compact 111 minutes, while carrying an image of people and places that is hard to forget."
41,92/100,"Beatty's slo-mo rolling across the gravel, a muzzle flashing in his hand, is more real to us than Clyde slumped behind the wheel, dead before he realized he was ambushed"
42,A-,"Arguably the most influential (but not best) film of the late 60s, Arthur Penn's saga changed the course of American cinema, particularly in the controversial areas of sex and violence and the link between them."
43,,"It's by far the least controlled of Penn's films... but the pieces work wonderfully well, propelled by what was then a very original acting style."
44,,"This inconsistency of direction is the most obvious fault of Bonnie and Clyde, which has some good ingredients, although they are not meshed together well."
45,4/4,"Freed from the production code that drove most of the old Warner Brothers gangster films of the 1930s and 40s, Arthur Penn gave Bonnie and Clyde a new kind of thrilling glee."
46,4/5,"Dated in some ways, still shocking and powerful in others."
47,4.5/5,You'll never root for the bad guys more than you will here.
48,5/5,
49,5/5,
50,5/5,"A film of enormous aesthetic and historical importance. American filmmaking turned a corner with its release, and it can never now turn back."
