id,user_rating,review_text
1,,"“Marriage Story” could’ve easily been called “Divorce Story”, but the contradicting title suggests that marriage is a failed institution."
2,4.5/5,"Here’s director Noah Baumbach at his usual best, lending a levelheaded perspective on a love on the rocks and the unnecessary vitriol born out of a couple’s disappointments and frustrations."
3,5/5,"If you want to know what emotional evisceration feels like, then look no further than Netflix’s upcoming movie Marriage Story, a rich and superbly made balancing act of joy and sorrow."
4,4.5/5,"Director Noah Baumbach captures a marriage life cycle in all its phases with such emotion and detail, almost as if he has a personal connection to the experience. Whatever the case, it has led to his best work to date."
5,,Adam Driver and Scarlett Johansson's performances and charm make this film intensely watchable.
6,A,"Scarlett Johansson and Adam Driver give the best performances of their lives. Despite its replay value being affected (a rewatch is very unlikely), it's a phenomenal lesson in storytelling that stays with us long after it's finished."
7,,"Channeling this nostalgia, and building its conversations off the back of its neatly-drawn dualities, Marriage Story finds its meat in the magnification of minutiae..."
8,,Noah Baumbach’s astounding family drama...
9,,Writer/director Noah Baumbach’s incisive and insightful examination of a dissolving marriage features searing performances by Adam Drive and Scarlet Johansson.
10,,"[It] eventually got under my skin as about the sadness of winding down a long-term relationship that simply didn't work, when two partners who've thoroughly internalized each others' rhythms, and who may never fully unlearn that intimacy, have to split."
11,5/5,"There is an old adage. Write what you know. In doing so [Baumbach] has delivered his most emotional, heartfelt, accomplished and grown-up film to date."
12,9/10,"The enormous thing about Marriage Story is that presents life as it is, filled with gray areas and with disappointment amid happiness. Probably the best acting Adam Driver and Scarlett Johansson have ever given. [Full review in Spanish]"
13,4.5/5,"As we sit back and observe this cross-country separation, Baumbach gives us lots to consider: relationships are tough, splitting up is tougher, and for some lawyers divorce is a lucrative business."
14,4/5,"‘…Marriage Story is the most mature work from Baumbach so far, a complex view of good people who find that goodness isn’t enough to immunise them against the insidious viruses of past-vanity and domestic over-reach…'"
15,,Noah Baumbach’s narrative does a wonderful job of revealing the retrospective romance of companionship through the procedural pain of separation.
16,4/4,"Marriage Story has much more on its mind than other films about divorce, which elevates it beyond the limits of its well-treaded subject matter and into a realm of extraordinary filmmaking."
17,9/10,"Marriage Story is a weighty, dramatic look at a once happily married couple going through the many painful stages of separation followed by divorce. It's anchored by layered, exceptional performances by Adam Driver and Scarlett Johansson."
18,90/100,Baumbach's heartwrenching follow up to The Meyerowitz Stories is equally loud and anguished as it is soft and sweet.
19,,A raw and real look at love and marriage.
20,5/5,"Marriage Story is most simply a beautiful film about love , full of humour and heartache, that simultaneously wounds and comforts."
21,,"Heartbreaking as this story is, it has potential to help healing conversations take place."
22,4/5,Both leads perfectly hit that elusive note of fragile human contradiction that could only come from an inner experience of real loss. And immense talent.
23,5/5,Noah Baumbach brings clarity to chaos in one of the year's best films.
24,,"Kudos for the funniest sequence of the year, at least in my book: the one where Charlie (Adam Driver) cuts himself while showing off a childish stunt."
25,,Noah Baumbach has finally made a movie that can be appreciated by most moviegoers without sacrificing quality or toning down his acerbic nature.
26,,"It is difficult, in any event, to consider as substantial people for whom the only ""reality"" that means anything occurs within a theater or a television studio, or perhaps a bedroom, on one of the two ""Coasts."""
27,A-,"Comic moments are there, adding to the rich repertoire of notes that Driver and Johansson manage to hit in these two, yes, revelatory performances."
28,9/10,"A sensational blend of laughs, tears, love, and hope."
29,,Marriage Story works due to its incredible performances and generous pacing.
30,3/4,"Something of a first-world dilemma on paper, but wholly relatable in execution."
31,,"These power-suited figures are hilarious. Yet Baumbach and his actors never resort to farce, and always find room for real pain and tenderness."
32,,The next morning I had a post-Marriage Story hangover and I hated myself for liking it.
33,3.5/4.0,"A film I loved, though I'm not sure it's a film I'll ever feel the need to revisit again."
34,4/5,"A moving, unflinching, uncompromising and devastating portrait on divorce."
35,5/5,"This is a low-key masterpiece from Baumbach, who has constructed one of the films of the year from the chaotic fragments of a broken marriage."
36,4/5,Two towering performances breathe uncommon humanity into writer/director Noah Baumbach's study of a marriage on the rocks.
37,4/5,"If you want a very honest look at what it's like to go through a divorce, then Marriage Story is just that. This isn't the kind of film that sugarcoats anything and instead takes its audience on an emotional rollercoaster from start to finish."
38,4/5,Marriage Story is a solid film with an unflinching look...a bit self-serving...but still a great movie.
39,,Baumbach's screenplay is as witty as it is melancholy. There's plenty of laughter to go with the sadness. Marriage Story doesn't wallow in misery.
40,4/4,"Writer/director Baumbach coaxes the very best out of his players. ""This is why I love Scarlett and Adam..."""
41,3.5/4,"Don't be fooled by the title. ""Marriage Story"" should be called ""Divorce Story."" That would better prepare you for the highly realistic, yet emotionally draining experience of Noah Baumbach's latest film."
42,,"It's not that Marriage Story is completely disinterested in the gender dynamics at play in heterosexual relationships, and the way they reverberate in society at large. But its brief moments of commentary don't translate..."
43,,A humane work with impressing acting and endearing script that reminds you the fragility of love and how painfulness divorce is. [Full review in Spanish]
44,5/5,"Marriage Story is one of Baumbach's most mature works. Moving away from his eccentric characters (like Greenberg or Frances Ha), keeping his focus on interpersonal and family relationships [Full review in Spanish]"
45,,"Full of life and humanity, and probably a lot funnier than you'd expect."
46,6/10,"The result seems superficial, predictable and not very emotional. I would have preferred the lawyers' version. [Full review in Spanish]"
47,8/10,"It's an arduous journey that's sometimes difficult to watch, but it provides genuine catharsis."
48,,Driver is compelling as a man who experiences the breakup as both an emotional and a physical gut-punch.
49,,"Good script, good performances; the whole thing comes together really very well [and] the supporting performances really balance the tone effectively."
50,4/5,"Baumbach's film is sincere, even affectionate, as it follows this disintegrating family unit."
