id,user_rating,review_text
1,,"If I consider The Godfather Part II a formidable film, it's because it's the perfect complement to the first, even when the latter apparently didn't need it. [Full review in Spanish]"
2,,"Pacino’s performance is like that of a simmering volcano, powerful through what is being withheld from the audience."
3,A+,"""Godfather II"" ties all its elements together into a nuanced yet epic vision of an American family and how its downfall parallels that of America itself in the first half of the 20th century."
4,,The storytelling is leisurely and masterful; Coppola at the very peak of his powers.
5,,"If you like your drama on a low-key level with excellent acting all around, then Godfather II is where it's at. I wasn't a great fan of the original but this sequel succeeds in unraveling the saga of a simple Mafia family."
6,,"Through a compelling dual character study, the sequel explores the intertwined yet distinct paths of its protagonists. The result is a breathtaking display of filmmaking leaving us in awe of its expansive scope, attention to detail, and sheer perfection."
7,5/5,The finest example of when a sequel is superior to its predecessor. The Godfather Part II is one of the best films of all-time. A masterpiece. It's that simple. Full review in Spanish
8,4/4,Lauded in some corners (although not this one) as being superior to its predecessor.
9,,"The Godfather films have set home-video standards for decades, and that trend continues with Paramounts astonishing 4K restorations."
10,,It’s an epic vision of the corruption of America.
11,,"One leaves the theatre stunned by the cold, ruthless violence of which men who are so otherwise civilised (they, have nice homes, wear nice clothes, love their families and friends dearly) are capable."
12,,Director Francis Ford Coppola furnished a fully-fashioned gangster melodrama in the first film: in this one he stretches his talent to encompass a genuine American tragedy.
13,,Seldom has a motion picture captured the feel and texture of novel form as this film does.
14,,What particularly impresses me about the film is the way it conveys the feeling of being a young immigrant in the land of opportunity.
15,,"What is so good about the film is the sympathetic way that Coppola has treated such unsympathetic characters, machismo-minded males still worshiping at the god of tribal virility."
16,,"The Godfather, Part II grows more impressive by the minute."
17,,"This ideal is achieved perfectly in The Godfather: Part II, which to me is the best of the series."
18,,"The cinematography is the third major element in Godfather, Part II, ranking with Coppola's direction and its major acting successes to create its convincing epic quality."
19,,"All the performances are fine, especially Lee Strasberg as a despicable Meyer Lansky hood; Diane Keaton, as Michael's despairing wife; Robert Duvall, as his lawyer; and Robert De Niro, as Vito Adolini, nee Don Corleone."
20,,Acknowledgement should be given the film for its sweep and scope and a style so distinctive that Coppola must be credited with creating something entirely fresh and inimitable -- the hallmarks of a first-rate artist.
21,,"Francis Ford Coppola's The Godfather, Part II is an even richer, more spellbinding work than its wholly successful predecessor."
22,,"The new sequel to The Godfather, titled The Godfather, Part II, permits us a second look inside that room, inside that world. At times the vision is as beautiful, as harrowing, and as exciting as the original."
23,,"The Godfather, Part II really has no reason for its lavish existence other than the greediness of its makers. And that is the kind of avarice that a godfather appreciates."
24,,"The Godfather Part II is quite fascinating in its study of a migrant community and especially of power within that community. A mixture of horror, piety and wit, it is compulsive viewing (even if you feel like closing your eyes in some scenes)."
25,,"In spite of these few and fairly obvious faults, The Godfather, Part Two is one of the year's most interesting films."
26,,"Somehow this beautifully made, intermittently exciting film never pulls us once and for all into its own world. But its ambition, vision and artistic courage make it more marvelous than anything we might have expected from that ill-fated form, the sequel."
27,,"Such a plot-heavy movie reminds us what a pleasure it is to watch a film that immerses us completely in another world, with its own values, customs and people."
28,,"Coppola's ambitious The Godfather Part Two is a slow, aimless and annoyingly restless movie which purports to be about gangsterism but is, in fact, about the boredom of waiting. So much so that it eventually evolves into the very thing it's about."
29,,"The atmosphere of awestruck deference which surrounded Brando [in the first film], both as a dramatis persona and, one suspects, as a performer, gives way to the infinitely chillier briskness of the late fifties."
30,,Director Francis Ford Coppola has fashioned a film of awesome power and overpowering performances.
31,,"The Godfather -- Part II is a very good motion picture. It is sporadically violent on the outside, constantly violent on the inside. It benefits from fine acting and expert direction, and it speaks with power."
32,,"No shadow of the original, no mere effort to coin new revenue from a tested mold, Godfather II brings about the fulfillment of a whole work that is greater than either of its halves. Greater, even, than the sum of them."
33,,"The film is a very considerable achievement it is an epic about the underbelly of America that says far more than The Great Gatsby, for instance, ever did."
34,,"The Godfather now becomes the Gone With The Wind of gangster films and more, in terms of sheer length; but in quality it remains no more than a superior gangland epic."
35,,"Pacino has the ability to look menacing and sympathetic at the same time, commanding your attention for the full 3 1/4 hours it takes for the movie to unfold."
36,,"By bringing it close to the present day and digging deeper into its roots, Coppola has come up with a much more definitive explanation of [organized crime]. There will obviously be no need for a Part Three."
37,,"It is axiomatic that, if a film hits the jackpot, a sequel will be made. It is equally axiomatic that the sequel will not be as good. The Godfather, Part II is an exception to this rule."
38,,"A masterful sequel, replete with action, showmanship, humor and technical craftsmanship."
39,4/4,Just a really terrific movie in every way. The War and Peace (mostly war) of the Corleone family.
40,,"It's a whale of a movie, more ambitious, bigger scaled and more richly textured than the first."
41,,"Godfather II is quieter, less propulsive, less furiously violent than Godfather I and it demonstrably lacks the hypnotic patriarchal figure of Brando as Don Corleone... The new film settles for its own strengths, and they are considerable."
42,,"Al Pacino is sure to receive an Oscar nomination for his portrayal of a tougher, more cold-blooded Michael."
43,,"Flashbacks ate the winning element in The Godfather Part II, which remains enthralling for some three hours of its 200-minute running time."
44,,"To predict the future of this young film-maker would be ridiculous. Already it's evident that he's the capo di tutti capi, the boss of all bosses of our new American cinema."
45,,The family politics and maneuvering was not what interested me but I do have to admit I liked the elements of betrayal and the incredible capacity the characters had to hold grudges.
46,5/5,"The Godfather Part II set a template for sequels - dig deeper, hit harder, push further."
47,5/5,The Godfather Part II manages to set the modern cinematic standard for film sequels.
48,4.0/4.0,"A mesmerizing, often exhausting experience."
49,5/5,One of the best sequels ever made.
50,10/10,The perfect complementing companion piece to serve as both a sequel and a prequel.
