id,user_rating,review_text
1,,...enough nerve-wracking suspense to make your heart pound against your chest like depth charges rupturing a submarine's hull.
2,,"The outcome, no matter how you look at it, confirms that it's futile to return to war but that it's also impossible to escape it. [Full review in Spanish]"
3,,Das Boot's actors look like they have lived through every sneak attack and painful claustrophobic moment in this film.
4,3/4,"Director Wolfgang Petersen has rigorously discarded war movie clichés, both American and those of the Nazi regime, to show the very human fears and real courage of Germans who battled for, and lost, supremacy of the seas."
5,,"This is the finest submarine movie ever made. Although director Wolfgang Petersen emphasizes the claustrophobia of undersea life, his above-surface scenes are powerful as well."
6,5/5,"Effective as an anti-war movie and as thrilling as any disaster flick, Das Boot is a humanistic masterpiece."
7,,Massively compelling.
8,4.0/4.0,"For all its intensity and excitement and fighting and destruction is, perhaps more than any other film, an anti-war film."
9,,"Das Boot comes across as cold and distant, but the work of Wolfgang Petersen is nevertheless rigorous and skillful, the actors are effective, and the camerawork is risky. [Full Review in Spanish]"
10,,"Peterson has captured the teamwork, the claustrophobia and the peril of underwater warfare. He draws compelling performances from the crewmen, many of them quite young."
11,5/5,"Wolfgang Petersen's exceptional anti-war, war film is a long haul but never boring -- as the captain, officers and crew face terror, ennui, excitement and occasional joy in the North Atlantic in 1941. (Director's Cut)"
12,,"Das Boot is a psychological thriller of the first order. The fact that the setting is a war is, amazingly and interestingly, only incidental to its points."
13,4.5/5,Still makes compulsive viewing.
14,,Everything described in the film is authentic.
15,,The film has no qualities beyond its formal polish.
16,5/5,"The execution is second to none; taut, claustrophobic and overwhelming."
17,4/4,Few war films are more potent than Das Boot...the ultimate submarine movie. [Blu-ray]
18,A+,"It is unlike any other war film in that it confines the audience in a confined submarine where we digest the fear and panic of the human beings on screen. In short, ""Das Boot"" is a religious experience."
19,,"Agripping, impressively detailed account of one harrowing voyage by a German U-boat during World War II."
20,5/5,"Just as good, some say better, than the original classic."
21,5/5,
22,,"Petersen's shooting style displays a breathtaking, if impersonal and faintly academic, virtuosity comparable to that of Lean or Coppola."
23,5/5,THE submarine movie. No other sub-flick even comes close.
24,5/5,
25,A,"Consistently riveting and intensely claustrophobic, the Oscar-nominated Das Boot is one of the most thrilling submarine pictures ever made in any language, and still is Wolfgang Petersen's best film by far."
26,5/5,One of the best war films ever.
27,3/5,
28,4/5,Das Boot is yet another moving testament to the wastefulness of battle.
29,5/5,
30,5/5,The greatest submarine movie ever made.
31,5/5,"Captures, perfectly, the claustrophobia of U-boat life."
32,,"Das Boot (The Boat) is a claustrophobic, tense, and dramatically gripping film about life aboard a German U-boat in World War 11."
33,4/5,
34,5/5,The closest thing to being in real submarine combat that the movies will ever present.
35,5/5,
36,4/5,
37,5/5,
38,4/5,
39,4.5/5,Every sub movie owes a debt to Das Boot for mastering the genre and setting the bar for its contemporaries.
40,4/5,
41,4/5,"Widely imitated, never topped."
42,3.5/4,"Finds itself current again as a metaphor for a great industrial country led blindly into a prolonged war to no good, understandable end but for the dealing of death in an alien place."
43,5/5,Masterful.
44,,The film reaches right out to grab us by the neck and squeeze hard.
45,B+,The film humanizes the Germans and shows the cramped conditions that they had to fight under.
46,5/5,One of the greatest war movies seen in the last twenty years.
47,4/4,"Petersen says his vision for the film was, 'to show the gritty and terrible reality of war AND to combine it with a highly entertaining story and fast-paced action style that would pull audiences into the experience of these young men.' He succeeds."
48,4/4,Wolfgang Petersen's direction is an exercise in pure craftsmanship.
49,,"Suspenseful when it needs to be and intelligent in its depiction of the horrors of war and the sweaty claustrophobia of submarine life. On occasion, it's even -- pardon the pun -- deep."
50,,You're drawn in powerfully as the crew members experience a psychologically maddening cycle of lull and storm.
