id,user_rating,review_text
1,4/5,"The Wild Bunch remains a beloved staple of the western genre, utilizing a gripping story, memorable characters, exciting action, and impeccable technical elements to deliver a thrilling adventure."
2,,"While I don’t exactly have the stomach for the violence, the sexism or the racism/xenophobia of The Wild Bunch, I do admire it for its artistic and technical aspects. There’s something oddly fascinating about the film..."
3,5/5,To say that The Wild Bunch is a violent masterpiece would not be an understatement.
4,A+,"The pictorial style of the film — classical, elegiac — bumps up against the technique that fractures and prolongs death."
5,,"Apart from Peckinpah's simple technical control and the cut of his script, which is a knife that never slips off the bone, there is an angry quality to his mind."
6,4/4,"Demystifying the traditional Western through raw, unglamorous violence, The Wild Bunch exploded onto the screen in 1969 and altered the face of the genre, and filmmaking, forever."
7,10/10,"This controversial epic was as highly praised as it was condemned upon its release, boomingly announcing the arrival of daring new director."
8,,It is one of the greatest of all westerns.
9,,"It has canonized, for our enjoyment and monstrous edification, the freak-out."
10,,The result is one of the strongest emotional kickbacks of any film. The Wild Bunch does for the emotions what Shane did for the intellect.
11,,The film drives to its foregone conclusion with the sureness of an arrow.
12,,"If you must see The Wild Bunch, be sure to take along a barf bag."
13,,The Wild Bunch is the last and indisputable epic story of the Western genre. [Full Review in Spanish]
14,,"There is an unpleasant feeling of expense, of enormous amounts of money being spent, tons of footage being shot in order to get one slow-motion instant that will stamp home Peckinpah's obsessive theme"
15,,"My favorite western because of the staunch code of loyalty and ethics employed by men outside the law, and for the amazing mingling of eras - the Mexican civil war, Germans and early airplanes are all factors in small but haunting ways."
16,,"Peckinpah's work, immaculately framed and searingly edited, leads us to wonder whether film form is hopelessly, and inevitably, in thrall to brutality."
17,,"Remains hugely impressive, both for its technical brilliance and the emotional ferocity of its themes: old age, friendship, betrayal and the struggle to retain some kind of cock-eyed code of honour in an increasingly cynical world."
18,,Peckinpah plaits simple strands into an intricate pattern of contradictions and moral ambiguities.
19,,"Underneath the movie, which is set on the eve of World War I, there's an elegiac plangency that stays with you long after the shocks have worn off...The Wild Bunch still won't go down easy."
20,2/5,Extremely violent '60s Western with drinking and sex.
21,,"It's a traumatic poem of violence, with imagery as ambivalent as Goya's."
22,10/10,"Even as a spectacular victim of its own success, the film retains a primitive, raw, vulgarly masculine power that leaves it powerful in all the right ways, and surprisingly un-dated."
23,3.5/4,"In Peckinpah's world, the law and the lawless are one and the same - destructive agents of chaos."
24,,Arguably the strongest Hollywood movie of the 1960s -- a western that galvanizes the clichés of its dying genre with a shocking jolt of delirious carnage.
25,3.5/4,"In an era when body-count films mirror the mounting body count offscreen, The Wild Bunch dissects death rather than glorifying it."
26,4/4,"The Wild Bunch is an American masterpiece, one of the greatest films ever produced in the Hollywood system."
27,4/4,"It's one of the great, arrogant take-it-or-leave-it jobs in history, and by this point it is so beyond either defense or attack that I come neither to praise nor to bury it but merely to describe it."
28,,"It is certainly one of the best westerns ever made, and the best film of any kind to come out in 1969."
29,,It's a towering achievement that grows more riveting and resonant with the years.
30,,One of the great artistic achievements of the 20th century. And a bloody awesome western to boot!
31,A,"[VIDEO ESSAY] Famous for its breathtaking bridge explosion sequence, ""The Wild Bunch"" is a western layered with social commentary about war, codes of honor among men, and humanity's childish nature that bends equally between violence and pleasure."
32,A-,"a work of art, and revives love for pure cinema"
33,4/4,one of the absolute best movies in the short history of the medium
34,,... a spurting blast of pulp and poetry choreographed into a ballet of violence.
35,,"Sam Peckinpah's great, bloody Western shocked most people with its extreme violence upon its original release, but now it's firmly nestled in the American canon."
36,9/10,"...a landmark Western and a good, thoughtful, rousing adventure besides."
37,,"Film at 145 minutes is far over-length, and should be tightened extensively, particularly in first half."
38,,"The on-screen carnage established a new level in American movies, but few of the films that followed in its wake could duplicate Peckinpah's depth of feeling."
39,A,"Peckinpah's masterpiece, which is replete with poetic and violent imagery, demystifies the Old American West where no group (outlaws, railroaders, businessmen) is spared critical scrutiny. A highlight of the Western genre, it's one of 1969's best films."
40,4.5/5,"The sign of change in the old formula, the advancement of technology and time in a genre that brutally snuffed both."
41,5/5,
42,5/5,A glorious and brutal Western that's truly one of a kind.
43,5/5,
44,5/5,
45,5/5,"The Wild Bunch takes the basic elements of the Western movie myth, which once defined a simple, morally comprehensible world, and by bending them turns them into symbols of futility and aimless corruption."
46,4/5,
47,,"The film does not highlight genre traits, and replaces them with a violence unparalleled in the genre's other entries; it is Sam Peckinpah's trademark punch, and The Wild Bunch is his showcase."
48,4/5,An incredible western. Opened the door to a whole new world of violence.
49,4.5/5,"Time may have diminished the film's shock value, but time hasn't faded The Wild Bunch's immense appeal."
50,4/4,"It's a thoroughly modern movie, and has barely aged a bit since its release, since it places itself in opposition to all things past."
