id,user_rating,review_text
1,5/5,"""Lady Bird"" is a cornucopia woven with striking candor and filled with delightful oxymorons artfully composed to challenge taboos and stereotypes."
2,5/5,"In every example where resolution or a character epiphany occurs, you can point to how Gerwig undercuts those moments in ways that less honest, conventional movies would."
3,,Saoirse Ronan and Laurie Metcalf are a dynamic duo that will stick with me for a long time. Gerwig’s direction is astounding for a first-timer in how she demonstrates precision and control...
4,4/5,"Greta Gerwig is on fire—if her filmography isn’t proof enough of her seemingly limitless talent, “Lady Bird” will be."
5,,"Her comedic timing that makes Lady Bird one of the most earnest coming-of-age films of our time, and also one of the funniest..."
6,,"Gerwig’s debut is one that will always be relevant, no matter the year. Music will change, fashion will change, but the feelings that Gerwig captures will be forever."
7,,"The warmth, hilarity and at times confronting revelations of teenagehood flood through Gerwig's singular lens."
8,4/5,"Its 2002 post-911 setting feels relevant, its portrait of adolescence feels genuine and personal, and its pitch-perfect and bittersweet final shot lands just right."
9,4/4,"Gerwig bows a modest, spirited film of idiosyncratic dialogue, mannered style, and sharp insight, providing an incredible showcase for the talents of Ronan and Metcalf, as well as her own."
10,,Greta Gerwig is a major talent.
11,5/5,"Though Lady Bird is a coming-of-age story with familiar tropes such as prom night and a disappointing first sexual experience, it's really a film about teenage aspiration."
12,5/5,Saoirse Ronan's stunning portrayal of adolescence is completely lacking in vanity.
13,,"There are many films that try to remind older audience members how it feels to be young, albeit in a superficial way. It reminds us of the real struggles of adolescence while at the same time providing great insight into the challenges of parents..."
14,6/10,"Not only incredibly authentic - perhaps cringingly so - but also marginally profound, even as its scope stays strictly on the almost unsubstantial life of a teenager."
15,,Lady Bird flies high on heartwarming yet tough honesty.
16,,"With Lady Bird, Greta Gerwig manages to take the old coming-of-age genre and make it feel refreshing with its authenticity and heart."
17,4/4,Greta Gerwig nails her solo directorial debut in this semi-autobiographical coming-of-age tale where Saoirse Ronan and Laurie Metcalf's mother-daughter scenes bleed with authenticity.
18,4.5/5,"[It's] brought to fruition by a wonderful cast . . . namely Ronan and Metcalf, whose push-pull dynamic of blossoming and established worldviews encapsulate the insecurities of growing up."
19,,"Being witness to Lady Bird's growth is a beautiful experience. Not only are you enchanted by her story, but you also learn something about yourself. [Full review in Spanish]"
20,9/10,"There is something for all ages to identify with and you will find yourself torn between the generations, but ultimately feeling great affection for all of the characters. This film is a success because of the exceptional writing from Greta Gerwig."
21,,"[The film] is good, but overrated. Curiously, its faults are also overrated, in that many are characteristic of its genre."
22,7/10,"The way Gerwig captures the stages of adolescence makes this coming-of-age film more honest than poignant. It shows that not only she is a good actress, but also a great filmmaker. [Full review in Spanish]"
23,,"Marion and Lady Bird's bond is very real, strong, and complicated like many mother-daughter bonds tend to be."
24,,"Gerwig shows no hesitation over putting her character in unflattering situations. The laughs come hard, they come often, and they come from all directions."
25,5/5,A stupendously acted and immeasurably poignant ode to the realistic bonds and barbs of life as a high school senior.
26,,"I am awfully fond of it. This film isn't for me, but it doesn't have to be. Someone out there is going to see this film for the first time. Its heartfelt, goofy, and ever-so-slightly twee wavelength will seem to be made just for them..."
27,4/4,"Oscar-worthy performances, outstanding direction, great script (so real, raw and emotional) along with tremendous editing..."
28,,"Gerwig deftly mines the family dynamics for laughs and emotion, sometimes in the same scene."
29,,"Taking the trip with [Lady Bird] is a joy, and the cast and filmmaker taking us there create a singular, authentic experience that will place Lady Bird on the list of most memorable, enjoyable coming of age films."
30,3.5/5,Lady Bird is a generous portrait from a writer/director/actress who knows something about authenticity.
31,,"... just like Lady Bird, Greta Gerwig is a creative force to be reckoned with."
32,4.5/5,"Writer/Director Greta Gerwig brings her own personal story into play, delivering her Lady Bird with an enthusiastic yet defiant cheekiness, never once losing sight of the real story."
33,4.5/5,[Greta] Gerwig captures the feeling of being a high schooler so perfectly that it's nearly impossible to not identify with one of the characters in some way.
34,5/5,Gerwig hits the nail on the head for her first solo directorial project.
35,,Never has the tug of war mother-daughter relationship been so brutally honest on film.
36,,As irregular and imperfect as any debut of someone who has something valuable to tell. [Full Review in Spanish]
37,,One of the best films of the year. [Full Review in Spanish]
38,3/5,"Forget the insane hype and you may have a better experience with it. Gerwig's script is gentle and accessible, but also lacks the surprises of a Lena Dunham (Girls) screenplay, the sass of what Diablo Cody (Juno) might have brought to things..."
39,3.5/4,"Coming-of-age movies can often feel as ubiquitous as superhero films, yet Lady Bird turns out to be one of those special efforts that manages to leapfrog over the competition with a single bound."
40,4/5,"It's 2002 and 17-year-old Christine ""Lady Bird"" McPherson is interred in a Catholic high school in California while dreaming resentfully of the East Coast college she's convinced she deserves."
41,3.5/4,"Greta Gerwig's movie flies with humor and universal, high school truths."
42,A,Lady Bird exposes the intoxication with the hallucinatory cocktail of hormones processed by a brain without the experience to sort them.
43,3.5/4,A beautifully performed and smartly written coming-of-age comedy that displays an astonishing mastery of craft and character.
44,,"With the latest star-making performance from Saoirse Ronan, Lady Bird is charming and clever and goofy and touching and honest and incredible."
45,,"It leans into the complications, the conflicts, the counterintuitive characteristics of growing up, and it's that willingness to allow for paradoxes that establishes its excellence."
46,10/10,"Lady Bird takes the tired genre of the coming-of-age story and presents it with an awesome script, real heart, fantastic performances, and honesty."
47,,This is just a delightful movie.
48,,"An achingly relatable relationship between mother and daughter, courtesy of first-time director Greta Gerwig, who knows a thing or two about angst-riddled female characters."
49,,The only reason we can relate to it is because of Ronan and Metcalf's brilliant performances.
50,,"This subtle and perceptive coming-of-age film announces Gerwig as a fully-fledged director whose career, I suspect, will be well worth following."
