id,user_rating,review_text
1,,What Alejandro Gonzales Inarritu was able to achieve in this film is still astounding to me.
2,,"...a film that is just as much about the film industry itself, as it is about the pursuit of happiness, and our ridiculously desperate need to be admired, recognized, and respected by people that shouldn’t really matter to us."
3,,"If the theater frame story in Birdman plays a self-reflexive role, this is nothing but a manifestation of Hollywood's need to return back to its narrative roots."
4,5/5,"When Keaton's perfection is combined with the film's bracing, topical, and strong social commentary on Hollywood, Broadway, acting, fame, and celebrity for this different modern world, ""Birdman"" becomes even larger of an achievement."
5,,"Michael Keaton is incredible as the washed-up, disillusioned actor hoping a Broadway play will revive his career. The black comedy plays on an irreverent version of Keaton’s own career while being a wholly original satire on celebrity and super heroes."
6,,A creative tour de force for Alejandro González Iñárritu and some comeback for Michael Keaton.
7,,"Two hours later, I felt as if my initial disinterest had been validated the hard way..."
8,3.5/5,It’s not quite as miserable and tragedy-driven as his past films and that’s refreshing. But Iñárritu is still a director who can suffocate his story with his style and high concepts.
9,3.5/4,The film has a reflective—if not precognitive—purpose for Keaton by signifying the actor’s artistic breakthrough in Birdman after years out of the spotlight.
10,,"While the film's technical prowess gives the audience much to digest from scene to scene, Birdman largely succeeds on the strength of its cast."
11,,Serious as a poodle in a miniskirt sipping on an apple martini
12,4.5/5,What could have been a stunt turns into a visual rollercoaster that propels the action forward constantly while creating a unique and stylish palette for the story.
13,9/10,Here not a single performance falters.
14,,"The entire film was shot to resemble a single long take and its cast included Edward Norton, Zach Galifianakis, and Emma Stone. Need we say more?"
15,,"In general, Birdman is entertaining (Keaton and Norton are both excellent), although somewhat overheated"
16,4/5,Birdman: or the Unexpected Virtue of Ignorance is a highly imaginative film that delivers on a compelling story and brilliantly executed technique with the camera.
17,B-,"A big, bold movie, the kind that takes aesthetic and thematic risks, and that grabs you from frame one and practically screams at you to pay attention. It's also very convinced of its own cleverness."
18,8/10,"That analogy of the ups and downs of fame that shakes actors in the entertainment culture, is what keeps it flying at the heights of the best movies of the year. [Full review in Spanish]"
19,,...this is one film that deserves the descriptor of tour de force.
20,,"A sprawling, thrilling film that, for better and worse, is one of the most fully realized personal visions to hit screens in years."
21,5/5,"When it comes to filmmaking, the Michael Keaton-starring Birdman (or The Unexpected Virtue of Ignorance) is a unique achievement in cinema."
22,1.8/5,Two hours of Birdman is 110 minutes too many.
23,5/5,"Birdman is essentially a simple story that is made extraordinary by its direction, cast and concept."
24,4.5/5,It's one of the most invigorating and passionately rendered films you could hope to see in this or any other year.
25,,Ed Norton and Emma Stone are both devastating. And Michael Keaton walks a high wire with his meta portrait of the actor as a washed-up superhero. Birdman's juicy script is rife with satirical insights about acting and writing.
26,5/5,"It is Keaton's portrayal that drives the movie, and makes it so memorable."
27,B+,"Despite its lack of clarity, conflicting thematic messages and indecipherable tone, the film is the rarest of oddities: accidental genius."
28,7.5/10,"Birdman sidesteps the inside baseball stigma of most behind the scenes films by transcending being a story about fame or Hollywood. Rather, it functions as a sobering meditation on the destructive double-edged sword of validation."
29,3.5/4,"Bravura filmmaking, a jaw-dropping directorial feat for Iñárritu."
30,4/5,"Birdman is a sharp, tour de force satire on so many related things... It's so full of details that as soon as it was over, I wanted to watch it all over again to appreciate what I'd missed."
31,4/5,"The manifestation of Riggan's alter-ego is the one disappointing misstep, reaching for symbolic ambiguity but achieving only brief coherence. It's a forgivable blot, but one that prevents Birdman from truly taking off."
32,C-,I just couldn't get passed these depictions of women throughout the film... It made the movie unpleasant and frustrating.
33,5/5,This film is a masterpiece and is highly recommended to anyone who is into this genre. Michael Keaton is incredible to watch on screen and he will keep you entertained until the very end.
34,,Birdman proved to be a film worth seeing but one that is ultimately forgettable.
35,A,"Iñárritu brings a visual flair to Birdman, whisking the camera in and out of backstage corridors -- mostly in one sweeping shot. The whirlwind camera movement captures the insanity of the backstage antics, almost as if it is another character."
36,,"The magic the audience witnesses is a window to clarity; it makes the world sharper, not more obtuse, which is very fitting indeed."
37,,"Inarritu gives us cause to pause but, like so much great cinema that refuses to be absorbed in a single viewing, he doesn't allow us the time in which to do it."
38,A-,"This ambitious dark comedy featuring a noteworthy turn by actor Michael Keaton is guided by a whip-smart, witty and self-aware script."
39,9/ 10,Birdman es Iñárritu desahogándose de todo lo que lo frustra como cineasta.
40,7/10,"The entire movie is compelling, interesting and smart."
41,9.5/10,It's a movie that goes beyond asking 'what does it mean to be famous?' and delves into the far more interesting question of 'what does it mean to be human?'
42,5/5,"Birdman is a palate cleanser that clears away the taste of over processed, generic Hollywood products. There's a freshness to Alejandro González Iñárritu's film that's zesty and light, but there's also a tremendous depth to it."
43,,"With better projects in the future - not another Need for Speed or the studio-botched Robocop remake - I'd say Birdman is the start of a ""Keatonaissance."""
44,4/5,Keaton's forceful performance creates these realities not with emotion per se but with pure personal power. It's quite the sensation.
45,,"If Iñárritu's Biutiful couldn't let up with the ugly horrors of life, this one can't pause to inject some actual humanity into the neuroses of the artist."
46,,"I did, indeed, hate Birdman in all kinds of expected ways, as stated above, I also despised it in ways that completely took me by surprise, and yes, this goes beyond the crashing cymbals in Antonio Sanchez's earache-inducing score."
47,,"This movie does not go the way you expect it to which is the best part. Again, this isn't so much about superheroes as opposed to the artists that bring them to life when they put on the mask."
48,4/5,Those who are dedicated to the art of making movies will go wild for all the acid references to the industry. [Full review in Spanish]
49,,"... it is pure virtuosity, provocative, complex... [Full review in Spanish]"
50,,A complex narrative that is very simple to watch. [Full review in Spanish]
