id,user_rating,review_text
1,4/4,"It still qualifies as one of Kubrick's most underrated pictures, and it's second only to Apocalypse Now as the best Vietnam War movie ever made."
2,4/5,"As Private Leonard “Gomer Pyle” Lawrence, D’Onofrio encapsulates the impact that military brainwashing can have on soldiers and their mental health in a way that is better than expected"
3,,"What happened to the Kubrick who used to slip in sly, subtle jokes and little editing tricks? This may be his worst movie."
4,,"Full Metal Jacket is violent, caustic, ironic, and cold, an amoral object formed from a camera gliding majestically across slow-motion carnage while refusing to blink an eye or shed a tear."
5,,"Kubrick is trying to make a movie about madness and chaos, but he won't give in to the chaos."
6,2/4,The most horrifying moments of Full Metal Jacket are those in which the young Americans gladly assist in their own damnation.
7,5/5,"A hard-hitting movie laced with moments of dark humour and brimming with social commentary, Full Metal Jacket is viewed as one of the all-time great war movie."
8,4.5/5,Kubrick had a way of making the audience become invested in the characters of his films and created some truly memorable ones.
9,3.5/4.0,It was a gross injustice that Ermey was not nominated for his tremendous performance.
10,8/10,"A nicely contrasting soundtrack, intense action sequences, mesmerizing sets, excellent photography, and believable characters contribute to this poignant thriller."
11,,Full Metal Jacket is a master study in indoctrination and fundamental identity shifts. Every moment of the film builds and builds on Kubrick's ideas...
12,,"We look to the director for some judgment, or even an indication of his opinion, as to whether his carnage artists are born or made; but we don't get it."
13,2.5/4,"An electrifying opening segment that could stand alone as one of Kubrick's great films, except it's only about 45 minutes long."
14,,Full Metal Jacket seems further proof that Kubrick is still trapped in self-pleasing cinematic exercise.
15,,"Full Metal Jacket, produced, directed and co-written by Stanley Kubrick, is not an easy film to watch, but from the first frame to the last, it is a riveting one."
16,1-5,"One of the classics of war cinema, it's not nearly as good as its legend suggests. But it's pretty good."
17,,"[Kubrick's] genius, and perhaps burden, is to see the insanity in us all and to make it seem so terrifyingly normal."
18,3.5/4,...a justifiably iconic war film.
19,10/10,"One of Kubrick's foremost triumphs, a genuinely challenging and uncomfortable war film"
20,,"No amount of stylistic analysis, however, is likely to explain why a man would devote more than three years of his life to making a war movie in which violent death isn't meant to move us. Does Kubrick really think we're not callous enough about war?"
21,5/5,While its message is simple -- innocent young Americans are taught to be machine-like killers -- its technique is extraordinary.
22,,"If a film doesn't give us people, it has to offer a substitute -- an idea, a style, a vision. Full Metal Jacket comes up blank."
23,3/4,"If his considerable achievement in this long- awaited film falls short of his Olympian standards, there is a reason that ought to give Kubrick some satisfaction. The world has caught up with Kubrick and what he has to say."
24,,"Relentlessly harsh in its images and language, Full Metal Jacket is nonetheless the most artful film yet made about the Vietnam War."
25,,"It may seem too spare, too clinical, its moments of war even too familiar for some. But, aiming for minds as well as hearts, Kubrick hits his target squarely."
26,,"Full Metal Jacket is a great motion picture. Be warned, however, that it is harsh and explicit."
27,,"What gives this story its power is not really its originality, but the relentlessness of Kubrick's black-comic vision and the tightness of his focus."
28,3.5/4,"There is a real fear at the heart of this monstrously armored, desperately defensive film."
29,4/4,"It's a great piece of filmmaking, diminished only by a second act that fails to live up to the first act of the Marines in training."
30,4/4,Kubrick again turns his unsparing eye to the dread of existence...of a godless universe...of moral frailty and civilization gone wrong...[Blu-ray]
31,3/5,"Extremely graphic, violent Vietnam War film."
32,4/5,It still stands as a timeless meditation on war and its effects.
33,A,Less about the Vietnam War than about how the Marine Corps turns its recruits into killers.
34,94/100,"Visually poetic, darkly humorous, uncompromisingly brutal, and subversive in every way, Full Metal Jacket is easily one of the best war movies without being remotely similar to your standard issue war flick."
35,,"Full Metal Jacket is not a realistic film -- it is horror-comic superrealism, from a God's-eye view -- but it should fully engage the ordinary movie grunt."
36,,Kubrick seems to be directing his vision beyond the reality of the Vietnam War to issues far more universal and timeless.
37,4/4,"Somehow after the decadence of Barry Lyndon and a philosophical look at horror in The Shining, Stanley Kubrick settled into a film of unrestrained vitriol and aggression."
38,3/5,A hardy Kubrikian effort that warms on you with repeated viewings.
39,,"As taut and disciplined as its characters, Full Metal Jacket ranks with Dr Strangelove as one of Kubrick's very best."
40,,"This is the most tightly crafted Kubrick film since Dr. Strangelove, as well as the most horrific; the first section alone accomplishes most of what The Shining failed to do."
41,,"An intense, schematic, superbly made Vietnam War drama."
42,,That first half is jaw-droppingly good.
43,7/10,"It may not be the best film Kubrick ever made, but it's still Kubrick, meaning it's better than almost anything else in cinema."
44,,The best American cinematic critique of the Vietnam war
45,,"Kubrick's direction is as steely cold and manipulative as the rgime it depicts, and we never really get to know, let alone care about, the hapless recruits on view."
46,A+,"...uses a full range of cinematic language to comment on an institution that ""eats its own guts"" as it destroys foreign cultures."
47,5/5,
48,A-,"Though shot in the U.K. and thus lacking authentic look and feel, Kubrick's contribution to the Vietnam War films is a powerful chronicle of the military as a bureaucracy that turns young innocent men into machine-like killers."
49,3/5,
50,,"Kubrick's bleak anti-war satire is surprisingly conventional in form, but rolls like thunder in stretches."
