id,user_rating,review_text
1,,"A frank, fearless film from a director carving out her place in a strong British tradition."
2,3/4,"At times, the atmosphere of claustrophobic sexual tension is overwhelming, but there's real sadness and sensitivity here, as well as a desperately poignant performance from Morton."
3,,"Avoiding sentimentality and glibness, this is a fine, spare piece of film-making."
4,,"Samantha Morton, all of 20, throws herself wholeheartedly into the complex part."
5,,"Written and directed by Carine Adler, this rather underrated British film offers a searing examination of grief."
6,3/5,"Under the Skin's experiential aesthetic and narrative centred around a bereavement bears uncanny resemblance to that other Samantha Morton-starring film, Morvern Callar."
7,A,
8,0/5,
9,3/5,
10,B+,... a raw and occasionally depressing first film with moments of chilling recognition and a remarkable young star.
11,,Reminds us what it's like to see an actress go to work when she has a juicy role to play.
12,,"In her feature debut, Adler shapes her film gracefully and elicits a scorching no-holds-barred, totally selfless portrayal from Morton."
13,4.5/5,Adler does a remarkable job of conveying the kind of anguished soul sickness that is at a loss for words or conventional expression.
14,2/5,After a promising beginning ... the crux of the story ... is taken for granted and any established empathy for Iris' sad plight dwindles fast.
15,4/5,"While Ms. Morton embodies the role with furious intensity and with a raw yet waifish presence that brings both Emily Watson and Claire Danes to mind, Ms. Adler directs the film in ways that live up to its title."
16,7/10,"Delightfully freighted with heavy sensuality, some deadpan comedy, and a character whose loneliness should strike a chord in all of us."
17,,"What makes it watchable is the performance from Samantha Morton, who is riveting."
18,,Made with a novelist's eye for detail and a quietly impassioned visual flair.
19,,"Although Iris has no idea who she is, Morton is utterly certain, and inhabits her temporarily defeated soul with an ease that knocks you out."
20,,Adler's screenplay is excellent; it isn't often that a film takes an insightful look at how people can become unraveled.
21,3/4,"It is buoyed by an unflinching performance from newcomer Samantha Morton, a young British actress who is willing to expose not only her body but her inner being as well."
22,3/4,"Morton makes Iris real. Every moment she's on screen, the actress forces us to accept Iris as a living, breathing individual."
23,9/10,"Adler's portrait of emotional disintegration is in many ways as harrowing as Roman Polanski's Repulsion, thanks in large part to Morton's terrifying performance."
24,,"I would not want to spend much time with this Iris, and frankly the 85 minutes Under the Skin runs is longer than anyone should have to spend with her."
25,3.5/4,"It isn't often that a film offers a heroine who is this aggressive, angry and self-punishing, and the filmmaker and her star work in perfect harmony to get at all the complexity behind it."
26,,"Morton's Iris keeps going in circles... It's a spooky, movie-dominating performance."
27,,"A frank, fearless film from a director carving out her place in a strong British tradition."
28,3/4,"At times, the atmosphere of claustrophobic sexual tension is overwhelming, but there's real sadness and sensitivity here, as well as a desperately poignant performance from Morton."
29,,"Avoiding sentimentality and glibness, this is a fine, spare piece of film-making."
30,,"Samantha Morton, all of 20, throws herself wholeheartedly into the complex part."
31,,"Written and directed by Carine Adler, this rather underrated British film offers a searing examination of grief."
32,3/5,"Under the Skin's experiential aesthetic and narrative centred around a bereavement bears uncanny resemblance to that other Samantha Morton-starring film, Morvern Callar."
33,A,
34,0/5,
35,3/5,
36,B+,... a raw and occasionally depressing first film with moments of chilling recognition and a remarkable young star.
37,,Reminds us what it's like to see an actress go to work when she has a juicy role to play.
38,,"In her feature debut, Adler shapes her film gracefully and elicits a scorching no-holds-barred, totally selfless portrayal from Morton."
39,4.5/5,Adler does a remarkable job of conveying the kind of anguished soul sickness that is at a loss for words or conventional expression.
40,2/5,After a promising beginning ... the crux of the story ... is taken for granted and any established empathy for Iris' sad plight dwindles fast.
41,4/5,"While Ms. Morton embodies the role with furious intensity and with a raw yet waifish presence that brings both Emily Watson and Claire Danes to mind, Ms. Adler directs the film in ways that live up to its title."
42,7/10,"Delightfully freighted with heavy sensuality, some deadpan comedy, and a character whose loneliness should strike a chord in all of us."
43,,"What makes it watchable is the performance from Samantha Morton, who is riveting."
44,,"A frank, fearless film from a director carving out her place in a strong British tradition."
45,3/4,"At times, the atmosphere of claustrophobic sexual tension is overwhelming, but there's real sadness and sensitivity here, as well as a desperately poignant performance from Morton."
46,,"Avoiding sentimentality and glibness, this is a fine, spare piece of film-making."
47,,"Samantha Morton, all of 20, throws herself wholeheartedly into the complex part."
48,,"Written and directed by Carine Adler, this rather underrated British film offers a searing examination of grief."
49,3/5,"Under the Skin's experiential aesthetic and narrative centred around a bereavement bears uncanny resemblance to that other Samantha Morton-starring film, Morvern Callar."
50,A,
