id,user_rating,review_text
1,5/5,"Made just a year after ""Vertigo"" and a year before ""Psycho,"" it's a breezy and dashing thriller with very little of the typecast weird and grotesque symbolism that sometimes alienates Hitchcock films from centrist audiences."
2,,The last time Alfred Hitchcock delivered a big success of a film with stars on the marquee and an A-lister behind the typewriter.
3,4.5/5,"One of Hitchcock’s crowning achievements, North By Northwest remains as fun as ever and serves as the finest example of a genre it helped to create."
4,4/4,Everything comes together just right in this Alfred Hitchcock gem.
5,A,"In spite of a few flaws, North by Northwest remains an unqualified triumph. It’s got some of the best humor, dark and otherwise, in any Hitchcock film and it never lags for a second of its run time."
6,,"A splashy adventure...a precursor for the kind of jet-setting, debonair intrigue that would become ubiquitous..."
7,,The plotting is tightly wound and the thrills are executed with devilish panache.
8,4.5/5,"It’s lighter, flashier, and more stylish than some of Hitch’s other classics, but those are the things that make it a unique but fitting part of Hitchcock’s wonderful filmography."
9,,"It is consistently entertaining, its excitement pointed by but never interrupted by the jokes... But it is on Mr. Grant's own performance, intent, resourceful, witty, as always beautifully timed, that a large part of the pleasure depends."
10,,"Though not as cleverly original as Strangers on a Train, or as cleverly sexy as Notorious, this is one of Hitchcock’s most entertaining American thrillers."
11,4/4,"North by Northwest distills Alfred Hitchcock's obsessions, techniques, and themes into a singular, deliriously entertaining form."
12,,"Alfred Hitchcock's new thriller, North by Northwest, is one of those no holds barred films. For better than two hours, he lets the Technicolor melodrama ramble across the VistaVision screen while gleefully setting traps for his hero."
13,,"On all counts, North by Northwest is Hitchcock's best picture in recent years."
14,,[North by Northwest] gives Grant full play in the sort of role he does best -- and has the added virtue of being done by the master of suspense.
15,,"This is a classic thriller, slick as ice and about as exciting as you can stand."
16,,"Relax and enjoy it -- North by Northwest is elegant, in color escape entertainment."
17,4/4,The brilliant director has outdone himself by piling thrill on thrill for the delectation of an enraptured audience.
18,,"You get a lot of entertainment for your money. You get a couple of clever, sophisticated screen actors and an elegant actress with a fine-drawn, exciting face. You get one scene that will be talked about as long as people talk about films at all."
19,,"The acting in North by Northwest has that brilliant, cool surface that represents the perfect polish for the best of Hitchcock. Grant, to be sure, is the director's Number 1 hand at this sort of thing. Mason, nevertheless, comes close to matching him."
20,,"Very little of it makes sense, but no matter. From the moment Mr. Cary Grant, a Madison Avenue advertising man, is kidnaped by a band of foreign agents who think he's someone else, North By Northwest stays on a rollercoaster that operates on laughing gas."
21,,"Grant's technique, so well established, shines brightly under Hitchcock's guidance. The two seem completely en rapport in movie making. Miss Saint, effective in her former sweet or drab roles, makes the switch to glamour as a lovely Mata Hari type."
22,,"As unmistakably Hitchcock as the famed pencil profile, this sparkling production is crammed to the edges of the Vista Vision widescreen with the trademarks of the Old Master."
23,,Alfred Hitchcock lives up to his famed reputation as a master of suspense and thrills in this highly entertaining spy melodrama.
24,,"Can a movie be fast, funny and frightening at the same time? Ordinarily, no, but this time there's a Hitch: Hitchcock -- who's been at it for over thirty years and getting better all the time."
25,,What is there not to love about this magnificent 1959 thriller?
26,5/5,"Action, intrigue, romance and comedy are blended throughout with consummate skill; the attack by the crop-dusting plane and the finale on Mount Rushmore are simply the icing on the cake."
27,,"There's just nothing quite like Cary Grant tipsying all over the wheel of a speeding automobile, love In a small space, and a last-minute scuffle all over the great stone face of Theodore Roosevelt out in Mount Rushmore."
