id,user_rating,review_text
1,9.4/10,"Once Upon a Time… in Hollywood is a Quentin Tarantino film worth the anticipation. This 2019 film is almost immaculate in its direction and in its development of characters, but more so in its cinematography and in its acting."
2,5/5,While Once Upon A Time In Hollywood is different to anything that Tarantino has ever done before this movie can be summed up in one word – a masterpiece
3,5/5,"It’s an ode to cinema, with all its infinite layers."
4,4/5,"It’s still a Tarantino film at heart, but, through the questions he seems to be asking himself, it feels like it was made by someone who has been shaped by age and experience as well."
5,,Once Upon A Time in Hollywood just might be Tarantino's masterpiece.
6,9/10,"The film analyzes the functioning of entertainment industry, the social and ideological ethnic resentments and the construction of the American Dream. Tarantino carries out a kind of historical and cultural revisionism with the aim of rewriting the facts."
7,A-,"Its alternate ending to real-life events is meant to be controversial, but for me, it’s a vision of how everything should have happened if the world was fair or, indeed, a fairy tale… in Hollywood."
8,,"For film nerds like myself, watching Once Upon a Time in Hollywood is like being treated to a tour through the cinematic theme park that is Tarantino’s mind."
9,3.5/4,"When [Sharon] Tate dances to Paul Revere and the Raiders, that's all we see: a woman dancing. If his cheery take on the actress has a lot of fantasy in it, that fairytale aspect is right there in the title: ""Once Upon a Time…"""
10,,"Not groundbreaking Tarantino, but it’s a fun trip back through time with real heart and likeable characters. Allow yourself to sink into its world and you’ll be rewarded with good tunes, laugh-out-loud jokes and moments of exhilaration."
11,,Once Upon A Time in Hollywood could have benefited much more had it taken a different approach.
12,4/5,"Take to heart the legendary director’s underlining commentary on the audience’s insatiable appetite and craving for the macabre, which seems to be the point entirely."
13,4.5/5,"It’s a movie full of surprises, none bigger than this – I kinda love it. And let me get this out of the way – I think it's Tarantino's best film."
14,4/4,"Once Upon a Time in Hollywood is Tarantino at his most human and mature; much like Jackie Brown, he relies less on referential material and more on exploring rich, fully developed characters who seem to live and breathe."
15,5/5,"Gloriously grimy, its a masterpiece of nostalgia, allowing (Quentin Tarantino's) audience to inhabit a world of low-lives and cults."
16,8/10,"Overall, it's a good film with superlative acting performances that's well made and creates an authentic, immersive atmosphere of an idolized, nostalgic 1969 Los Angeles."
17,4/4,"In a world where franchises and reboots rule Hollywood, Once Upon A Time in Hollywood is a breath of fresh air as it cements itself as one of the best films of 2019."
18,,"It might be closing time in Tarantino's Hollywood, but he just wants to make sure we leave the lights on. If Hollywood gives studios the reassurance that movies like this still matter, maybe they'll still glow."
19,90/100,Episode 45: The Farewell / Jackie Brown / Once Upon a Time... in Hollywood
20,,Very well executed... it truly is a love letter to an era of [Tarantino's] own making.
21,B,"The journeys of these three characters overlap in interesting ways, but it seems to add up to little more than, 'Well, that was kinda weird.'"
22,2/5,An apt allegory for the delusional arc of Hollywood. Its internal downfall lies in the fact that this insight is most definitely accidental.
23,,"Once Upon a Time in Hollywood comes out as number one. Its enthusiastic energy grabbed me, and I found myself in the odd position of laughing while watching a story involving Charles Manson."
24,5/5,"Pitt's performance is captivating, a smoothly mellow synergy of charisma and charm, but it is DiCaprio who steals the show, cementing his status as the best actor of his generation."
25,4 / 5,"Both a love letter to the Hollywood classics (and the people who made them) that inspired Tarantino, and a melancholy reflection on career, legacy, and finding purpose in a world that has seemingly left you behind."
26,,"Margot Robbie co-stars as real-life ragic actress Sharon Tate, adding to the film's ambitious and sprawling narrative..."
27,5/5,The iconic director juxtaposes a washed-up actor with a star on the rise in this mature and masterful take on the changing fates of Hollywood figures.
28,,I was surprised by how emotionally moved I was by the way Tarantino handles [this].
29,4.5/5,"Specific in it's setting but universal in portrayal of how people react to the shifting sands of time. Funny, sad and occasionally outrageous, it's just like real life as filtered through a camera lens."
30,A-,Quentin Tarantino at his most tender.
31,4/10,"Clearly, Tarantino designed this movie for himself, getting to dabble in genres he enjoys and surrounding himself with memorabilia from the past."
32,2.5/4.0,"The film's final act descends into an orgy of gratuitous violence and nonsensical occurrences that it leaves a sour taste, as the director winds up insulting the audience as well as the real-life figures portrayed in the movie."
33,,"Once Upon A Time In Hollywood is definitely a fun watch. It's got action, humor, drama, ridiculous situations and outrageous performances. Staples of a Tarantino movie to be honest."
34,,This is Tarantino's love letter to the movies and the way they were back in the day. Brad Pitt has never been better and the hypnotic ending is pure exhilaration.
35,,"Damn, I love this movie."
36,,"For what it's worth, its ponderous approach makes it a surprise departure from Tarantino's typically ultraviolent filmography. However, it still doesn't reach the same heights as Jackie Brown or Pulp Fiction."
37,,Tarrantino has a way of satisfying our desire for revenge against historical injustices. [Full Review in Spanish]
38,3.5/4.0,"Magically weaves together fact and fiction, stark realism with hallucinogenic fantasy to tell a story that is so complex and layered that it demands multiple views."
39,,"A shaggy dog story wrapped in a fairytale...Tarantino respects the Chekhovian rule that if you show a flamethrower earlier in the movie, you have to use it later."
40,3/5,Once Upon a Time...in Hollywood showcases the best and worst of Tarantino.
41,9/10,A pure celebration to the Golden Age of Hollywood and all of Tarantino's experiences from film making. [Full review in Spanish]
42,4.5/5,"Channelling the emotional heft of Tarantino's undervalued Jackie Brown, Once Upon a Time is a beautifully melancholic movie that signals the end of an era for the Golden Age of Hollywood."
43,,"Overall, Once Upon a Time is an extremely confused film in a tremendously confused body of work. It remains the job of the critic to try and sort through the disorder."
