id,user_rating,review_text
1,10/10,The film stands as a testament to a time when art sought to transform the means of survival into a new way of thinking about the world. [Full review in Spanish]
2,B-,"The cold demeanor of Breathless isn’t very effective and as a result, it feels conceited and in a word; fake."
3,,"Nine years ago, I fell in love with Breathless. Time has aged her since, but poems of chaos, having little structure, are gloriously free from decay."
4,,"In an era before social media, Breathless presages the hyper-narcissistic age we embody where everyone with a phone and an Instagram account can create and curate whatever type of existence they choose."
5,,"The camera in Breathless, which was wielded by Raoul Coutard, is jumpy, fluid, irritable, and comic -- alive with glimpses, sudden turns, rude stares, and angry changes of mood."
6,,"Breathless seems to me the most original, insolently gifted and shattering work the young French directors have, yet produced."
7,,"Breathless, the most important New Wave film which has reached the United States, is a frightening little chase comedy with no big speeches and no pretentions."
8,,"Dedicated to Monogram films, Breathless (originally released in France under the name À bout de souffle) is [Jean-Luc] Godard’s B-movie tribute, a crime movie taken apart and rebuilt from the ground up."
9,,"Godard is constantly calling attention to the artifice and reminding you that you’re watching a movie. Much like its protagonist, 'Breathless' can't stop looking at itself in the mirror."
10,4.5/5,"There are so many filmmaking devices in “Breathless” that have influenced directors for years and still do today. And even though the storytelling structure may feel a bit jarring, the film is hypnotic and its mark on cinema cannot be overstated."
11,,"It is a thin story, filled to the brim with extraordinary character of the modem, wild, criminal youth, as exemplified by Belmondo."
12,,"In spite of the undeniable brilliance of form and style, it remains no more than a superb pattern; a pattern of dried leaves cast on the surface of water. There is a closer approach to human truth in the nonsense of The Singing Fool."
13,4/5,"Godard's breezy vision and freestyle execution marked a generation. Always on the move and fun, Breathless's magic is still shining. [Full review in Spanish]"
14,,"Make no mistake about it, this film still deserves its place in the canon of cinema."
15,10/10,"Breathless made my world when I first encountered it. Decades later, I still love it."
16,,"Despite its unlikable characters, Breathless doesn't lack feeling. It is a compelling story to watch with a satisfying ending."
17,,An irreverent French spin on Godard's affection for American gangster movies...
18,8/10,"It's an upbeat, jazzy, cops-and-robbers crime drama with the tone of a romantic comedy and the plot progression of an unfocused documentary."
19,,"Godard's camera lingers on movement, and on the spaces between people. In one instance, he cuts from Michel and Patricia's flirtations to a close-up of their locked lips, where the space between them has been suddenly and irrevocably shattered."
20,4/5,"Breathless must have seemed amazing in 1960, a movie obsessed with youth and motion. The problem with youth is it doesn't last."
21,,Exhilarating... Godard uses his camera with the freedom of the gifted amateur who is innocent of all the conventions that the professionals have developed to take the edge off visual reality.
22,4/5,"Godard is, in a sense, flaunting how he can make a film so vibrant, out of raw materials so flighty, so airy (the 'Breathless' of the title)."
23,,"A hip, jokey thriller in which the sketchy plot serves as an excuse for stylistic flourishes and philosophical asides."
24,10/10,Indisputably on the shortlist of Movies You Need To See if you're going to have a proper conception of cinema history and the potential of cinematic form.
25,,"With the appearance of Breathless, we have a film that is new, aesthetically and morally."
26,A+,[VIDEO ESSAY] Goddard arrived at a kinesthetic technique of jagged cutting during the editing process as a way to speed up the action - to prune out the boring stuff.
27,10/10,"A unique hybrid, both the realization of years of critical writings by Godard and ... also a film made by an unabashed cinephile."
28,85/100,"With Breathless [Godard] is attempting to break down the rules of the form he loves so much, in order to let us know that it is ALL on the table now, from subject matter to form."
29,8/10,
30,5/5,"The film that launched the French New Wave, Breathless remains an outstanding testament to the great ideals of fun filmmaking that infused the movement."
31,4/5,
32,3/5,
33,,"To me, and I suspect to most cinephiles, this is the rush that makes moviegoing addictive: the sensation that the film's world was so full that it has spilled into the sights and sounds beyond the theater's doors."
34,A+,"Together, like their countermelodies, Michel and Patricia form a zero-sum game-nothing matters. But with Michel's death, she is left behind to ponder the consequences of their indifference."
35,89/100,Vivre dangereusement jusquau bout.
36,5/5,Breathless jumps to its own rhythm and pokes holes in its idols even as it worships them.
37,A,It retains its brilliance both as entertainment and as a groundbreaking work of art.
38,,"On its fiftieth birthday Breathless remains fresh and exciting, although its revolutionary approach has long since been absorbed into the mainstream, and the years do show on it a bit."
39,,"As his career progressed, Godard's films became more mature and accomplished, but rarely, if ever, did they pack such an immediate, visceral punch."
40,,"Even 50 years later, it's easy feel how vivid a game-changer Breathless must have been when it arrived."
41,4/4,This movie liberated the cinema -- the stories you could tell and the ways you could tell them -- as clearly and cleanly as Picasso freed painting and the Sex Pistols rebooted rock.
42,2.5/4,"Breathless has the proportions wrong. Too much rambling, too little point."
43,4/4,It's especially impressive how completely Jean Seberg owns Breathless considering what she's up against.
44,5/5,There is simply no other film which demonstrates so perfectly what it feels like to be young and in love.
45,5/5,Influential. Innovative. Incredible.
46,4/4,"Almost every frame looks smoky and luscious enough to be a nation to which lovers and young dreamers might hope one day to emigrate. It's a film that will never wither, always inspire."
47,5/5,"If you've never seen Breathless, see it now -- but don't expect an easy ride. If you haven't seen it for ages, see it again and be surprised at the fresh reactions it provokes."
48,,Breathless feels like it was [made] tomorrow.
49,,It's like a bullet from the future of movies.
50,5/5,It actually seems more daring now than ever before and all the more vital as a result.
