id,user_rating,review_text
1,5/5,"What can I say that hasn't been said for the 62 year life span of this masterpiece, except that it flavors my cinema soul. On this third viewing, with a long time in between the last one, it also reflected on the point of life I""m at now. I AM FELLINI!"
2,,The conflict between Guido’s discomfort for the nature of his fame and the driving force that led him there drives every interaction in the film.
3,4/4,"An ambitious, ambiguous, and experimental form of navel-gazing."
4,,"This is the first (and, predictably, not the last) movie in which the director seems to be primarily interested in glorifying his self-imprisonment."
5,,"Federico Fellini’s tale of an artist in crisis is such a universal statement to everyone who creates as a living, it has to be a must-own (and must-watch) for everyone."
6,A,It clearly is an exquisite film that truly feels like a work of art.
7,4.5/5,It could be said that the true beauty of “8 1/2” is found in its confusion. It’s found in the physical and psychological mayhem. It’s found in Fellini’s unique film language and audacious visual approach.
8,,"Of its importance there can be little question: it is a masterwork of one of the great filmmakers, his obviously definitive statement of creative doctrine. But it is an ""in"" movie, a strangely cold and uninvolving one for the nondevout."
9,4/4,"With every screening, you discover more layers and further understand the film's purpose, and its filmmaker."
10,,"It remains dazzling and original, as ambitiously unfettered an exercise in navel- gazing as the movies have ever offered..."
11,,"It successfully portrays the passions, contradictions, and pressures of being an artist."
12,,Overall 8 1/2 is a strange film but I like it and what it has to say about inspiration and film. It was a challenging to movie to watch and keep everything straight but I like movies that challenge me and make me ask questions.
13,,"No director has been as personal or vulnerable as Fellini is here-- he taps into his past, his dreams, his quirks, faults and failures, to find the meaning in the madness of life."
14,,"Though he can't face up to the total case, we must be grateful to Fellini for having presented so much of it, and with such flair and exuberance."
15,,"Made me prick up my eyes. After twenty minutes I began to suspect I might be in on a masterpiece, and after thirty I was sure of it."
16,C+,"Maybe it is a film that will grown on me over time? I'm not sure but it didn't do much for me on this watch.... Still, it does look great so I will give it that."
17,,"Fellini keeps a grasp on his difficult form, creating some penetrating, witty, tragic moments."
18,,8 1/2 is one of the great films about filmmaking.
19,5/5,A carnival of the soul.
20,5/5,Marcello Mastroianni becomes an avatar for the great Italian director Federico Fellini in the surreal cinematic self-interrogation that takes place in 8 1/2.
21,5/5,It exerts an irresistible pull.
22,5/5,This is a complex and painfully honest study of a man in a personal and professional crisis.
23,,"At least half-kidding most of the time, it's a playful nervous breakdown, alight with ideas and joy."
24,,"8 1/2 is probably the most potent movie about film-making, within which fantasy and reality are mixed without obfuscation, and there's a tough argument that belies Fellini's usual felicitous flaccidity."
25,4/5,A sprawling anything-goes portrait of the artist and the creative process in crisis.
26,,In terms of execution I cannot remember a more brilliant film.
27,B,"If a Fellini fan, this one is a must see."
28,A+,gets to the core of creativity
29,,"... a delightful piece of filmmaking full of imaginative flights of creative delirium and accomplished with wit, verve, style, grace, and a tongue-in-cheek joy."
30,3/4,There's no clean way to boil the characters of 8 1/2 down to their psychoanalytical essence.
31,A,"Fellini has made many masterpieces, but this 1963 Oscar-winner is arguably one of his most brilliant and influential films, boasting a seminal performance from Marcello Mastroianni."
32,,[A] fascinating and highly-influential masterpiece from Federico Fellini.
33,,It's Fellini's last black-and-white picture and conceivably the most gorgeous and inventive thing he ever did.
34,,"Here is the author-director picture par excellence, an exciting, stimulating, monumental creation."
35,,"Amiably spiking all criticism through a gloomy scriptwriter mouthpiece, Fellini pulls a multitude of rabbits out of the showman's hat."
36,5/5,a true masterpiece
37,5/5,
38,,"Fellini's manic, larger-than-life 8 1/2 rules as the king of all Italian movies."
39,4/4,"Fellini was so incredibly creative that when he was mentally blocked, he turned his inner struggle into a phenomenal masterpiece of introspection."
40,4/5,Astute beyond words.
41,B-,"Fellini's flights into the surreal are his self-examination and confession. Alas, unlike Bergman, his confession is without moral rigor; he wants to be indulged, not absolved."
42,4/5,
43,3/5,Most overrated film of all time.
44,5/5,
45,5/5,One of the undisputed classics of modern international film.
46,5/5,
47,10/10,
48,,"Here is a piece of entertainment that will really make you sit up straight and think, a movie endowed with the challenge of a fascinating intellectual game."
49,4/5,
50,5/5,
