id,user_rating,review_text
1,3/4,"Making social statements is important, but so is quality writing. The film lacks too much in one area to be brilliant, but is successful enough in other areas that it is easily a good movie."
2,3.5/5,"Equal parts disturbing and honest, American History X is a sobering look at the power of role models."
3,,The first half of the film works best because it uses rigorous violence and hate-speech to build and showcase the neo-Nazi group’s philosophy. The protagonist’s transformation in the second half is not as profound.
4,,"Some movies are considered a product of their time, but this is on another level. It's more like a product of the entire history of mankind. A history of war, of imperialism, and of superiority."
5,4/10,The entire project is largely amateurish and incompetent on a technical level.
6,3/4,It's a gripping drama and a useful take on learning how to unlearn systemic beliefs.
7,A-,One of the year's more absorbing films.
8,5/5,"A tale of intergenerational racism and all it brings upon those who fall in line with a hideous ideology. Powerful, brutal, and takes proper aim at white supremacy."
9,4.5/5,"American History X advocates that ""those who ignore history are doomed to repeat it""? It's a powerful social document and should be part of your film watching curriculum."
10,,"Norton is an amazing actor, a hot-dog whose delight in transformation is infectious."
11,2/5,This dark drama is not for kids.
12,3.5/4,"If didactic and overwrought at times, it's also powerful and persuasive. [Blu-ray]"
13,7/10,"...a violent film on a weighty topic...frank and honest, its characters, actions, and ideas compelling the viewer to look further and become involved."
14,D,Any idiot can make us wince at the ugliness of beatings and shootings.
15,3.5/4,
16,,"Two things hold the interest: Norton's astounding performance, and a feeling for the male reality of reactionary working class environments."
17,3/5,"Well-intentioned and well-acted but unconvicning, this saga provides an instructive example to the simplistic approach taken by movies when tackling the social problem of racism."
18,B,"American History X is flawed, yes, but is a worthwhile film that covers territories not dealt with in recent years."
19,5/5,"Pesado e incmodo, discute o racismo com inteligncia e conta com uma interpretao absolutamente impecvel de Edward Norton."
20,7/10,
21,4/5,Derrick's journey to hell and the one back are portrayed organically and gradually.
22,,"If the message of the film gets a bit didatic, or the storyline balance is a little off ... it hardly matters in the end. American History X is unrelenting."
23,5/5,
24,3.5/4,It is Edward Norton's riveting performance as a smart kid seduced by horrible ideas that makes the story real.
25,,"The problem is that Kaye, who's used to selling cars on TV, shoots Derek the Hater as lovingly as he would a new Volkswagen."
26,2.5/4,"What partly redeems American History X from its most preachy excesses -- and makes it worth seeing -- is a brilliant, career-high performance by actor Edward Norton."
27,,Clumsy and exploitative.
28,,A work of impressive scale and craft and not a movie that's easy to dismiss in the end.
29,,The film works because Norton's performance is so rivetting and uncompromising.
30,3.5/4,"Con soberbias actuaciones, ejemplifica como el racismo es una de las ideas ms huecas y estpidas que tiene el ser humano"
31,3/4,does a searing job of portraying the neo-Nazi community and what makes them tick.
32,2.5/5,"Though well-intentioned, turns out to be a simplistic and unconvincing look at a serious problem."
33,,A powerful and disturbing social document.
34,,American History X pulls open the wound of American racism and peers inside!
35,4/5,American History X has enough fiery acting and provocative bombast to make its impact felt!
36,,Shockingly powerful!
37,,A very good film with some dazzling moments and one truly outstanding performance!
38,A,For Director Tony Kaye to disown this is irrational beyond belief
39,3.5/5,"Uncompromising piece of filmmaking, intelligently written and dramatically shot!"
40,2/4,The ending is a misfire.
41,3/4,"For all its faults, still makes a lasting, thought-provoking impression."
42,3/4,"Kaye wants to say something about what produces a skinhead today, and though he doesn't succeed fully in this endeavor, he does take us a significant part of the way."
43,3/5,"A confused, randomly compelling family melodrama."
44,8/10,A very good movie.
45,3/4,[Kaye] employs some audacious and creative storytelling.
46,3/4,"The film is always interesting and sometimes compelling, and it contains more actual provocative thought than any American film on race since Do the Right Thing."
47,,What a fabulous debut for Kaye: see it.
48,3/4,"American History X may be flawed, but it's not easily forgotten."
49,4/5,The film packs a hell of a punch!
50,B+,Riveting!
