id,user_rating,review_text
1,,"This star-laden real-life tale of teamwork and derring-do is a trifle flabby at nearly three hours, but there is no denying that this is one of the best loved of all Second World War films."
2,,Steve McQueen turns his movie-star glint to maximum as the swaggering American Cooler King...
3,5/5,"Even though the filmmakers make changes to benefit an American audience, the memory of the 50 executed airmen will never be forgotten."
4,4/4,"Somehow, The Great Escape manages to mourn the dead and uphold a unified sense of defiance in the same movement."
5,,There is something undeniably quaint about John Sturges' sprawling 1963 World War II epic...
6,9/10,"The courageous, booming march by Elmer Bernstein that opens the picture is instantly one of the most memorable and notable pieces of music in cinema history."
7,4/4,"McQueen's thrilling motorcycle ride has long been the stuff of cinematic legend, but the movie is packed with countless memorable episodes of this caliber."
8,,"For all its missteps, when it comes to escapism, intrigue, and indulgence, you could do a whole lot worse than The Great Escape. Just watch it with an open eye."
9,,"This is a Boys' Own Tale, and, as boys, we wanted it, cleansed of horrors, for ourselves."
10,,"This is one of the all-time great war movies, a PoW adventure from director John Sturges that celebrates the indomitable spirit of the Allied forces even when their backs were to the wall."
11,4/5,"Even if you feel you know every scene backwards, there are still manifold pleasures here beyond nostalgia."
12,,"While it's a definite classic in the Steve McQueen gallery, it's also a masterpiece of the action genre..."
13,4/5,a slow burn which allows you to watch wildly different characters work together and form a team in spite of their differences
14,3/4,"Each group of characters get their own riveting planning sequences, all skillfully told. This is one ""heist"" film where knowing the details of how the escape is supposed to go down before it happens only strengthens the suspense further."
15,A-,"Boasting an all-star cast, headed by a terrific Steve McQueen, Great Escape is one of the greatest, most enjoyable WWII adventures Hollywood has made."
16,9/10,"A consummate work of nuts 'n bolts filmmaking devoted to the single end of creating something that is compulsively, endlessly watchable and re-watchable."
17,5/5,An exceptional story about teamwork.
18,,"Producer-director John Sturges has fashioned a motion picture that entertains, captivates, thrills and stirs."
19,C+,The title also suits the film's ultimate aim to be a great escape film.
20,5/5,One of the greatest 'popcorn' movies ever
21,,"Way too flabby at 168 minutes, but once this 1963 feature gets going it's good, solid stuff."
22,,"Worth seeing the last half hour, if nothing else, for one of the best stunt sequences in years: McQueen's motor-cycle bid for freedom."
23,,"It's as blow-dried as McQueen looks even on a bad day, but The Great Escape's mix of suspense, humor, and old-fashioned derring-do pitched by a dream-team cast is so enjoyable that only a lout would complain about it."
24,4/5,
25,5/5,
26,3/5,preposterous and thrilling
27,,It's a strictly mechanical adventure with make-believe men.
28,B,"Were it to be remade today, the Nazis would be more evil, the heroes less interesting and the movie a great deal louder."
29,4/5,
30,5/5,One of the truly great epic war films.
31,,The Great Escape succeed as great entertainment but does so at the expense of being one of John Sturges' best films.
32,3/5,"Good, but not the classic some make it out to be."
33,3/4,"With its luxurious three hours, the film deliberately details all the ins and outs, the successes and pitfalls of the plan."
34,9/10,"...when the term blockbuster too often suggests digital special effects or a place to rent movies, The Great Escape reminds us of the true meaning of the word."
35,4/5,anybody who thinks that Michael Bay is a bullying thug of a filmmaker who likes pushing people's emotions around can come here to see where he got it from
36,,"There must be hundreds, even thousands, of stories about the impossible deeds accomplished by men under stress during World War II. The Great Escape is one of the best of them."
37,5/5,
38,2/5,
39,,One of the all-time great action movies.
40,3/4,The Great Escape is one of those rare movies that warrants a recommendation despite being tremendously overlong.
41,4/5,How can you hear that theme song and not want to watch it all over again?
42,4/5,"A bit lengthy, but still a rewarding adventure"
43,5/5,One of the great adventure films of all time
44,4/4,"A tense, action-packed, and fun movie."
45,5/5,It's all right there in the title: it's an escape and it's great!
46,5/5,
47,4/5,
48,84/100,... fascinating and tense ...
49,5/5,"It's all based on the true escape plan from Stalag Luft North, and cinema, bank holidays and life in general would be vastly inferior without it."
50,4/4,"While the whole movie is great, it is definitely the theme music that sticks with you the longest."
