id,user_rating,review_text
1,1/5,
2,1.5,The creature is about as horrifying as Miss Piggy covered in barbecue sauce.
3,2/5,
4,1/5,
5,1.5,The creature is about as horrifying as Miss Piggy covered in barbecue sauce.
6,2/5,
7,1/5,
8,1.5,The creature is about as horrifying as Miss Piggy covered in barbecue sauce.
9,2/5,
10,1/5,
11,1.5,The creature is about as horrifying as Miss Piggy covered in barbecue sauce.
12,2/5,
13,1/5,
14,1.5,The creature is about as horrifying as Miss Piggy covered in barbecue sauce.
15,2/5,
16,1/5,
17,1.5,The creature is about as horrifying as Miss Piggy covered in barbecue sauce.
18,2/5,
