id,user_rating,review_text
1,5/5,"Instantly recognizable to anyone who was ever a child, this debut film from Francois Truffaut helped launch a cinematic revolution."
2,5/5,"The story paints a grimly authentic portrait of troubled adolescence, with 13-year-old Jean-Pierre Léaud effortlessly conveying both mischief and vulnerability in the lead role."
3,,Jean-Pierre Léaud’s revelatory turn...
4,,"As far as great filmmakers’ fictionalized childhood stand-ins go, Antoine Doniel would probably steal Sammy Fabelman’s lunch money and stuff him in a locker."
5,5/5,“The 400 Blows” is a gripping and deeply penetrating picture that instantly grabbed me with its heartfelt realism and its crisp visual style.
6,,"Sympathetic, amused, reminded, occasionally puzzled, you are carried along with it. I don't think you will get away before the end."
7,4/4,"The 400 Blows makes one wish Truffaut had allowed it to be a singular work, as the possibility contained within the film's final shot remains one of the most compellingly equivocal yet moving images in all of cinema."
8,5/5,A portrait of the artist as an unhappy child.
9,,"Truffaut has a knack for communicating the uneasiness of life about him, of the fussy and despoiled, though too often he achieves it by diddling his people and situations annoyingly like a piano player stoically hitting the same sour note."
10,,"I have to say I really enjoyed The 400 Blows. Its authenticity, wonderful performances, and examination of youth made the film impactful and easy to watch."
11,,"To sum up, what shall I say? This: Les 400 Coups will be a film signed Frankness. Rapidity. Art. Novelty. Cinematograph. Originality. Impertinence. Seriousness. Tragedy. Renovation. Ubu-Roi. Fantasy. Ferocity. Affection. Universality. Tenderness."
12,3.5/4.0,Truffaut's natural direction is a master stroke for this film.
13,,One of the most moving films ever made about adolescence.
14,,It would be impossible to screen a more infectious film than The 400 Blows.
15,,Film connoisseurs should try not to miss it. François Truffaut's first movie has instantly established him as one of the most gifted directors in the business.
16,,"Without ever being sentimental, the film draws a moving contrast between the purity, honesty and sheer courage of the boy and the corruption or obtuseness of the adults who control his life."
17,A+,The cinematography by Henri Decaë is gorgeous and 400 Blows is great to watch just on a technical level.
18,,[The 400 Blows'] most prevalent connection to the then burgeoning French New Wave is its message of freedom
19,,"This beautiful, tough and some- times funny film is a lesson (by implication) in love : here's what it does, being without it."
20,4/4,Truffaut imbues the movie with the irrepressible energy and optimism of youth.
21,,Childhood's frustrations for Truffaut are never far from its lilting delights
22,A+,"Francois Truffaut's debut film not only galvanized the Nouvelle Vague movement of French cinema, but he also generated a personal filmic idiom that he would elaborate on for the rest of his career."
23,,A rich and fascinating look at youth and its fleeting joys...
24,5/5,
25,5/5,
26,90/100,"Truffaut brought a fresh and piercingly honest portrayal of troubled youth to the screen. In many ways, Antonie Doinel is not only the cinematic embodiment of Truffaut, but also the French New Wave as a whole."
27,93/100,"Truffault's masterpiece. Timeless and true, heartbreakingly sad."
28,5/5,François Truffaut's iconoclastic feature debut and one of the most enduring examples of the French New Wave.
29,5/5,What is there to say about The 400 Blows that hasn't already been said?
30,5/5,"It's a cornerstone of the French New Wave, and one of the greatest movies about childhood, from anywhere, ever."
31,5/5,"Vibrant, visually exciting and emotionally resonant."
32,5/6,One of the first glistening droplets of the French New Wave.
33,5/5,"Distinguished by its naturalistic, quasi-documentary approach and an extraordinary central performance from the 12-year-old Jean-Pierre Léaud, this is a blisteringly authentic story."
34,5/5,"It's streetwise stuff, shot in a vigorous on-the-hoof style, but also full of joy, both in its blissfully comic moments and in Doinel's telling passion for moviegoing."
35,4.5/5,Alive with the joy of filmmaking for its own sake.
36,4/4,"The 400 Blows, one of the initiating sparks of the French New Wave, ultimately boils down to the film's trendsetting coda, perhaps the most exclamatory question mark in movies."
37,4/4,An enduring masterpiece...Truffaut's autobiographical fiction shows an admirable equanimity by depicting the highs and lows of boyhood. [Blu-ray]
38,5/5,"This should be required viewing for today's droves of would-be memoirsts in film or any other medium, and otherwise is simply a must for anybody who likes great movies."
39,4/4,Seems forever young.
40,,"Forget my curmudgeonly attitude and see it -- again, or for the first time -- for yourself."
41,,A remarkable confluence of talents are at work here.
42,,"Distinguished by its intensity of feeling and freewheeling use of the wide-screen frame, the film ranks among Truffaut's best."
43,,"An engaging, moving film."
44,10/10,Un film partiellement autobiographique qui fait part d'une sincérité et d'une richesse ahurissantes.
45,5/5,it informs everything we know today about watching movies.
46,,Still one of the cinema's most perceptive forays into childhood.
47,5/5,"Truffaut's brilliant debut, one of the seminal works of the New Wave, is a captivating autobiographical chronicle of a troubled youth."
48,5/5,
49,4/4,"One of the best movies about childhood ever made because it's really a movie for adults. Without sentiment, it looks at the fears, doubts, and anxieties of childhood."
50,A-,A movingly sympathetic and perceptive portrayal about an unwanted rebellious adolescent.
