id,user_rating,review_text
1,3.5/4,"Is Blade Runner 2049 a masterpiece like its predecessor? Definitely not. It's not even a match for 2016's superb Arrival, the previous film from director Denis Villeneuve. Yet on its own terms, it's a dazzling achievement."
2,5/5,"2049 is able to exist both as a masterful sequel and/or stand-alone film in the universe, which showcases Villeneuve’s massive skill as a storyteller and further validates him as one of the best visionaries of our generation."
3,,"If the original film’s warmth beneath the cold metropolitan’s structure came from Deckard’s love for Rachel, 2049 extends this ethos to a love and understanding of the self in the greater context of others."
4,,"Just as in the original, this film is as much about the texture of the world on screen as it is the story of the Replicants 30 years after Deckard first strolled the mean streets of L.A."
5,4.5/5,"Much like its predecessor, 2049 is a methodically structured puzzle, solved through slow but persistent drips of revelation."
6,4/4,"That Villeneuve achieves such a cerebral and even touching picture, while also accomplishing an uncommonly sublime production, marks Blade Runner 2049 as a landmark in the science-fiction genre."
7,5/5,"It's immaculately constructed, full of true wonder, and keeps you under its spell all the way to the very end. In some ways, Blade Runner 2049 even surpasses the original."
8,,"Heady science-fiction fans, this episode is for you."
9,5/5,A new chapter. A triumph. A cinematic miracle.
10,,"Unlike the original film, where the ""romance"" feels like a product of Deckard's dehumanized relationship with Replicants, the romance between Ryan Gosling's K and Ana de Armas' Joi, both machines, feels real and keeps the film intriguing."
11,4/5,A skilfully made movie that works as a companion piece to Scott's film and as a detective mystery.
12,A-,"Deliberate in its pacing and world-building, the follow-up to Ridley Scott's dystopian vision of Los Angeles uses breathtaking cinematography, impeccable production, and a gripping story to make our second visit even more revelatory than the first."
13,7/10,"Slow-burn thrillers don't always work, particularly when fused with science-fiction and brief action, but here the finale is a welcome redemption."
14,,Blade Runner 2049 is a visual feast for the eyes that demands to be seen in theaters.
15,3.5/4.0,A rather remarkable sequel.
16,5/5,Blade Runner 2049 is so visually poetic yet intelligently profound that it leaves a haunting linger if you've engaged with its concept enough.
17,3.5/5,"Blade Runner 2049 can be aggravatingly sparse and sometimes bombastic, taking too much time to say what it wants to. When the pieces fall into place, however, it's spellbinding."
18,,"Blade Runner 2049 is a deep, technically impeccable film that manages to expand the story of its predecessor, pushing it to new heights. [Full review in Spanish]"
19,,"The reason Blade Runner 2049 will be remembered, just like its predecessor, is for its visuals. My God, the visuals."
20,,Blade Runner 2049 just might be the greatest sequel since The Godfather: Part II.
21,8/10,"Blade Runner 2049 is distilled science fiction, as intriguing and profound as the predecessor. [Full review in Spanish]"
22,,"Fills the screen with breathtaking visuals that are worthy of repeat viewings, presents ideas that will have you contemplating big-picture concepts for days after you see it, and provides a stage for stellar performances from Gosling on down."
23,,Everything fit together... I was a fan.
24,,This is an art piece.
25,,"The film's running time is hefty, but its pleasures are deep and satisfying. Villeneuve's direction is brilliant, and if Deakins doesn't win an Oscar for this cinematography, the award has no meaning. See it on the largest screen you can find."
26,5/5,"Blade Runner 2049 is one of the best sci-fi films I've seen in a long time, and certainly the equal to the first film."
27,3.5/5,"Echoing a bygone era of studio films daring to push boundaries and expectations rather than demurely adhering to them, Blade Runner 2049 is every bit a soliloquy of dread in response to Scott's ballet of violence."
28,4.5/5,"Blade Runner 2049 refines Blade Runner's themes and widens its scope with such immaculate skill and savvy calculation that, ironically, I don't think it could have nearly the same impact as Blade Runner did"
29,,"Love the sets and trappings, especially of the nightclub with stars from yesteryear, but the film itself is not satisfying and way too long."
30,8/10,"Blade Runner 2049 was totally not what I expected. Yes, bits of it are dumb. But bits of it are very good, and some bits of it are positively awesome."
31,5/5,The fact this story is so ridiculously nourishing while still leaving me pondering some really big questions will remain one of cinemas great mysteries.
32,3/5,"Blade Runner 2049 is a visual masterpiece, but a drudging descent for the sci-fi genre."
33,5/5,"A masterpiece pure and simple, Blade Runner 2049 does not disappoint and will keep hardcore fans and newcomers alike equally happy with what they're seeing."
34,4/4,"The journey...is slow, deliberate, and well thought out, spending most of its time on drawing questions out of the audience than making an action-filled juggernaut. [February 1, 2018]"
35,,BLADE RUNNER 2049 certainly looks the part but beyond the surface it is nothing more than a pale replicant of the real thing.
36,3.5/5,Its aesthetic is so outstanding that you can spend 160 minutes nailed to the chair. [Full Review in Spanish]
37,4.5/5,To call Blade Runner 2049 a satisfying experience would be an understatement.
38,,A film that is thematically complex and visually astounding.
39,4.25/5,"By syncing so many moving parts into a seamless, spellbinding whole, Blade Runner 2049 is both heady speculative fiction and action thriller at its finest."
40,A,"All told, this feels like the best-case scenario for a sequel three-plus decades in the making: it is a glorious visual evolution of its predecessor that retains only the tones and themes it needs."
41,8/10,It does the unthinkable: takes one of the most popular cult films of all time and actually makes a sequel worthy of its name.
42,3.5/4,"Villeneuve wisely takes the themes of Scott's Blade Runner and explores them from a new angle, while maintaining fidelity to the world built by its now classic predecessor."
43,,"Blade Runner 2049 works without the original film. It cultivates mood and atmosphere well. But the original Blade Runner remains in the margins, explicit and implicit, drawing focus."
44,5/5,"One of the most amazing things about Blade Runner 2049 is that is manages to capture the spirit and style of the original, while also feeling completely new."
45,4.5/5,"The cinematic delights, the abundant literary and film references, thoughtful social commentary and fine acting performances in BLADE RUNNER 2049 will be enough to satisfy many audiences."
46,,I want to live inside Blade Runner 2049.
47,,Thirty-five years was not too long to wait for a sequel of this calibre.
48,7/10,Blade Runner fans and non-fans should definitely check it out and enjoy some striking scifi film noire. Still has some of the pacing problems of the original but it's better
49,5/5,Direction may be classical - restrained and elegantly composed - but his visuals are from another world.
50,,"It's unlikely that Blade Runner 2049 will reach the cult status Scott's original film developed, though Villeneuve's effort is a labour of love that certainly deserves its due."
