id,user_rating,review_text
1,,"While this Rebecca may not wholly live up to the reputations of its predecessors, there’s much to love in its director’s take on a thrilling, engaging slice of seaside suspense."
2,2/5,"If Wheatley and his team had found a way to inject some of that delicious moral ambivalence into the veins of the film, Rebecca might be more worthwhile."
3,C-,The thirst for a sinister and mysterious Rebecca is a thirst that is never quenched.
4,,"Rebecca feels sanded out, erased of all imperfection, identity and mystery."
5,,"The casting is not the Wheatley Rebecca’s biggest problem, but it certainly doesn’t help."
6,C,Netflix’s version of Rebecca gets lost in trying to balance so many genres in just one film.
7,,"Knowing very little about the original novel or other adaptations, I thoroughly enjoyed watching Rebecca. Not having the titular character physically appear but still having her be a major force in the film was done extremely well."
8,2.5/5,Maybe Mrs. Danvers was right. This Rebecca has us longing for the original.
9,4/5,"It maintains a wonderful period feel thanks to Julian Day’s costumes and Katie Spencer’s set design. Laurie Rose’s stellar cinematography vividly captures the beautiful sun-soaked Monte Carlo as well as the gloomy, atmospheric Mandeley."
10,2/5,"Ben Wheatleys Rebecca really fails to distinguish itself, ending up another by-the-numbers remake to be lost in streaming queues."
11,3/5,"While Rebecca will certainly not remove the sentiment from cinephiles wondering why a new remake was necessary, Wheatleys take surpasses the quality of the Psycho and Rear Window remakes."
12,2/4,"Not only fails to live up to Hitchcocks classic, but it eschews much of the Gothic mood and atmosphere that distinguished the original book and film."
13,,"So here's the truth: This isn't as good as the Hitchcock film. But that Rebecca isn't currently streaming anywhere, so my advice is to check out this take, and then seek out the original for a juicy contrast."
14,,"It's a shame that in adapting a piece of work with such ominous power, Ben Wheatley could strip it of all its psychological intensity and create a version of Rebecca so puzzlingly flat."
15,1/5,"[Deconstructing] marriage, and the British class system, through rendering a classic, yet deeply subversive tale of passion, bondage, illness and jealousy entirely soulless."
16,,[Rebecca is] a complete bastardization of the characters and themes in one of literature's great gothic romances.
17,,"With these improvements to the characters, why then did I enjoy the film so much less than I enjoyed Hitchcock's? Why did I view Maxim as less appealing?"
18,,"As the feature's heroine herself learns, sumptuous packaging alone is rarely ever truly and completely satisfying."
19,2/5,"This new Rebecca, helmed by Ben Wheatley, is but an imitation of what Hollywood glamour and greatness looked like in 1940, produced by a studio that's in the midst of a long-term project to zombify that era."
20,C+,Not since Gus Van Sant's shot-for-shot remake of Psycho has a remake of a classic movie been more redundant.
21,3/4,"This Rebecca is a worthwhile blend of old and new, and it should be enough to tempt you to go to Manderley again."
22,,"The creators ... have drawn the story closer to themselves in various ways, and made it more acceptable, and, as a result, left it mostly without edge, rather bland."
23,,"Making a period film like Rebecca in the modern age requires a deft touch, and while the story holds up, few other elements do. In the end, viewers may feel like the new Mrs. de Winter and want to get away from Manderley in any way possible."
24,7/10,"This is not the 1940 Oscar-winning Alfred Hitchcock Rebecca, nor does it want to be; rather, it's a new adaptation of the novel."
25,2.5/5,"Like the story's female protagonist the new version of Rebecca is haunted, this time by the ghosts of the story's previous incarnations."
26,3/4,"It's not reaching the level of excellence that Hitchcock made, but this version of Rebecca is a bright new interpretation, ripe for a new audience to discover today."
27,3/5,"Though Ben Wheatley makes three different movies here, it mostly works out the favor of the film so long as you don't compare it to the original."
28,6/10,"Lily James and Armie Hammer are very pretty and easy on the eyes. Also easy to look at are the gorgeous landscapes and exquisite costumes. That might be enough for some, just not me."
29,3.3/10,It's a real shame that this nonsense movie is going to be the reference that new generations have of a classic like Rebeca. [Full review in Spanish]
30,2/5,Never before has an adaptation misunderstood the source material to this extent. Worst of all: it's boring.
31,,"As the narrative's haunted romance unfolds, Wheatley ratchets up the tension and, towards the end, pulls off a thrilling piece of plotting that would make the Master of Suspense himself sit up in admiration."
32,,"It's not an awful film, just a perfectly acceptable one. Cinematic wallpaper."
33,,"This is a melodramatic tale of class disparity and imposter syndrome and compulsive jealousy and explosive fury, and the execution here is just ... tepid. Lukewarm."
34,,"Rebecca is a straightforward adaptation of a story already well told by a master, and one that, in side-stepping the previous adaptation, is left with very little to do."
35,,"What is meant to be a suspenseful yarn soon starts to feel more like dull, drawn-out melodrama."
36,2/5,"There's an embarrassing lack of freshness in this remake that will hamper many viewers from being charmed, thrilled or even intrigued..."
37,2/5,'Rebecca' doesn't alter perceptions of du Maurier's protagonist beyond making her less neurotic.
38,3/5,"Overall, it's a highly polished and consistently enjoyable watch that feels a little hemmed in by convention."
39,2/5,The narrative is engaging enough that viewers will at least make it through to the end of the film - but most likely won't return for subsequent viewing.
40,C,It boggles my mind why this remake was made.
41,,"Hitchcock and his cast do it right. And then some. The recent remake, alas, does just about everything wrong."
42,7.5/10,"Rebecca is polished, poised, period perfection made with care and exactitude with performers giving exactly what the script calls for. But it's never more."
43,2 out of 5,"Ben Wheatley and his creative team had a lot to draw upon in this complicated cocktail to set their vision apart. But the end result is much like the new Mrs. de Winter, viewing Rebecca's portrait in the manor, and feeling lacking."
44,2/5,"This dreary, garish take on Rebecca never justifies its presence."
45,,"While the cinematography is sumptuous, and the settings are beautiful, a film is more than its aesthetics, and Rebecca was lacking in substance and intrigue for the majority."
46,3/10,"In this dynamic, Hitchcock himself has something similar to Rebecca. If every remake is a way to revive that first love, fat Alfred also appears spectrally in each shot, reminding us how good the first version was"
47,,"The actors are nice to look at, but the only person that makes an impression is Kristin Scott Thomas as Rebecca's devoted, vengeful lady's maid Mrs. Danvers."
48,2.5/4,"Wheatley's film works best when you don't compare it with Hitchcock's. While it seems diluted by the classic film's standards, this new adaptation stands its own ground."
49,2.5 / 5,The toxic relationship aspect of the plot simply doesn't feel right within the parameters of a modern feminist society.
50,,"[A] disposable period piece, a gallery of pretty pictures in search of a personality of its own."
