id,user_rating,review_text
1,4.5/5,"Technique never takes precedence over storytelling, and while today's tools are far more extensive and sophisticated than they were 15 years ago, TS3 shares the same love for cinema as its two predecessors. [Full review in Spanish]"
2,10/10,What also makes “Toy Story 3” a terrific entry in Pixar’s filmography is how much it can be enjoyed regardless of age and regardless of one’s familiarity with the previous two films.
3,5/5,"""Toy Story 3"" creates and occupies an imaginative world of dazzling detail but, more importantly, tells a poignant story any child (or former child) can identify with."
4,4/4,"Filled with bravado action sequences, endless laughter, and the kind of emotional power that makes the film more enjoyable for adults than the targeted child audience, this film is simply a delight in every respect."
5,,One of the best kids movies for grownups out there.
6,,"Toy Story 3 is definitively for children, and can't leave us with too bleak of a message… but don't be embarrassed for spilling a comforting tear at the ending.   [Full review in Spanish]"
7,,"The last 45 minutes of this are perfect (especially the moments at the dump), some of the best moments in animation history."
8,4.5/5,Third time is equally charming for Woody and the gang.
9,10/10,Nothing short of brilliant.
10,3.5/4.0,Yet another masterful creation by Pixar Animation Studios.
11,,Not in the same league as Pixar's previous efforts ... it still solidifies the notion that this production company is at the forefront of modern animation.
12,,"Toy Story 3 is not only one of Pixar's best films, but perhaps the best of the Toy Story trilogy."
13,4/4,...an inventive and often completely gripping adventure...
14,4/4,"While threepeats may be rare in the sports world, they're even harder to achieve in the cinematic realm. Yet here's Toy Story 3, bucking the odds and satisfying sky-high expectations."
15,3.5/4,"Something deeply, almost primal in a powerful way, tapping into the emotional core of an entire generation and the eternally young at heart."
16,A,"More than lives up to the lofty expectations as a worthy addition to the already classic series. There is something for everyone in the film, which is easily the best major American studio release I've seen in 2010."
17,A+,Toy Story 3 has magic in spades.
18,,"Dear Pixar, THANK YOU for not churning out yet another inferior straight-to-DVD animated sequel, and instead taking the time to create something that will be as dear to Toy Story fans at the first time we saw Woody & Buzz on screen."
19,A-,"From moments of pure delight to one of the most heartbreaking goodbyes in recent movie memory, the trilogy wraps up in a masterful way and once again proves Pixar is on a level all its own."
20,,"Leave it to Pixar to subvert the Hollywood rule of sequels, which states that each subsequent film must have eyes full of dollar signs at the expense of quality."
21,5/5,"With a heart felt ending and truly outstanding story, Toy Story 3 has ensured that the franchise and all the characters we have known and loved, will be remembered for infinity, and beyond."
22,,"What's so distressing about all this, as I keep pointing out, is the tremendous talent of the Pixar team getting wasted on nostalgic goop, forever presenting idealized 1950s suburban culture as the norm."
23,3.5/4,Moments of uproarious humor and emotional farewells offset the darkness and send Woody and his pals on a memorable ride off into the sunset.
24,,"Like last year's Up from the same company, Pixar, this film tickles the funny bone but also brings a tear to the eye."
25,,"Hilarity, terrors, the melancholy of love and loss and growing up, and millions of adult-baby tears ensue."
26,5/5,"It's not the usual Hollywood conveyor-belt product. Made with love and intelligence, this adventure has enough thrills, laughs and emotion to satisfy any adult or child."
27,4/5,A reasonable amount of fun ensues.
28,4/5,"Toy Story 3 isn't in the same league as its predecessors, but it's close enough that most people won't care."
29,4/4,"It affirms that change is inevitable, and even in this weird and fascinating universe of talking toys, love lives on in the next generation."
30,4.5/5,"The genius of the computer-animation powerhouse Pixar is stamped on every single frame of Toy Story 3. The studio that brought you Finding Nemo, WALL-E and Up has come up with another classic."
31,3.5/4,"There's no way this Pixar sequel could match the peerless level of the first two films, and it doesn't, but after a slow start this one gets into gear, and the third act is a barn-burner."
32,,The ostensibly inanimate objects are far more animated than most movie stars.
33,5/5,"It takes a kind of genius to combine a children's movie for grown-ups and a grown-up's movie for children in one glittering digimated package, yet the folks at Pixar have done it time and again."
34,,"Maybe, sadly, there comes a time when the toys of childhood have to be packed away. But, not as long as this movie is playing which, we expect, will be forever."
35,4/5,"Come for the joyful kid stuff, but be warned, these animators don't play around."
36,3/5,"As much as we may love Woody, Buzz, and the other characters in this toy box, Toy Story 3 shows it's time for Pixar to put away these toys for good."
37,,"Action-wise, this is essentially a prison-break caper, but there is so much more to it than this."
38,,"Forget Butch and Sundance, Bogart and Bacall or Hepburn and Tracy. There is no more engaging double act in the movies than Woody and Buzz and the pair make a triumphant, long-awaited comeback in Toy Story 3."
39,,Tthis is one of the best films with the number three in the title you're ever likely to see.
40,4/4,Toy Story 3 does not live up to its predecessors. It surpasses them.
41,3/5,"The sheer artistry makes it worth watching, even as it sends the wee ones shrieking into their mothers' arms."
42,A-,"Toy Story 3 is just the right mix of adventure, joy and, most of all, wonder that we all need right now."
43,,"It's sweet, innocent, intelligent, poignant -- and, most importantly, as wonderfully playful as movies can be."
44,,"While the franchise's sentimental mould is inviolable, this sequel has a darker, more satirical edge."
45,5/5,More than 10 years have passed since Toy Story 2 but that lengthy absence has only increased the appetite for a further adventure and allowed the geniuses at Pixar to devise an inventive and satisfying story.
46,10/10,"Genuinely moving and a beautiful farewell to a beloved series, Toy Story 3 is the must-see movie of the summer."
47,,Consider it one last farewell to the innocence of youth and bid adieu to this Story.
48,,"Sit back, put on your glasses, and enjoy: It's summer, and Pixar has made you a treat."
49,,"When teenaged Andy plops down on the grass to share his old toys with a shy little girl, the film spikes with sadness and layered pleasure -- a concise, deeply wise expression of the ephemeral that feels real and yet utterly transporting."
50,,"There are many sweet laughs and joking allusions to horror and prison-break movies, but the Pixar gang gets at the most primary fear -- being cast off and no longer of use."
