id,user_rating,review_text
1,4.5/5,"""Butch Cassidy and the Sundance Kid"" may not be a perfect movie, but it’s damn close."
2,,Butch Cassidy is a visually beautiful film to gaze upon.
3,5/5,"Credit must go to the Oscar-winning trio of William Goldman, Conrad Hall and Burt Bacharach for the witty script, luminous photography and jaunty score respectively, but all of the charm of this ever-popular picture lies with the charismatic outlaws."
4,,"After a few minutes of Butch Cassidy and the Sundance Kid, I began to get that depressed feeling, and, after a half hour, felt rather offended."
5,4.5/5,It was produced and released during the American New Wave and the aesthetic and narrative choices Hill and Goldman made were spot on. They took a “sacred cow” genre and infused it with a new perspective; a jolt that resulted in an instant classic.
6,,"In more ways than one, this simple story leaves complexity and nuance to its characters. They do the heavy lifting, and they look great doing it among a sea of creative cinematography from Conrad Hall."
7,,"It's lighthearted and likeable, a cool, 1960s spin on a genre that at the time had become a little tired."
8,B+,"Some classic moments; the middle section, with the superposse revealing themselves and relentlessly chasing our heroes, is top-notch."
9,3/5,Could it be that “Butch Cassidy and the Sundance Kid” hasn’t aged well or are there some legitimate issues that have always been there?
10,,Busch Cassidy and the Sundance Kid is a perfectly harmless and quite entertaining film.
11,65/100,Episode 15: The West Was Red
12,,"Overall I felt disappointed in the film, I wanted to more engaged then I was."
13,7/10,"A most unusual, quirky, eccentric Western biography."
14,,"Quite simply, the most entertaining Hollywood film around."
15,,"The film is a raffish, good humored ballad with Butch and Sundance as a pair of lovable rogues -- a Bonnie and Clyde to a ragtime beat."
16,A-,It's a hilarious film with some surprising dark moments...it's a damn good one.
17,,Such an amiable and ingenious movie that it seems curmudgeonly to get on any critical high horse.
18,,It is a great film and will be an exceptionally popular and profitable one.
19,,You have to admire the craft and assurance of the thing even as its artificiality hits you in the face.
20,5/5,Funny and poignant tale of two famous outlaws.
21,B+,The pairing of the roguish desperadoes Paul Newman as Butch Cassidy and Robert Redford as the Sundance Kid was magical.
22,5/5,One of cinema's greatest ever advertisements for pure entertainment...
23,,"Every character, every scene, is marred by the film's double view, which oscillates between sympathy and farce."
24,,"The John Foreman production is episodic, but George Roy Hill's direction is so satisfying in catching the full value of the Goldman screenplay that a high degree of interest is sustained."
25,B+,"A cool, charming, anachronistic Western, with great chemistry between Newman and Redford, that reimagines the genre for youths of the era by turning the outlaws into mythic figures."
26,2.5/5,"Looking at the film with a totally modern set of eyes, completely detached from the hype of Newman and Redford in the late 60s, I didn't find a connection to the movie."
27,4/5,"One could [say] that Butch Cassidy & The Sundance Kid set the benchmark for buddy action-comedies to come, but there would never be another film that comes even close to exuding the same kind of charm Newman and Redford deliver in their roles."
28,5/5,"iconic, American experience, a classic adventure tale, and a singular slice of late-'60s moviemaking that has never really been repeated"
29,5/5,"Note-perfect performances, a screenplay steeped in both nostalgia and a timely sense of insight, and anti-heroes you can't help but love: it's no surprise that the always re-watchable Butch And Sundance was once labelled the most likeable film ever made."
30,5/5,"A charismatic, fun and ultimately poignant classic Western."
31,4.5/5,Possibly the most likable movie ever filmed.
32,B,More of a witty buddy movie in Western clothes.
33,1/5,overrated western box office hit
34,4/4,"Made like Cassidy's memorable fight with a fellow gang member: It gave true, old-fashioned Westerns a swift kick to the groin."
35,2.5/4,"William Goldman's script is constantly too cute and never gets up the nerve, by God, to admit it's a Western."
36,5/5,"One of the most popular, deservedly, westerns of them all."
37,4/5,"An all-time classic, with Newman as his charming, roguish best and Redford exuding both sex appeal and danger. A whimsical Western that superbly blends actiion, humor and the power of myth making."
38,5/5,
39,4/5,
40,5/5,
41,5/5,
42,5/5,An archetype not yet surpassed.
43,3/4,"This sharply written script is far more cute than I'd expected, but still a lot of fun."
44,3/5,"Funny, sad, classic."
45,5/5,
46,4/5,"It's still fun, but was it ever a great film?"
47,4/5,
48,4/5,
49,4/5,
50,,Very funny in a strictly contemporary way-the last exuberant word on movies about the men of the mythic American West who have outlived their day.
