id,user_rating,review_text
1,3.5/5,A proposal full of self-confidence and expressive force. [Full review in Spanish]
2,,"Don Cheadle brings sharp humor and deep passion to his portrayal of the Washington, D.C., disk jockey and talk-show host Petey Greene in this historically vital and acute bio-pic..."
3,3/5,"Though funny in places, the film lacks any decent secondary characters... but it's easy to see why Lemmons would decide to keep the camera as much as possible on the two excellent central performances."
4,4/4,"Cheadle's skillful performance makes Petey a flawed hero worth rooting for, even when his actions offend. Ejiofor also impresses with his subtle turn as the conflicted, success-hungry Dewey. In addition, the film boasts an excellent sound track."
5,3/5,
6,3.5/4,"Kasi Lemmons' radio drama of flamboyance, fury and finesse cranks the funk on a sister station to ""Talk Radio"" and ""Good Morning Vietnam,"" powered by two performances of impeccable clarity and cut from Don Cheadle and Chiwetel Ejiofor."
7,3/4,"Although the director succumbs to the genre(TM)s temptation to wrap up a messy life with a neat, platitudinous resolution, she lets her cast give Greene and his era its due."
8,,"In its wrenching shift from farce to tragedy, and its evocation of the bridge offered by friendship, Talk to Me tells it, and keeps on tellin' it, much as 'Petey' Greene would have."
9,,"Just as she did in Hustle and Flow, Taraji P. Henson steals many a scene and is wonderful as Greene's flamboyant girlfriend."
10,3/4,"It's a visually and aurally riveting trip to an important time from a perspective few here will know, about a person worth meeting."
11,,"Don Cheadle and Chiwetel Ejiofor make a terrific duo, first as enemies, then as colleagues and finally as partners %u2013 until the partnership self destructs."
12,3/5,"Largely thanks to Cheadle and Ejiofor in the main roles, it settles into a persuasive rhythm and airs some of the big questions about black struggle against oppression without resorting to glib, feel-good answers."
13,7/10,Even Martin Sheen is keepin' it real.
14,B,"A good movie about a powerful friendship, and it brings a bygone era back to life."
15,3/4,"Hysterically potent, thought-provoking and deliciously nostalgic. Overall, the proposed chatter is warranted in the movingly impish Talk to Me."
16,3.5/4,Ejiofor and Cheadle are a force to be reckoned with...
17,C,This straightforward schematic biopic never talks to me.
18,2/5,A stronger screenplay and more sensitive direction would have made this movie into something far more genuinely uplifting than it is.
19,2/5,"The movie is decent enough, but contains Greene's story in a sentimentalised career arc."
20,3/5,"If the picture doesn't ultimately live up to the raw vitality of Cheadle's performance, it remains an uplifting snapshot that broadcasts its message with zero distortion. Tune in and you won't be turned off."
21,3/5,"A traditionally handsome biopic bursting with 1960s period detail and firecracker performances, Talk To Me tackles one of the most volatile periods in American history, but tragically finds nothing interesting to say about it."
22,3/5,"The incendiary soundtrack and committed performances keep the film in its groove, which could give Cheadle another well-deserved shot at an Oscar."
23,3/6,"Thanks to its two leads, the film remains vivid, honest and deeply felt."
24,3/5,"There's terrific chemistry between the leads, but an episodic structure set over 20 years is too sprawling to really allow for a connection."
25,3.5/5,"unusually for a biopic, it is Petey's failure to change, from beginning to end, that forms an essential part of his lionisation."
26,3.5/4,"Worthwhile for the nostalgic appeal of the vintage costumes, retro afros and classic R&B soundtrack alone."
27,3/5,Worth seeing for the superb performances from its two leads.
28,3/4,A compelling portrait of a particularly tumultuous time in American history and how the media of the day adapted to and helped foster the many changes that were going on.
29,3.5/5,"constructs such a complete image of proud and passionate radio host Ralph Waldo ""Petey"" Greene that we immediately understand why the deep flaws in his personality could only have led to his downfall."
30,3/4,Speaks powerfully to audiences with its potent blend of extraordinary performances and engaging soundtrack.
31,5/5,Crackles with life and honesty in a way no picture I've seen in 2007 has.
32,3/5,"Despite its earnest attempts at power drama, the joy of Talk to Me lies in the comedy and the wild performances."
33,3.5/4,...a showcase for two actors who deserve long careers ahead of them.
34,3.5/5,This film's slightly uneven structure is easily overcome by the exceptional cast.
35,5/5,"...an epic metaphor for the African-American experience in the '60s, '70s and '80s."
36,3/4,"Cheadle, an always-dynamic actor, is compelling as he delivers Greene's no-bull radio talks and stand-up comedy routines."
37,3/4,"Cheadle (in an Afro wig and sideburns)and Ejiofor are good enough to merit Oscar consideration, but only as a tag-team."
38,2/4,"For all the wild controversy that Petey ignited in his time, Talk to Me ends up being as generic and watered-down as its title."
39,2.5/4,"The movie's occasional narrative shortcomings are offset by the performances, which are uniformly fine."
40,3.5/4,"The storytelling confirms the promise [director] Lemmons showed in the suspenseful Eve's Bayou, one of my favorite movies of the '90s."
41,85/100,...half terrific movie and half run-of-the-mill biopic
42,3/5,"Engaging and enjoyable to watch, if not exactly as weighty as its subject matter."
43,3/4,Has a distinctive and original voice that is rarely heard today.
44,3/4,Talk to Me helps make the case that Don Cheadle may be one of the most important American actors working in film today.
45,B,"It starts out breathlessly funny, fast-paced, and energetic before ultimately settling in to a standard biopic formula that's not nearly as compelling."
46,3.5/5,"(N)o matter the factual flaws here, Talk to Me generates so much period appropriate juice and evocative energy that you can't help but feel caught up in the events transpiring before your eyes."
47,,Talk to Me is fascinating both as social history and as biography.
48,,"Its dialogue, equal parts uptight honky and jumping jive seems, particularly in the early stretches, to have been generated by a computer."
49,3/4,Cheadle and Ejiofor are riveting together; they have the kind of apparently effortless chemistry that makes every scene they share a delight.
50,3/4,"The characters are brought to vivid life with remarkably compelling performances by two of the screen's most versatile actors: Don Cheadle as the freewheeling Greene; and Chiwetel Ejiofor as Hughes, the aggressively ambitious executive."
