review_id,user_rating,review_text
1,50,"In the Mood for Love has novelty value, I suppose, and plenty of pretty camera moves, but it's not really a movie you can warm to."
2,90,The film is alive with delicacy and feeling...It's a beauty.
3,90,"This enthralling, enigmatic, romantic drama from Asia's most influential auteur (Chungking Express) is an essay in appetite and inhibition."
4,50,"A stylistically fastidious, exasperatingly affected package that will put most people in the mood for slumber."
5,75,"Shimmers and glows. But it also stings a little -- like the lovely flame that dies and the smoke that, in yet another Cole song, gets in your eyes."
6,83,"Although In the Mood for Love isn't in the mood for action, it dazzles with everything but."
7,100,"Probably the most breathtakingly gorgeous film of the year, dizzy with a nose-against-the-glass romantic spirit that has been missing from the cinema forever."
8,90,"Smolders with more reserved passion than ""Crouching Tiger, Hidden Dragon."""
9,75,"Wong denies us the satisfaction of resolution, but in sharing his mastery of cinema, and his gift for conveying mood, desire and vivid emotions, he's more than generous."
10,100,A feast for the eyes and succor for the soul.
11,90,"It is undeniable in its poignancy, an ecstatic vision of what might have been, though as much for its story as for the fact that the whole thing dissolves like a paper fan in rain, an evanescent masterwork."
12,100,Wong weaves a spell that no other director could create.
13,90,"The result is a kind of ultimate romantic film, joining an almost Jamesian sadness and discipline to that extraordinary visual sensibility. It's not the kind of thing you see every day."
14,75,The story gains most of its dramatic impact from superbly understated acting and Christopher Doyle's atmospheric camera work.
15,90,A wondrously perverse movie that not only evokes a lost moment in time but circles around an unrepresentable subject. Mood is the operative word. A love story far more cerebral than it is emotional.
16,88,"All about mood, and not one bit about action - which explains why it's at once both the most passionate film of the year so far, and the most determinedly inert."
17,75,The most ingenious device in the story is the way Chow and Su play-act imaginary scenes between their cheating spouses.
18,100,"Rapturously elegant and deeply sexy in a deliciously restrained way. One of the most romantic movies I have ever seen, right up there with ""Brief Encounter""and ""Casablanca."""
19,80,"It's extraordinarily sexy: The atmosphere is all cigarette smoke and Nat King Cole songs, silk suits and tight sheath dresses."
20,88,"A love story told from the point of impact, at the heart, and no conventional resolution could be more profound."
21,63,"A dreamy, ravishing ode to romantic longing, and it is bound to frustrate people who like their movies to get to the point, or at the very least have one."
22,100,"Excites us with words not spoken, passions not played out. A mood story more than a love story, it's all about sustaining a state of exquisite melancholy in the face of desire."
23,78,"A stylistic tour de force, one that wordlessly emotes and wears its emotions on its literal silk sleeves."
24,100,There may be no more sensual director in the world today than Hong Kong's Wong Kar-Wai.
25,100,The sexiest movie of the year.
26,90,"It's a masterpiece, a sublime tone poem that shows what cinema is capable of when it tries to do more than just tell a story."
27,90,"Her (Cheung) gorgeously sad face and slow, lithe frame are the movie's hammer and chisel. One shot of her walking away from a rented room down a hallway is, all by itself, twice the movie of anything else currently in theaters."
28,100,In the Mood For Love is ravishing beyond mortal words.
