review_id,user_rating,review_text
1,100,A film that's both breathtakingly majestic and heartbreakingly intimate.
2,89,"This is Pixar's finest and most emotionally powerful film yet, and it draws on a wealth of cinematic resources that run the gamut from Chaplin's best to Buster Keaton, Jacques Tati, and even Martin and Lewis."
3,100,"The visual design of Wall-E is arguably Pixar's best. Stanton, who wrote the script with Jim Reardon from a story he concocted with Peter Docter, creates two fantastically imaginative, breathtakingly lit worlds."
4,80,"Walks a fine line between the rarefied and the immediately accessible as it explores new territory for animation, yet remains sufficiently crowd-pleasing."
5,88,"Succeeds at being three things at once: an enthralling animated film, a visual wonderment and a decent science-fiction story."
6,100,"While I may argue with the little guy's taste in musicals, it's remarkable to see any film, in any genre, blend honest sentiment with genuine wit and a visual landscape unlike any other."
7,100,"A charming, hilarious robot love story aimed at the entire family."
8,100,"At once futuristic, funny and fantastical."
9,88,A potent environmental message wrapped up in an irresistibly cute romance between robots.
10,80,"The movie's first half is largely free of dialogue, playing like silent comedy, while the second act offers a breathtaking tour of the cosmos."
11,100,"The idea that a company in the business of mainstream entertainment would make something as creative, substantial and cautionary as WALL-E has to raise your hopes for humanity."
12,75,"With rich, detailed, cinematic animation and terrific sound effects, WALLE pulls this unlikely love story off."
13,75,"When it works, it really works, but it's debatable whether its target audience will really enjoy anything more than the nifty robots. Which is fine, too. Robots are pretty cool."
14,100,"It's Pixar's most daring experiment to date, but it still fits neatly into the studio's pantheon: Made with as much focus on heart as on visual quality, it's a sheer joy."
15,100,"It whisks you to another world, then makes it every inch our own."
16,100,"The first 40 minutes or so of Wall-E -- in which barely any dialogue is spoken, and almost no human figures appear on screen -- is a cinematic poem of such wit and beauty that its darker implications may take a while to sink in."
17,91,A charmer of a film and a delightful piece of storytelling.
18,75,"In the moment, it's intermittently transcendent, heartrending and beautiful ... and busy, repetitious and boring."
19,100,"The first half hour of WALL-E is essentially wordless, and left me speechless. This magnificent animated feature from Pixar starts on such a high plane of aspiration, and achievement, that you wonder whether the wonder can be sustained. But yes, it can."
20,100,"It can hardly be called a children's film, but a masterpiece of feature-film animation for all ages."
21,80,"Wall-E is an improbable delight, a G-rated crowd-pleaser."
22,70,"The picture feels weirdly, and disappointingly, disjointed, something that starts out as poetry and ends as product."
23,90,"The first hour of Wall-E is a crazily inventive, deliriously engaging and almost wordless silent comedy of the sort that Charlie Chaplin and Buster Keaton used to make."
24,88,"Put simply, WALL-E is about as charming as movies get."
25,100,"Mixing Chaplinesque delicacy with the architectural grandeur of a Stanley Kubrick film, director Andrew Stanton recycles film history and makes something fresh and accessible from it without pandering to a young audience."
26,90,"A thoroughly enjoyable film, and ranks with Pixar's best."
27,100,This is a beautiful movie.
28,100,"The movie does work, spectacularly."
29,100,The best American film of the year to date.
30,91,"The story line for WALL-E is probably too convoluted for small kids, and sometimes it suffers from techie overload, but it's more heartfelt than anything on the screens these days featuring humans."
31,80,"Rotates around a rusty little robotic hero who's built, as the movie is, with such emotion, brains and humor that whole universes exist in his whirring tones and binocular eyes."
32,83,"It's a justifiably G-rated film, but parents may have some 'splainin' to do."
33,100,"Daring and traditional, groundbreaking and familiar, apocalyptic and sentimental, Wall-E gains strength from embracing contradictions that would destroy other films."
34,100,"It works; this is Pixar's most enthralling entertainment since ""Nemo."""
35,100,"Once again, the Pixar wizards have pushed the animation envelope in unexpected directions and come up with a winner. Wondrously inventive, funny and poignant, WALL*E is part sci-fi adventure, part cautionary fable, part satire and part love story, which may be the best and most improbable part of all."
36,100,You leave WALL-E with a feeling of the rarest kind: that you've just enjoyed a close encounter with an enduring classic.
37,100,"The new Pixar picture Wall-E is one for the ages, a masterpiece to be savored before or after the end of the world."
38,100,"To call WALL•E Pixar's best film would potentially denigrate films that deserve no scorn. But this is their most ambitious undertaking since ""Toy Story"" and storytelling of such charm and visual wit that it can stand proudly alongside the studio’s best. Absolute heaven."
39,90,"Apparently, the movie has caused annoyance in some quarters because it criticizes the American way of life. This it does, and with suavity and supreme good humor. WALL-E is a classic, but it will never appeal to people who are happy with art only when it has as little bite as possible."
