review_id,user_rating,review_text
1,88,I'm giving the movie a high rating for its skill and professionalism and because it does the job it says it will do. I am also advising you not to eat before you go to see it.
2,80,Director James Cameron dumps the decorative effects of Ridley Scott's 1979 Alien in favor of some daring narrative strategies and a tight thematic focus.
3,100,"Tautly paced and expertly directed, this roller coaster ride of a motion picture offers a little bit of everything, all wrapped up in a tidy science fiction/action package."
4,80,James Cameron's vault into the big time after scoring with the exploitation actioner The Terminator makes up for lack of surprise with sheer volume of thrills and chills - emphasis is decidedly on the plural aspect of the title.
5,100,"For this movie stands to be something its predecessor was not, a megahit. And it deserves to be, for it is a remarkable accomplishment: a sequel that exceeds its predecessor in the reach of its appeal while giving Weaver new emotional dimensions to explore."
6,100,Truly great cinema- manages to dodge that 'dodgy sequel' curse with ease.
7,90,"There is always an interesting tension in Cameron's work between masculine and feminine qualities. When it finally hits the fan here, we're in for the mother of all battles."
8,80,"The startling thing about ""Aliens"" is how obsessed it is with women as child bearers. It's  the theme that allows the movie to have all the trappings of a typical science fiction/action movie while creating a primal emotive connection for the audience."
9,80,"Under the direction of James (''The Terminator'') Cameron, [the special effects team has] put together a flaming, flashing, crashing, crackling blow-'em-up show that keeps you popping from your seat despite your better instincts and the basically conventional scare tactics."
10,80,"Cameron isn't as concerned with scares or atmosphere, the staples of traditional horror films, as he is with setting up difficult situations for his characters to get out of, leaving audiences deliciously on edge."
11,100,"Though Aliens is unable to eschew some obvious sci-fi conventions and those of other genres as well, it brings a fresh and lively spirit to this tired cinematic clime. Scene to scene, encounter to encounter, its tension builds unrelentingly. So, fasten your seat belts. It`s a blast."
12,100,"Aliens is one of the most intensely shocking films to open in ages: Even if you think you've got the stamina for cinematic suspense, you may find yourself out in the lobby, midway, catching your breath. This film is also the best monster movie of the year and the best picture of any kind to open so far this summer. Put it another way: Aliens is the Jaws of the '80s."
13,80,"But of all the film's choices, the best was Weaver. She's its white-hot core, given fine, irascible dialogue to come blazing out of that patrician mouth, and the chance to look, for a moment, like a space-dusted Sleeping Beauty in her hyper-sleep casket."
14,50,"Toward the end, the film resorts to placing a young girl in jeopardy in a pathetic attempt to pander to who knows what audience. Some people have praised the technical excellence of Aliens. Well, the Eiffel Tower is technically impressive, but I wouldn`t want to watch it fall apart on people for two hours."
15,63,"Cruder than the original, Aliens is a distinctly greedy mega-production."
16,100,"A nonstop, high-tech, souped-up war movie, with gung ho marines blasting special-effects creatures, and a genuinely convincing, exciting action heroine."
17,88,"The good news is that Aliens is scary and mean and just about everything a fan of the original could want. Bad news? There's a too-campy line of forced dialogue during the climax. And that's about it. This is your grade-A sequel, the movie equivalent of a hot ""summer read."" Aliens is 137 minutes long, and never drags. A solid hour goes by before there is any action, but the picture is never coy, either. [18 July 1986, p.D1]"
18,100,"Aliens is a wow, a sci-fi war movie that gets you in its grip very early, and never lets go. In its ""fasten your seat belt"" storytelling, it invites comparisons to ""Raiders of the Lost Ark,"" but Aliens, the work of writer-director James Cameron and his wife, producer Gale Anne Hurd, goes beyond such films in the darkness of its reality and the depth of its emotion. It doesn't get any better than this. [18 July 1986, p.D1]"
19,100,"Cameron and company have made a sequel that is gripping and vital. The 2 1/2 hours fly by with this brave company, our imaginations sucked into the screen as if by a black hole. [18 July 1986, p.N31]"
20,100,"A spectacular sequel. [21 July 1986, p.64]"
21,88,"Essentially, it re-constitutes the war movie, and in so doing marries a feminist Rambo to Star Wars. [19 July 1986, p.D9]"
22,50,"An inflated sci-fi action-horror film...[Cameron] does it in an energetic, systematic, relentless way, with an action dicretor's gusto, and a shortage of imagination. The imagery has a fair amount of graphic power, but there's too much claustrophobic blue-green darkness."
23,80,Cameron taking the most thrilling aspects of what worked in Alien and punching them up into an action film fits the xenomorphs (and their queen) much better.
