review_id,user_rating,review_text
1,80,An exhilarating piece of popular entertainment.
2,67,You either think it's dementedly wild at heart or a lost highway to nowhere.
3,100,"As fascinating as it is freakish.  It confirms Mr. Lynch's stature as an innovator, a superb technician, and someone best not encountered in a dark alley."
4,50,"It's mostly fascinating, though the unconverted may be in for a rough two hours."
5,88,"One powerful, mesmerizing thriller, a masterful exercise in controlling an audience's attention. [19 September 1986, Friday, p.A]"
6,100,"The most brilliantly disturbing film ever to have its roots in small-town American life. [19 September 1986, Calendar, p.6-1]"
7,50,"Dark, menacing and sexual, with satanic overtones, like a Black Sabbath song, with many moments of genuine fright and harsh eroticism. [19 September 1986, Daily Notebook, p.76]"
8,80,"Hopper creates a flabbergasting portrait of unrepentent, irredeemable evil."
9,25,"So strong, so shocking and yet so audacious that people walk out shaking their heads; they don't know quite what to make of it."
10,30,"Doesn't progress or deepen, it just gets weirder, and to no good end."
11,60,"Lynch and his film will surely be reviled, but as an experiment in expanding cinema's dramatic and technical vocabulary, Blue Velvet demands respect. [Sept. 22, 1986]"
12,100,"Blue Velvet is David Lynch in peak form, and represents (to date) his most accomplished motion picture. It is a work of fascinating scope and power that rivals any of the most subversive films to reach the screens during the '80s."
13,100,"The last real earthquake to hit cinema was David Lynch's ""Blue Velvet"" -- I'm sure directors throughout the film world felt the earth move beneath their feet and couldn't sleep the night of their first encounter with it back in 1986.  (Review of 20th Anniversary Re-Release)"
14,90,What dazzles still about David Lynch's Blue Velvet is its total authority: Not a single false gesture. No shock delivered solely for its own sake.
15,100,"Isabella Rossellini’s singer Dorothy is a heart-rending open wound, Dennis Hopper’s Frank Booth one of cinema’s great nutjobs, and Lynch’s control a thing of nightmarish beauty."
