review_id,user_rating,review_text
1,100,"Remember the weird beauty of the massed helicopters lifting over the trees in the long shot, and the insane power of Wagner's music, played loudly during the attack, and you feel what Coppola was getting at: Those moments as common in life as art, when the whole huge grand mystery of the world, so terrible, so beautiful, seems to hang in the balance."
2,100,"As powerful as the movie remains and as much as I enjoyed this new cut, I have to say that the additional footage -- material that Coppola felt he had to excise 20 years ago to reach a commercial length -- has turned out to be something of a mixed blessing."
3,100,"Coppola and Murch have balanced their new edit with grace notes of sweetness, elegance and eroticism, and the payoff is grand, providing both a reprieve from the multiple blitzkriegs and a break in the monotony of the cruise up the Nung."
4,100,No other movie released this year is as much of a filmgoing necessity as Francis Ford Coppola's Apocalypse Now Redux.
5,100,"As befits both its tortuous hand-to-mouth genesis and the devastating conflict it reflects, this is a film of pure sensation, dazzling audiences with light and noise, laying bare the stark horror – and unimaginable thrill – of combat. And therein lies the true heart of darkness: if war is hell and heaven intertwined, where does morality fit in? And, in the final apocalyptic analysis, will any of it matter?"
6,100,Francis Ford Coppola went into the jungle to make his surreal ’Nam epic and almost lost his mind during one of the most protracted and accident-prone shoots in history. Thankfully the hallucinogenic results justified the means.
7,40,"The finished film remains a mess of tangled, turgid continuity and florid, mock-operatic style -- at best a collection of production numbers and set pieces waiting in rain for a story capable of accumulating suspense and meaning."
8,88,"Coppola, with his bravura style of direction, has created a movie of harrowing intensity and staggering power. But if you accept the belief that art should enlighten and illuminate as well as arouse the emotions, I’m afraid that Apocalypse Now does not qualify as great art."
9,100,A film that needs to be seen on the big screen.
10,100,"Flawed but staggering cinema, the unforgettable Apocalypse Now setpieces are extraordinary."
11,100,"It is mystical, daring, poetic, thrilling, appalling and never less than utterly mesmerising."
12,100,"Apocalypse Now was worth the wait. Alternately a brilliant and bizarre film, Francis Coppola’s four year ‘work in progress’ offers the definitive validation to the old saw, “war is hell.”"
13,80,"Francis Coppola's Apocalypse Now lives up to its grand title, disclosing not only the various faces of war but also the contradictions between excitement and boredom, terror and pity, brutality and beauty. Its epiphanies would do credit to Federico Fellini, who is indirectly quoted at one point."
14,100,"Movies have always been - at their most extravagantly appealing, sensually exciting and rationally disturbing-pieces of art with the power to bypass our defences. A few times in the history of movies, one caught glimpses of a power that could turn the screen experience into a hallucinatory celebration of irrationality, of pure feeling, and even, perhaps, of insanity. Apocalypse Now goes further in that direction more successfully than any movie ever has. [21 May 1979]"
15,100,"Apocalypse Now is the ultimate war movie, a riveting adventure story, a searching and deeply committed probing of the moral problem of the Vietnam War -- and something more than all of these, transcending categories and genres in a way that only true art, and specifically true movie art, does at its best. The film seethes with violence, horror, madness, irony, humor, sweetness, anger, despair and hope, but the seething is controlled by the hand of a master. [20 Aug 1979, p.57]"
