review_id,user_rating,review_text
1,70,"Gibson's raw energy and storytelling power in Braveheart are undeniable. If the film doesn't meet his ambitions, it's because he set the bar so high."
2,30,"Braveheart is too much, too late."
3,60,"Never tries to confuse our loyalties or question the strategies of our hero or bring home the all-embracing soul-destroying horrors of war for all sides. Braveheart may be rip-roaring, but it isn't all that brave."
4,60,"A massive, sweaty, frequently silly epic that nevertheless delivers enough brute pleasure to pass a rainy afternoon."
5,75,"Despite a formidable effort and occasional grace, there's something cowardly about Braveheart -- it's an aspiring giant with a diminutive soul."
6,80,Looks like a true epic...even if it is both bloody and bloody long.
7,100,"Offeris an exhilarating, and occasionally touching, experience that has viewers leaving the theater caught up in an afterglow of wonder. These days, heros like William Wallace are as rare as motion picture displays of this high, uncompromising quality."
8,100,One of the most spectacular entertainments in years.
9,70,"The graphic battles may grow repetitious toward the end, the final scenes are almost sadistically drawn out, and the script often lacks humor. But this movie moves."
10,20,A rambling disappointment.
11,88,"At its best, it's an exhilaratingly grandiose Highland fling. [24 May 1995, Tempo, p.1]"
12,88,"An action epic with the spirit of the Hollywood swordplay classics and the grungy ferocity of ""The Road Warrior."""
13,50,Braveheart comes up short by beating the drums of human treachery and violence so loudly they become assaults.
14,70,A completely adequate modern facsimile of the classic romantic epic.
15,80,The sort of massive vanity piece that would be easy to disparage if it didn't essentially deliver.
16,63,"His film would benefit from more subtlety and tighter editing, but as both director and star, Gibson takes the story by the hilt and plunges forward, as single-minded as Wallace screaming into battle."
17,100,"Tempers moments of despair with deliriously romantic passages abetted by James Horner's traditionally lush score and photography by John Toll (""Legends of the Fall's"" Oscar winner)."
18,90,Startlingly vigorous and entertaining piece of work.
19,67,"Braveheart features some of the most enthralling combat sequences in years, and the excessive ferocity of the violence is part of the thrill."
20,89,"Thrilling, a grand cinematic adventure -- beautifully handled myth-making from Gibson, who, by the way, is just fine in the lead."
