review_id,user_rating,review_text
1,40,This new Rebecca feels as if someone at Downton Abbey were having a bad day.
2,50,"Scott Thomas sounds like she’s about to pull out a shiv and knife her new boss right then and there. The actress is so good, you wish she could reprise the role in a better film that actually deserves her."
3,75,"A dreamy homage to old-school Hollywood as well as a haunting, female-driven psychological thriller with deep mystery and satisfying twists"
4,40,"Instead of growing from a sweet young thing into a strong woman who is Maxim’s equal, this bride stays scared and vulnerable until close to the end, when the script turns her implausibly into a sort of Nancy Drew doing detective work for the husband she adores. Who could have guessed that the film with a modern perspective on gender politics was the one made 80 years ago?"
5,38,A work of fierce interiority has been turned into a hollow exercise in exteriority.
6,50,"Wheatley gives us one grotesque dream sequence of guests at a masquerade ball, but the rest is palely conventional. Like the character who gives the film its title, the adaptation is pretty much dead in the water."
7,59,"The film only gets as far as the beach, and James’ breathy line readings, and Scott Thomas’ icy supporting performance. It never bothers undressing."
8,63,"Pint-sized James — you never realize how short her other leading men were until you see her paired with Hammer — carries this Rebecca, and I think carries it off, even as it’s taking us places no “Rebecca” has ever gone before. It’s not a classic and not “Hitchcock,” but hell, thanks to James, Hammer, Thomas and Dowd, it’ll do."
9,63,"There’s nothing in this version of Rebecca to cause it to stand out from its crowded field of predecessors but, due to the strength of the novel (to which it is reasonably faithful), it holds the viewer’s interest and will likely maintain an aura of suspense and mystery for those unfamiliar with the story."
10,40,"Wheatley — who specializes in thrillers with a macabre vibe, like ""Kill List"" (2011) and ""High-Rise"" (2015) — overhandles and overworks the dough of Du Maurier’s basic story. His movie is sometimes dumb, sometimes dull and sometimes entertaining; it just doesn’t know what it wants to be, and that lack of vision drains its potential power."
11,55,"While the new Rebecca is a lot of things, irresistible, alas, isn't one of them."
12,50,"Everyone behaves themselves in this Rebecca, whereas the point of the book and the first movie is that our worst behavior is always floating just below the waterline, ready to bob to the surface at the wrong moment."
13,70,It’s what James and Thomas bring to the table that makes this new adaptation of Rebecca worth watching.
14,58,"Rebecca is a psychologically rich story with so much to pick at and probe. That means decisions need to be made on where to focus, and Wheatley bats about .500 in that respect."
15,30,"This Rebecca can’t really suffer in comparison to its predecessor. To suffer it would need nerves, a pulse, a conscience, or at least some idea of its reason for being."
16,30,"The leads set the tone for this unfortunate waste of time, heralding a series of issues that reflect poorly not only on this ugly retread but on much of Hollywood’s recent output as a whole."
17,37,"Rebecca is nice to look at, inoffensive, competently executed and utterly unnecessary when once, it was so much more."
18,50,"This journey from sun-soaked beaches to chilly English country, from heart-racing flirtation to soul-shattering stress, from new love to old regrets, feels dry and flaccid. Much like Mrs. de Winter, the long shadow of Hitchcock's Rebecca proves just too powerful to ignore."
19,50,"We can’t travel these days, so it’s fun to wallow in the scenery and its vivid colors. Want a great movie? Go watch the original Rebecca instead, but you probably knew that already."
20,75,"Rebecca has a couple of slow stretches, but James is always interesting and always sympathetic, if only because we see her struggling to do her best. After all, it’s much easier to not give up on a character when we see she hasn’t given up on herself. The movie further benefits from the absence of 1940s-style censorship, which suppressed a key plot detail that’s restored here."
21,40,"Glossy, handsomely mounted, with ample footage of mist-swathed Cornish cliffs, this adaptation is all still waters and no depth."
22,67,"Wheatley’s Rebecca is still a strong film when judged on its own. It looks gorgeous, has solid performances, and excels at amplifying the predatory central dynamic between “I” and Danvers in a singular way that earns a place besides Hitchcock’s."
23,60,"Personally, I would have preferred a little more Wheatley edge, a little less Country Living."
24,38,"Lily James brings a refreshing straightforwardness to the role in the second half, as the character takes the reins of the situation, but has a difficult time convincing us in the first half that she is susceptible, cowed, in thrall."
25,55,"This new Rebecca has its own sense of style, and it’s not above fully embracing the pulpy delights of du Maurier’s book, but unlike the unnamed second Mrs. de Winter, it can’t quite break free of the inevitable expectations placed upon it."
26,38,"The pretty, empty, emotionally frictionless and touch-free new Rebecca adaptation may suit the pandemic dictates for social distancing, but the drama fails to spark."
27,40,"Rebecca 2.0 is sometimes quite enjoyable in all its silliness and campiness and brassiness, and in some ways, gets closer to the narrative shape of the original novel than the Hitchcock film, which rather truncated the third act."
28,50,"Earlier films like Sightseers and Free Fire suggested Ben Wheatley might have the mordant wit to tackle a work forever associated with sardonic genre maestro Alfred Hitchcock. But in place of atmosphere and suspense, he delivers blandly glossy melodrama."
29,58,"Despite its title, this Rebecca is decidedly modeled after the second Mrs. de Winter instead of the first. Soapy where Hitchcock’s interpretation was stiff, the film is beautiful and hurried and eager to be liked by everyone in a way that will only lead to trouble. It dutifully respects Manderley’s past, while at the same time revitalizing that drafty mausoleum with an Instagram-ready sheen."
30,40,"The filmmakers seem curiously at sea over the purpose of their assignment, possessing neither the patience to plunge headlong into the story’s familiar depths nor the radicalism to reinvent it entirely."
31,58,"Wheatley plays it safe, and throws star power and sumptuous imagery our way as reason enough for his pale, uninventive iteration of the classic gothic horror. It goes down easy enough thanks to Lily James and the already-delicious plot, but Wheatley’s imitation fumbles when it matters most."
32,60,"For about three-quarters of the running time, Rebecca does a respectable job of navigating between respect for the source and establishing its own distinct identity. And then, at precisely the moment where it stands to make a few enlightened improvements . . . this Rolls-Royce of an adaptation veers off the road."
33,60,"This is Ben Wheatley on a different register: a bigger scale, a more mainstream approach. There’s much to like — but the shadow of Alfred Hitchcock looms large."
34,67,"With or without that hallowed history, it's hard not to feel the lack of something in director Ben Wheatley's lush, ponderous update — the most obvious thing, perhaps, being Laurence Olivier and Joan Fontaine."
35,50,"For some reason that shall forever remain a mystery to all those but director Ben Wheatley and the almighty Netflix algorithm, 2020 has delivered one of the most unnecessary remakes in the history of an industry built upon revisitation: Rebecca."
36,42,"Manderley is in part a state of mind. In this Rebecca, that state is exasperating boredom."
37,60,"Handsome, risk-taking Netflix remake sacrifices suspense for sweeping sadness."
38,50,"The film is a pretty bauble of a thing that ticks off the story’s shock revelations in an efficient, if not particularly surprising, fashion."
