review_id,user_rating,review_text
1,50,"There's not much humor to keep it all life-size, and by the final stretch it's become bloated, mechanical, and tiresome."
2,75,"The plot switches gears every time it threatens to run out of energy, which keeps the show as lively as it is preposterous."
3,91,"The Matrix slams you back in your chair, pops open your eyes and leaves your jaw hanging slack in amazement."
4,90,"The Wachowskis do it so playfully well, keeping The Matrix's potentially confusing plot intelligible, intelligent, and suspenseful, that it doesn't matter."
5,70,"Aerves up so much visual wizardry and thought-provoking ideas that even the inevitable Silver touch -- a finale with more bullets than the opening of ""Saving Private Ryan"" -- can't destroy the magic."
6,80,"There's a kind of liberating, almost transforming energy in this film; it lights you up and sends you out all giddy with silliness."
7,90,"Bill Pope's swooping, noir-inflected cinematography is wonderfully complemented by Owen Paterson's inventive production design, a great soundtrack and the best fight choreography this side of Hong Kong. And even if this isn't ""Blade Runner,"" it is very cool shit."
8,88,"Kinetic, atmospheric, visually stunning, and mind-bending."
9,78,"Doesn't just raise the bar on sci-fi and action films, it rips that sucker off and sends it spiraling into the sun."
10,70,It may bore you to death or blow your mind -- and it's long and convoluted enough to do both -- but it holds nothing back.
11,75,"Where most effects-laden extravanganzas aspire to be nothing more than a live-action comic book, The Matrix sees things with the venturesome clarity of a graphic novel."
12,75,"The writing remains more intelligent than most thrillers, and the action is executed with such panache that even if you don't buy the reality of The Matrix, it's a helluva place to visit."
13,80,"One of the more lyrical sci-fi action thrillers ever made, in which space and time become love slaves to the directors' witty visual fancies."
14,88,"With its mix of Lewis Carroll and William Gibson; Japanese anime and Chinese chopsocky; mythological allusions, and machine-made illusion, offers a couple of hours of escapist fun."
15,25,"It's astonishing that so much money, talent, technical expertise and visual imagination can be put in the service of something so stupid."
16,80,"This dazzling pop allegory is steeped in a dark, pulpy sensibility that transcends nostalgic pastiche and stands firmly on its own merits."
17,60,"The cumulative effect is perversely deflationary: long before it's over, the film has flushed the paranoia from its system."
18,80,This full-tilt visual and aural bombardment is simply a lot of fun. It never lets up. Nor does it ever want to.
19,50,"Snazzy visuals, of which she (Moss) is one, carry The Matrix past its klutzy script."
20,60,An exercise in outrageous style over substance.
21,75,A dazzlingly original visual adventure.
22,75,"It's like animation come to three-dimensional life, and f/x addicts as well as sci-fi fans will not want to miss a split-second."
23,80,"One big, fat, honking comic book of a sci-fi-martial-arts adventure flick."
24,75,"A visually dazzling cyberadventure, full of kinetic excitement, but it retreats to formula just when it's getting interesting."
25,70,An eye-popping but incoherent extravaganza of morphing and superhuman martial arts.
26,75,"For those who have been waiting for movies to catch up with the graphic possibilities of comic books, wait no longer: The Matrix is among us."
27,90,The Wachowski Brothers have created some of the most unrivaled and imaginative sci-fi in years.
28,70,"Given a budget that encourages their kinesthetic skills, the filmmakers tend to go on a bit, but it's mostly a kind of quick, glancing hipness that's being indulged here."
29,58,"The real soullessness here is built into the production, a polished adaptation of Hong Kong-style filmmaking that, with its cast of depressive characters, allows for little Hong Kong-style joy."
30,63,"Even if a lot of adults have problems following this picture 100%, look for computer-savvy teen-agers to guarantee this sometimes original but too often derivative time-killer a shelf life."
31,70,The martial arts stunts that are its single strongest selling point.
32,70,"With an arsenal of cool f/x at their disposal, the Wachowskis have come up with a dizzyingly enjoyable junk movie that has just enough on its mind to keep the pleasure from being a guilty one."
33,90,"A wildly cinematic futuristic thriller that is determined to overpower the imagination, The Matrix combines traditional science-fiction premises with spanking new visual technology in a way that almost defies description."
34,90,"I'll just say to anyone lamenting the state of American cinema since the 1970s, if you're curious where the next generation of auteurs is coming from, look in the art houses and look in The Matrix."
35,90,This wildly imaginative thriller is a futuristic head trip you most definitely want to take.
36,100,"The metaphorical properties of The Matrix are part of what makes it so seductive, along with the no-filler-all-killer action."
