review_id,user_rating,review_text
1,100,I see it as nearly perfect: It's one of the best fantasy pictures ever made.
2,100,"An extraordinary work, grandly conceived, brilliantly executed and wildly entertaining. It's a hobbit's dream, a wizard's delight. And, of course, it's only the beginning."
3,70,"Above all, Jackson evokes an almost palpable sense of the will to power trapped within the ring. Without this evocation of the ring's insidious ability to sniff out the potential for corruption and capitalize on it, the entire enterprise would be precious drivel."
4,100,"Against all odds in an era of machine-made spectaculars, Mr. Jackson and his collaborators have created a film epic that lives and breathes."
5,91,"The film's single downside is a certain nagging sense of deja vu: the fact that so many of the elements of the story -- the dark force, the all-empowering object, etc. -- have been usurped over the years (by ""Star Wars"" and others) that you feel as if you've been down this road many, many times before."
6,75,"Jackson's dazzling vision turns the story into a real movie-movie -- one that, unlike too many fantasy films today, is genuinely transporting."
7,90,"The film succeeds as massive, astonishing entertainment; verily, enthralling us is its chief goal."
8,100,"The Movie Works. It has real passion, real emotion, real terror, and a tactile sense of evil that is missing in that other current movie dealing with wizards, wonders and wickedness."
9,100,"So consistently involving because the excellent cast delivers their lines with the kind of utter conviction not seen in this kind of movie since the first ""Star Wars."""
10,63,"But moving across this tableau is Frodo and his gang, and here the trouble lies...Not a one seems believable as conveyed by Wood, who forever looks to be on the brink of a good sob. Likewise, his hobbit sidekick Samwise Gamgee (Sean Astin) is a real wuss."
11,63,"Far from the movie of the year, the first installment of the long-awaited Lord of the Rings trilogy is an all-around disappointment."
12,100,"Fashioned by a buff, The Lord of the Rings is a banquet for the buff in us all. I left exhausted, happy, intoxicated."
13,100,"The film is a virtuosic triumph, but parlor tricks don't make movies, and it's Jackson's unwavering sincerity that elevates The Fellowship of the Ring into the increasingly rare Valhalla of the rousing, well-told tale."
14,89,This is high fantasy of the best kind.
15,88,"For Hobbitu&#233;s and adventure fans of all other ages, it's the year's best thrill ride -- maybe the best film."
16,100,"Made with intelligence, imagination, passion and skill, propulsively paced and shot through with an aged-in-oak sense of wonder, the trilogy's first film so thrillingly catches us up in its sweeping story that nothing matters but the vivid and compelling events unfolding on the screen."
17,100,"Jackson surpasses the expectations anyone might have had for him with The Fellowship of the Ring, the first installment of his trilogy devoted to J.R.R. Tolkien's masterwork."
18,100,"Though faithful in every detail to Tolkien, it has a vigorous life of its own -- grandeur, moral heft and emotional depth."
19,75,That it transcends this genre -- that it is a well-crafted and sometimes stirring adventure -- is to its credit. But a true visualization of Tolkien's Middle-earth it is not.
20,60,"It's full of scenic splendors with a fine sense of scale, but its narrative thrust seems relatively pro forma, and I was bored by the battle scenes."
21,100,"A movie masterpiece -- thrilling, passionate and wise."
22,100,"Gets it right. It's a wonderful movie. Watching it, one can't help but get the impression that everyone involved was steeped in Tolkien's work, loved the book, treasured it and took care not to break a cherished thing in it."
23,100,"Vibrantly, intricately alive on its own terms. This is what magic the movies can conjure with an inspired fellowship in charge, and unlimited pots of gold."
24,90,"Looks to please the book's legions of fans with its imaginatively scrupulous rendering of the tome's characters and worlds on the screen, as well as the uninitiated with its uninterrupted flow of incident and spectacle."
25,100,"Fellowship is the real deal, a movie epic that pops your eyes out, piles on thrills and fun, and yet stays intimately attuned to character."
26,90,"The playful spookiness of Mr. Jackson's direction provides a lively, light touch, a gesture that doesn't normally come to mind when Tolkien's name is mentioned."
27,75,"Rings has moments of edge-of-the-seat excitement, too, such as when the dark riders come looking for Frodo. But it's occasionally tedious when it should be captivating."
28,80,Jackson's adaptation is certainly successful on its own terms.
29,100,You believe in everything.
30,90,"Consistently beautiful and often exciting -- despite some dead passages here and there, it's surely the best big-budget fantasy movie in years.  [24 & 31 Dec 2001, p. 126]"
31,100,Not since the original ''Star Wars'' trilogy has film dipped into myth and emerged with the kind of weight and heft seen in Peter Jackson's first installment of J.R.R. Tolkien's Lord of the Rings trilogy.
32,80,"Probably the best comment I could give it is that after sitting through the first two and 1/2 hours, I would have happily sat through another five. How long am I going to have to wait for that DVD Box Set?"
33,80,"Smashing for much of the way; as a piece of fantasy moviemaking, franchise-style, it beats the bejesus out of ""Harry Potter."""
34,100,"With its spectacular scenery, stupefying effects and epic scope, is a dream come true."
