review_id,user_rating,review_text
1,88,"Brooklyn is a story for anyone who has ever left home. It’s a story for those who’ve waffled in indecision, for those forming their identities and forging their own paths. It’s a story awash in muted pastel nostalgia about family and love and ambition and heritage and goodbyes. And it’s one of the loveliest films to grace cinemas this year."
2,91,"Director John Crowley has fashioned a film that feels like a natural evolution from the Victorian novel, one in which the circumstances are deceptively modern even if everything else feels somewhat old-fashioned."
3,85,"The movie belongs wholly to Ronan, who at just 20 years old is such a remarkably poised and confident performer. She's a great actress to watch, and Brooklyn is a wonderful, if low-key, platform for her talents."
4,80,"This being a period drama, all the expected visual grandeur is present and accounted for, from Yves Belanger's vibrant cinematography to Odile Dicks-Mireaux's period-authentic costumes to Francois Seguin's production design."
5,75,"Crowley wisely keeps Ronan center stage and often in close-up. She lets us feel the pain of leave-takings, the depression of homesickness in that pre-digital age, the dilemma of first love, and maybe second love, overlapping, the pull of the familiar vs. the hope of the new and different."
6,83,"Ronan is Brooklyn's linchpin, and its saving grace."
7,100,"With compassion, a touch of melancholy and a sense of wonder, Brooklyn reveals the profound truths in a simple, familiar story, ending on a note that’s achingly bittersweet, no matter where you’re from."
8,88,"Although not without moments of sadness and tragedy, Brooklyn is sublimely uplifting and life affirming."
9,100,"If you think they don’t make movies like they used to, Brooklyn is glorious proof to the contrary."
10,83,All involved bring a warm eccentricity that lifts what in lesser hands could be a collection of cliches about the contrasts between the Old World and the New.
11,100,Brooklyn is that rare period drama that doesn't lose itself in its dogged re-creation of another time.
12,89,"If you’re yearning to take a sentimental journey, Brooklyn is the perfect destination."
13,88,It's one of the most satisfying films of 2015.
14,100,"Soaring, swooning and gently nostalgic, Brooklyn takes melodrama to a new level of reassuring simplicity and emotional transparency."
15,90,"Brooklyn often feels like a throwback in the best way, while Ronan has an old-time star turn, and she makes the most of it."
16,100,"The magic of Brooklyn can’t be analyzed, but something in the richness of its relationships puts an essential truth before us — the brevity and immensity of life. We know all about that, of course, but that’s the beauty of great art: It takes what you already know and makes you feel it."
17,88,"Crowley and his creative team — cinematographer Yves Bélanger, designer François Séguin, composer Michael Brook, costume designer Odile Dicks-Mireaux — build a cinematic snow-globe of nostalgia, a portrait of two worlds that aches with family lost and freedoms found. It is a beautiful film to experience."
18,40,"The simplifications and sanitizations of Brooklyn would be only dreary if they merely served the purpose of a streamlined and simplified story-telling mechanism. What renders them odious is the ethos that they embody, the worldview that they package."
19,83,"Ronan, who’s made a habit of giving us sparkling turns since she was a kid in 2007’s Atonement, delivers a dazzlingly mature performance."
20,90,"Brooklyn grabs us, holds us and moves us on its own. Emotionally it’s a killer."
21,100,"It’s possible to be heartwarming and tough-minded, as this wonderful film demonstrates. And it’s possible to be both “old-fashioned” and vibrant, too. It’s the best new/old movie in town."
22,100,"People have spoken about how understated and old-fashioned Brooklyn is, to the extent that it might come across as a pleasant innocuous entertainment. Don’t be fooled. Brooklyn is not toothless. But it is big-hearted, romantic and beautiful."
23,80,Gradually the film turns its very specific story of one immigrant into a moving group portrait.
24,85,"This is sweet, sentimental filmmaking of the old school, but it’s too sincere to get sticky. If “nice” isn’t the kind of adjective to put you off a movie, you’ll probably enjoy Brooklyn, even if you’re occasionally aware of its masterful manipulations."
25,75,"It’s the sweet sincerity of Brooklyn that stamps it as both refreshing and nostalgic. The film is as welcome as a photo you just discovered of your mother before you were born, in which she looks prettier than you ever imagined."
26,100,"A sensitive, dewy-eyed yet mature performance by Saoirse Ronan is the appealing centerpiece of Brooklyn."
27,80,"Brooklyn doesn’t quite capture Brooklyn, but its ambivalence about being Irish is gloriously epic."
28,88,"Brooklyn is easily the year's best and most beguiling love story. The surprise is that it also goes deeper, sadder and truer."
29,91,"It’s not easy to make a movie as beautiful as Brooklyn, where the stakes are low but the outcome really matters. This is an old-fashioned entertainment, but one so masterfully crafted and heartfelt that it’s hard not to love."
30,100,The film serves as an authentic examination of the mid-twentieth-century immigrant experience — and an intimate exploration of one woman's attempt to understand who she is and where she wants to belong.
31,90,"Brooklyn endows its characters with desires and aspirations, but not with foresight, and it examines the past with open-minded curiosity rather than with sentimentality or easy judgment."
32,100,"A godsend for audiences who hunger for rich emotion presented with wit, grace and not a trace of sentimentality, Brooklyn illustrates the power of restraint in dealing with poignant, impassioned material."
33,80,"Unashamedly romantic and achieved with a beautifully subtle, old-fashioned elegance, it’s a graceful coming-of-age tale ripe for awards."
34,100,"Colm Tóibín’s bitter-sweet novel of the Irish expat experience brought impeccably to the screen by Crowley and Hornby, with Saoirse Ronan excelling herself in the leaf."
35,63,The allure of the road not taken and Saoirse Ronan's performance exert a powerful pull.
36,80,"The casting is perfect and the acting uniformly superb. For all its lack of depth, the script is sharp, zippy and only occasionally hokey."
37,80,"The star of Brooklyn is Fiona Weir – not a person who appears on screen at any stage, but the woman who cast it."
38,70,Brooklyn balances its melodramatic leanings with several light touches.
39,91,It's a damn good movie.
40,100,"Classily and classically crafted in the best sense by director John Crowley and screenwriter Nick Hornby, this superbly acted romantic drama is set in the early 1950s and provides the feeling of being lifted into a different world altogether, so transporting is the film’s sense of time and place and social mores."
