review_id,user_rating,review_text
1,100,"To Kill A Mockingbird is a product of American realism, and it is a rare and worthy treasure."
2,100,Storytelling doesn't get much better than this.
3,63,"To Kill a Mockingbird, set in Maycomb, Alabama, in 1932, uses the realities of its time only as a backdrop for the portrait of a brave white liberal."
4,90,Their charming enactments of a father and his children in that close relationship that can occur at only one brief period are worth all the footage of the film.
5,100,"To Kill a Mockingbird is a major film achievement, a significant, captivating and memorable picture that ranks with the best of recent years."
6,100,"As Mulligan so deftly demonstrates, the story is in the characters, their failings and fragility, their heroism and nobility of spirit. It's in the depiction of heart-breaking cruelty and heart-warming humanity. It's in the innocence of a child's world overshadowed by the evil that adults do."
7,100,One of the year's most fetching and affecting pictures.
8,100,"To Kill a Mockingbird is a faithful adaptation of one of the 20th century's most important American works of literature. It is also a masterpiece in its own right. This is one of those rare productions where everything is in place - a superior script, a perfect cast, and a director who has a clear vision and achieves what he sets out to do."
9,80,"A hauntingly nostalgic portrayal of childhood mischief set in a racially divided Alabama town in the 1930s. If the film's tone sometimes seems overly righteous, it's offset by a poetic lyricism that is difficult to resist embracing."
10,100,"There is not only artistry in the development of the story - there is beauty, sympathy and emotional appeal in almost every scene."
11,100,"The film never slips into cheap melodrama, and ultimately offers a remarkable portrait of humanity at its best and worst, not to mention an ideal to which all people should aspire."
12,90,"Peck's icy remove works for once—as a kid's idea of a parent, he's frighteningly effective."
13,80,"The film sits somewhere between the bogus virtue of Kramer's The Defiant Ones and the poetry of Laughton's Night of the Hunter, combining racial intolerance with the nightmares of childhood, born out of Kennedy's stand on civil rights and Martin Luther King's marching."
14,60,The movie is part eerie Southern gothic and part Hollywood self-congratulation for its enlightened racial attitudes.
15,100,"Few films have caught the special feel and rhythms of childhood so well, with such uncondescending warmth and humor. And few bring out more powerfully the themes of anti-racism and the virtues and joys of community and family. [20 Apr 2007, p.C5]"
16,60,To Kill a Mockingbird is by no means as irreproachable as our memories would lead us to believe but it’s still a gripping yarn and well worth revisiting.
