review_id,user_rating,review_text
1,80,"This mordant, macabre look at the American obsession with fast food, television and murder is icily funny."
2,88,"The Coens haven't been this sharp, focused and fluid since their first film. This is ""Blood Simple's"" promise fulfilled."
3,90,Frances McDormand enjoys the comedic role of her career.
4,40,All attitude and low aptitude.
5,100,"Rotates its story through satire, comedy, suspense and violence, until it emerges as one of the best films I've ever seen."
6,75,"It's easy to admire what the Coens are trying to do in Fargo, but more difficult to actually like the film."
7,50,"To the extent that the joke is on us, the audience, and the decadent taste we've acquired for flashy violence, it works; point taken."
8,90,"In the darkly humorous Fargo, iconoclastic filmmakers Joel and Ethan Coen manage the precarious balancing act of respecting genre conventions and simultaneously pushing them to an almost surrealistic extreme. Very funny stuff."
9,80,"What mainly registers is the quiet desperation and simple pleasures of ordinary midwestern lives, the fatuous ways that people cover up their emotional and intellectual gaps, and the alternating pointlessness and cuteness of human existence. This may be a masterpiece of sorts, but it left me feeling rotten."
10,100,Uniquely fascinating.
11,80,"The Coen brothers wrote McDormand&#146;s role best. Much of the time they seem to have had &#147;Pulp Fiction&#148; in their ears--strings of incongruous banalities; but with this pregnant cop, they struck some gold of their own. [March 25, 1996]"
12,100,"The fans of their best work -- ""Blood Simple, ""Raising Arizona,"" ""Barton Fink"" -- now can add Fargo to the list, pushing the Coens to the first rank of contemporary American filmmakers. [8 March 1996, Friday, p.B]"
13,89,"An immersion into the characters' world in toto, from the ""Oh geezes"" and the ""Oh, yaahs"" to the dark and flinty core beneath."
14,75,"Lean, mean and mordant black comedy."
15,80,"With the perfect assist from their actors, all of whom are well in on the joke, this affectionate look at the frozen North brings the Coens back in from the cold."
16,100,"Fargo is a concert performance--an illuminating amalgam of emotion and thought. It glimpses into the heart of man and unearths a blackly comic nature, hellishly mercurial and selfish, yet strangely innocent. If it weren't so funny, it would be unbearably disturbing."
17,100,"As gruesome as Fargo is, the Coens keep us laughing with a Hollywood-centric view of middle America."
18,90,The Coens are masters at striking a tone and holding it.
19,100,"It's a miracle: A tough, honest, bloody film set so far from the bright lights it feels as if it's on a different planet, yet knowable and absolutely compelling from start to finish."
20,100,This may be the warmest movie the Coen brothers have ever made. There's something unmistakably human beneath the oh-so-clever surface.
21,100,A crime gem that is darkly funny even when it's chilling -- and certain to become a classic.
22,90,"For all its exaggerated ordinariness, this film seems to start where others leave off."
23,100,"Dizzily rich, witty, and satisfying."
24,90,"The brothers, who have always seemed fond of their characters, have never taken quite so overt a stand for life's simple joys."
25,100,McDormand is perfect in the role.
26,100,"Fargo, more than any of the Coens’ other work, is a study in contrast, namely in the sense that it’s made by two people who were clearly at one time insiders, but who have now taken the opportunity to see the Midwestern template from the outside. As such, every interaction in the film registers as a direct reflection of incongruous elements and repressed tensions."
