review_id,user_rating,review_text
1,80,"Spider-Man: Into the Spider-Verse is probably the best-animated superhero tale to do justice to the pulp comic book fan both in style and content. It upholds the spirit of Marvel Comics by juxtaposing the humanity of each hero and villain against the prerequisite kick-ass action sequences. At let’s face facts, the art direction is the true star of the film."
2,88,"The visual design is a trip, combining a comic-book aesthetic (not just the use of panels and dialogue balloons, but also digital tricks that mimic the hand drawing and paper printing of an actual comic) with the dynamism of state-of-the-art animation."
3,88,"The more-is-more approach to superhero movies is usually a deadly mistake, but it works nicely in the animated Spider-Man: Into the Spider-Verse."
4,83,"Spider-Verse is a dreamy, funny, self-aware, visually explosive delight, with a sharper sense of humor than the sophomoric, wearying Deadpool, a keener, more kinetic sense of action than most of the live-action Avengers films (save maybe Ant-Man), and richer ideas than most of the visually muddy, self-serious DC films we’ve gotten to date."
5,80,"There’s lots to love here, not least the animation itself, which uses split screens, Ben-Day dots and onomatopoeic text that mimic the tactile experience of reading physical comics – panels, hatching and primary colours intact and ready to leap off the page."
6,100,"There’s never been anything like this animated exaltation of the Spider-Man canon. The animation is glorious, and more faithful to its comic-book roots than any big-screen graphics in the past. The story is deliciously witty and preposterously complex, but perfectly comprehensible, whether or not you have studied quantum physics. The scale feels vast, yet the spirit is joyous. It’s as if everyone had set out to make the best Spider-Man movie ever, which is exactly what they’ve done."
7,80,"Sure, some of the plot twists are a bit labored, and there’s maybe a henchman too many—but, trust me, you’ll be too busy rooting for the superhero with a snout to care."
8,90,Spider-Man: Into the Spider-Verse contains a vital element that has been missing from too many recent superhero movies: fun.
9,88,Might be the best Spider-Man film ever made.
10,100,"[A] crazily imaginative, hilarious and frenetic animated feature that’s practically a palate-cleanser for comic book earnestness."
11,90,It breathes youthful life into a tired franchise and makes the smartest transition yet of characters from the comics to the big screen with clever animation and thoughtful storytelling.
12,80,"The world doesn’t really need another Spider-Man movie, which is exactly what makes Spider-Man: Into the Spider-Verse such an unexpected delight: Here’s the latest entry in a fully saturated genre that somehow, through sheer creative gumption, does something new."
13,100,"One of the wittiest and most creatively exuberant movies of the year, and maybe one of the best."
14,88,The move is a blast.
15,90,"Not only the coolest Spider-Man epic ever, it’s one of the best movies of the year."
16,89,"It all comes back to the heart of the Spidey story, the old adage that ""with great power comes great responsibility."" It's tough doing the right thing, and sometimes it's thankless and can come with a lot of pain, but it's still the right thing, and that's why you do it. Spider-Man: Into the Spider-Verse always comes out swinging."
17,88,"Into the Spider-Verse is pure fun, nonstop from start to finish."
18,88,"It would seem like an impossible feat, but somehow, directors Bob Persichetti, Peter Ramsey, and Rodney Rothman have breathed thrilling new life into the comic book movie. The way they play with tone, form and texture is constantly inventive and giddily alive."
19,80,"Perischetti, Ramsey and Rothman’s picture is an irresistible treat throughout, an unadulterated confection crafted with wit, vivacity and heart."
20,88,"A film that’s fantastically fresh, both visually and narratively, trippy and post-modern at the same time and packed with intriguing storytelling tools, humor, empathy and action, while also true to its roots — still telling the story of a young man learning to accept the responsibility of fighting for what’s right."
21,100,"This is an inclusive, diverse, multi-level, multi-layered, funny, warm, cool, richly detailed, lovingly rendered, friendly neighborhood instant classic."
22,91,"Ultimately, this particular intensely collaborative endeavor clicks on all cylinders in a manner even the MCU could learn from. As a result, Spider-Man: Into the Spider-Verse vaults into consideration as one the best Spider-Man films ever."
23,88,"It’s zippier than “Incredibles 2,” and nearly as witty as the first “Lego Movie,” with whom it shares a very funny screenwriter, Phil Lord."
24,50,"No, Sony Animation should not have let Spider-Man: Into the Spiderverse out its doors and onto big screens in this blurred, jerky, pixelated condition."
25,90,Spider-Man: Into The Spider-Verse is a celebration of limitless creativity that honors comic book runs of the same freeing mentality.
26,91,Spider-Verse feels fresh precisely because it breathes new life into an old story without abandoning the basics.
27,80,"Much like the first ""Lego Movie,"" Spider-Verse feels like a bit of a conceptual dare, but it wins with its nano-second sharp timing, and percussive rat-a-tat-tatting of panels and split screens that make the action and visual gags feel jumpy and alive."
28,80,"After a solid decade of Marvel movies modeled on the same template, it’s a thrill to watch one that’s allowed to find its own rhythms, to play with form and content without contorting the plot to fit in a minor character who might become important five movies from now."
29,100,"Besides the huge smiles on your faces, Spider-Man: Into the Spider-Verse offers mainstream moviegoers an overwhelming feeling of optimism. If this kind of risk-taking and artist-driven creativity can exist in Hollywood’s biggest money-making genre, then our superhero movie future is filled with hope."
30,91,"There’s a breathless sense of discovery and play that makes the film seem new, even as it’s tap-dancing through the imprints of so many sci-fi stories throughout the years. Simply put, superhero movies don’t often carry this sense of possibility anymore."
31,75,"With its fine-tuned comic timing and feeling of constant action, Into the Spider-Verse is downright invigorating, and that’s evident even before it gets to its dazzling, dimensional-colliding climax."
