review_id,user_rating,review_text
1,100,"It's one of those ageless movies, like ""Casablanca"" or ""The Third Man,"" that improves with age. Some movies, even good ones, should only be seen once. When we know how they turn out, they've surrendered their mystery and appeal. Other movies can be viewed an indefinite number of times. Like great music, they improve with familiarity. It's a Wonderful Life falls in the second category."
2,100,The film is gripping enough simply with the telling of George's lifestory. A genuine American classic.
3,90,"The inspirational, thoroughly festive ending is guaranteed to bring tears to the eyes."
4,100,"This couldn't be other than a Capra picture, the humanness of its story the dominant factor at every turn of situation. His direction of the individual characterizations delivered is also distinctively his, and the performances, from the starring roles of James Stewart and Donna Reed down to the smallest bit, are magnificent. When Capra is at his best, no one can top him."
5,70,"Indeed, the weakness of this picture, from this reviewer's point of view, is the sentimentality of it—its illusory concept of life. Mr. Capra's nice people are charming, his small town is a quite beguiling place and his pattern for solving problems is most optimistic and facile. But somehow they all resemble theatrical attitudes rather than average realities. And Mr. Capra's ""turkey dinners"" philosophy, while emotionally gratifying, doesn't fill the hungry paunch."
6,75,"Without overlooking It’s a Wonderful Life‘s lapses into populist bathos, it’s necessary to rescue the Frank Capra film from its status as an untouchable American “classic.”"
7,100,The most well-loved of all Christmas movies.
8,100,"Whether you view this film in the middle of the summer or at Christmas, Capra's greatest film represents one of the most transcendent and joyful experiences any movie-lover can hope for."
9,100,"I don’t care what your parents told you. It’s a Wonderful Life, that reassuring holiday spectacle, is really the most terrifying Hollywood film ever made. It’s one of a handful of masterpieces directed by Frank Capra, an Italian immigrant who loved America because America saved him."
10,100,"The film’s bravura fantasy sequence, imagining the hellishly licentious Bedford Falls that would exist without George, makes the grandest possible case for the importance and uniqueness of individual agency – ‘Battleship Potemkin’ this ain’t. Funny, compelling and moving."
11,100,It's a Wonderful Life is a pretty wonderful movie. It has only one formidable rival (Goldwyn's The Best Years of Our Lives) as Hollywood's best picture of the year.
12,90,"Frank Capra and James Stewart, in returning to films after long years in uniform, endow the pic with its most telling contributions. Herewith, Stewart touches the thespic peak of his career. He hasn’t lost a whit of his erstwhile boyish personality (when called to turn it on) and further shows a maturity and depth he seems recently to have acquired."
13,100,"Although peppered with colourful, sharply drawn characters, this is Stewart's movie, instantly loveable as a small town dreamer who sacrifices everything for others. His journey to despair and back warms the cockles like little else. Enjoy it in a cinema so you can sob among others."
14,100,"Few filmmakers have rivaled director Frank Capra when it comes to examining the human heart, and IT'S A WONDERFUL LIFE is a masterfully crafted exercise in sentiment, augmented by Capra's undying faith in community. Reed and Barrymore give excellent performances, as does a superb cast of character players, but this is Stewart's film--heart-stirring as the dreamer who sacrifices all for his fellow man."
15,88,"The film is too sprawling in extent, too noisy as to background music and voices and much too obvious in the application of its social significance notes. But while it isn’t the best picture to come out of Hollywood this year, nor is it Capra’s masterpiece, it tells a good story and its conclusion has a heart-warming effect on the audience."
16,100,This sentimental perennial is a holiday chestnut.
17,40,"Capra is an old-time movie craftsman, the master of every trick in the bag, and in many ways he is more at home with the medium than any other Hollywood director. But all of his details give the impression of contrived effect...To make his points he always takes an easy, simple-minded path that doesn’t give much credit to the intelligence of the audience."
