review_id,user_rating,review_text
1,80,"Despite the performative feminism, and beyond the black eyes and broken noses, the girls still work naturally towards clique-defying female solidarity. It’s the small, sincere thought behind the joke: you don’t have to master the theory to know that women are stronger together."
2,60,"Even if the scattershot plotting doesn’t quite hold together, there’s a wayward energy to the picture and a barbed sense of mischief."
3,40,"The script shuffles romantic complications around in a sub-Clueless manner, but it badly lacks a killer idea, unless bored teenage lesbians repeatedly punching each other (and then the opposing boys’ football team) is everything you could possibly want from a lowbrow comedy."
4,100,Think Mean Girls mashed into Lindsay Anderson’s If ... But with more sublimated high-feminist discourse. Just perfect.
5,40,"Unfortunately, the cast is saddled with a half-baked script, which underdelivers on its promise of a queer, female fight club by seeming to forget that’s a crucial element of the story."
6,80,"Bottoms is actually a bizarrely violent film, and its plot is always teetering on the brink of pure incoherence, but it’s always funny, thanks to the goofy and winning comic presences of Sennott and Edebiri."
7,80,"An incredibly silly, sapphic, gloriously weird high-school satire. Bottoms’ ultra-knowing tone might be a struggle for some — but it’s hilariously rewarding."
8,80,"Bottoms is never afraid to have fun, even when it comes at the cost of a reasonable plot or political correctness. It's an hysterical teen movie featuring two of the best talents of this generation who have nailed the balance between the ridiculous and the important."
9,75,"Bottoms achieves what it sets out to do and, in the process, provides a multiplex-friendly indie movie with breakout potential."
10,70,"Bottoms nearly has it all and even where it falls short, it is still far bolder than much of anything released by major studios in the last few years."
11,63,"Seligman and Sennott serve up a timely and bracing counter-punch and counter-narrative in the ongoing culture wars, a fun poke-in-the-eye at gay bashers and stereotypes that amuses almost as much as it transgresses."
12,75,"Bottoms is absurd, ridiculous, often wildly inappropriate in the way of teen comedies and occasionally as exaggerated as a Looney Tunes cartoon. But everyone in the movie is giving it their all, taking the craziness seriously and clearly having fun. There are a lot of terrific performances."
13,84,"Bottoms strikes a balance: It’s a playful satire, and it’s also exactly the sort of film it’s making fun of."
