review_id,user_rating,review_text
1,83,"Though excellent in many ways, American Beauty is, finally, an uneasy mix of assured technique and simplistic satire."
2,80,Kevin Spacey (gives) a truly great performance.
3,75,A ruthless dissection of suburban malaise.
4,90,"Hilarious, slightly sick, and super-edgy ...the acting of its two principals, Annette Bening and Kevin Spacey, is so sublime that it's worth seeing on that grounds alone."
5,100,"Spacey, an actor who embodies intelligence in his eyes and voice, is the right choice for Lester Burnham."
6,63,A satire whose dead aim stops wounding - and starts making - stereotypes of white middle-classness.
7,100,A dark comical masterpiece that single-handedly announces the collapse of the American family infrastructure as it exists on the brink of Y2K.
8,100,"It gracefully defies the usual categories, gets under your skin in ways you cannot anticipate, then works its way straight toward the heart.  It's far and away the bravest and best movie of the year."
9,80,Surprises you with a kind of hardheaded romanticism.
10,90,"Hilarious, painful and brutally frank."
11,90,A script as fresh and distinctive as any produced in the States in recent memory.
12,88,Remarkably astute and devastatingly funny.
13,100,"A tart, funny and tremendously sobering movie about the deepest recesses of personal unhappiness."
14,100,Spacey is diamond-brilliant in a role that plays as if custom-made for him.
15,40,"Bland and nasty, American Beauty has the slightly stale feel of a family sitcom conceived under the spell of ""Married . . . With Children."""
16,70,"If it is never really as profound as it seems to think it is, American Beauty is consistently entertaining, and it earns points simply for acknowledging that all may not be perfect in the current boom years."
17,90,"If you don't share the film's piercing vision of what really matters, someday you will."
18,100,"A wonder of a film -- a luminous, beautifully executed drama that gathers the best cast of the year -- the best American film of the year."
19,75,"Mendes nonetheless works this screenplay like a jazz virtuoso plays with a familiar theme such as ""Mary Had a Little Lamb."""
20,100,"A dynamite comedy-drama that, unless it stiffs big-time at the box office, should be up for multi-Oscar nominations come February."
21,60,"It remains a puzzling dream, vivid in detail and overly obvious in symbolism, fueled by half-digested lumps of malice and wonder."
22,89,"A brilliant, exhilarating piece of filmmaking.  It may even be the best mainstream film of the year thus far."
23,90,"A brilliant satirical diagnosis of what's most screwed up about life in this country, especially when it comes to sexual frustration and kiddie porn."
24,90,"A blood-chilling dark comedy with unexpected moments of both fury and warmth, a strange, brooding and very accomplished film that sets us back on our heels from its opening frames."
25,100,"A singular accomplishment so specifically keyed to Spacey's talents that it mandates going out on a limb to say it contains the performance that will ultimately be regarded as ""the one."""
26,100,"A flat-out masterpiece, surely the best movie of the year; indeed, an all-time classic."
27,83,"You know you're in the hands of a true filmmaker when you feel invited, at every turn, to share his sense of entrancement.  I got that feeling in just about every frame of American Beauty."
28,88,(Mendes') film debut shows he can shock not only with noise and nakedness but with subtle observations.
29,80,"Black comedy of the deepest, richest darkness laid over an aching meditation on the atrophy of dreams."
30,88,I've got to admit it's a stunner.
31,100,"A triumph of acting, writing and directing that defies glib description...the kind of artful defiance that Hollywood is usually too timid to deliver: a jolting comedy that makes you laugh till it hurts."
32,40,"In the end, the film lacks the skill of its actors and ends up feeling disjointed and confused about its own message."
33,100,A movie that will endure.
34,25,"The deeper American Beauty tries to get, the shallower it reveals itself to be."
