review_id,user_rating,review_text
1,88,"Isao Takahata makes survival the thematic core of the story, but he never degrades his characters or fetishizes their suffering."
2,100,"The movie remains one of the most startling and moving animated films ever. It is also, with the likes of “The 400 Blows,” “Kes,” and “Vagabond,” one of the finest films about being young in an indifferent world."
3,88,Rivals the films of Hayao Miyazaki in elevating anime to the level of fine art.
4,100,An emotional experience so powerful that it forces a rethinking of animation.
5,100,This animated Japanese masterpiece is a war story as wrenching as any live-action movie.
6,80,"It's an accomplished, affecting, relentless work."
7,100,"While a child might be affected by the film, it takes the weight of a certain number of years to fully absorb what director Isao Takahata has put up on the screen."
8,100,"Based on Akiyuki Nosaka's semi-autobiographical novel, Takahata's alternately sweeping and intimate animated feature is a moving depiction of the fates of cast-off children who become casualties of war."
9,91,"Fireflies makes its doomed subjects seem utterly human, with the wealth of personal details and believable characterizations common to Studio Ghibli's peerless animated films."
10,80,"A devastating heart-stab of a movie, this certainly isn't a family film. It is, however, a beautifully constructed, animated drama."
11,75,"Isao Takahata, Studio Ghibli's second best-known filmmaker and co-founder, adapts Akiyuki Nosaka's short story of the same name to great effect, using animation to create a film that emphasizes the horrors of war better than most live-action films. [21 Jun 2016]"
12,90,"It's a grim and depressing but powerful story, beautifully told through stunning animation. [25 Oct 2002, p.37]"
13,100,"Grave of the Fireflies is not a film to be taken lightly. It is not even a film to be enjoyed. It is a film which demands – and deserves – total concentration and emotional surrender. The reward is an experience unlike any other: exhausting, tragic and utterly bleak, but also somehow monumental."
14,100,"The film is so deeply sorrowful that it’s sometimes hard to watch, yet so filled with painterly beauty that you cannot look away."
15,90,"From its powerful opening line to the very end, Grave of the Fireflies is an important film that will prove to even the most stubborn naysayer that animated films can move you just like the ""real stuff""."
16,91,"Fireflies is, at times, unbearably sad, a eulogy for a bleeding nation but also a hugely imaginative tale that reminds us of art’s power to lift us from the ramparts of our own devastation."
