review_id,user_rating,review_text
1,100,"An exhilarating update of ""Flash Gordon,"" very much in the same half-jokey, half-earnest mood, but backed by special effects that, for once, really work and are intelligently integrated with the story."
2,100,"If I were asked to say with certainty which movies will still be widely known a century or two from now, I would list ""2001,'' ""The Wizard of Oz,'' Keaton and Chaplin, Astaire and Rogers, and probably ""Casablanca'' ... and ""Star Wars,'' for sure."
3,75,"Still packs an entertaining punch with its blend of old-movie formulas, new-age philosophies, and video-game visuals. A small amount of new material, added for the 20th-anniversary reissue, is fun to look for but doesn't make much difference to the story or its impact. [Special Edition]"
4,80,"Let's discuss those extra four minutes for a second, shall we? I found them incredibly distracting. [Special Edition]"
5,80,"Everyone treats his material with the proper combination of solemnity and good humor that avoids condescension. One of Mr. Lucas's particular achievements is the manner in which he is able to recall the tackiness of the old comic strips and serials he loves without making a movie that is, itself, tacky."
6,100,"Like all great craftsmen, Lucas has managed to fashion this material in a manner that not only honors the original sources, but makes it uniquely his own. Hacks rip off other movies; artists synthesize and pay homage to their inspirations."
7,100,"Star Wars, set “a long time ago in a galaxy far, far away,” is the most exciting picture to be released this year — exciting as theater and exciting as cinema. It is the most visually awesome such work to appear since “2001: A Space Odyssey,” yet is intriguingly human in its scope and boundaries."
8,100,"A marvelous child of Star Wars technology, the advanced sound design makes a celebratory re-viewing of George Lucas' legendary, 20-year-old space opera a thrilling experience. [Special Edition]"
9,90,"Star Wars brought back for a new generation many of the most attractive elements of studio-era moviemaking, and it did so in breathless anthology form. For some young filmgoers this film acted as a doorway to the glory of the movies."
10,100,"A magnificent film. George Lucas set out to make the biggest possible adventure fantasy out of his memories of serials and older action epics, and he succeeded brilliantly."
11,100,"The aerial dogfight Dykstra and Stears have helped Lucas perfect as his climactic piece de resistance looks more exciting than its antecedents in live-action war movies. It&#146;s the most gorgeous stylized combat sequence since the underwater battle at the end of ""Thunderball,"" a project that won an Oscar for Stears."
12,88,"Star Wars is not a great movie in the sense that it describes the human condition. It simply is a fun picture that will appeal to those who enjoy Buck Rogers-style adventures. What places it a sizable cut about the routine is its spectacular visual effects, the best since Stanley Kubrick's ""2001."" [27 May 1977]"
13,80,"Star Wars had all the right stuff, and unlike its confounding progenitor, ""2001: A Space Odyssey,"" it was fairy-tale simple: ""A long time ago in a galaxy far, far away,"" good met evil. [Special Edition]"
14,100,"The year’s most razzle-dazzling family movie, an exuberant and technically astonishing space adventure in which the galactic tomorrows of Flash Gordon are the setting for conflicts and events that carry the suspiciously but splendidly familiar ring of yesterday’s westerns, as well as yesterday’s Flash Gordon serials. [22 May 1977]"
15,100,Lucas combines excellent comedy and drama and progresses it with exciting action on tremendously effective space battles. Likeable heroes on noble missions and despicable villains capable of the most dastardly deeds are all wrapped up in some of the most spectacular special effects ever to illuminate a motion picture screen. The result is spellbinding and totally captivating on all levels.
16,60,"Rendering all of its materials with a self-protective tongue-in-cheek tone, Star Wars is fun. But if the movie appeals to the child in all of us, it also may seem to the adult within a good deal less delightful. There's something depressing about seeing all these impressive cinematic gifts and all this extraordinary technological skills lavished on such puerile materials."
17,100,Star Wars is the most entertaining sci-fi movie of the decade.
18,90,"Star Wars is somewhat grounded by a malfunctioning script and hopelessly infantile dialogue, but from a technical standpoint, it is an absolutely breathtaking achievement."
19,90,"There is something dazzling about a sci-fi film that manages to call upon the energies of both futurism and long-held faith. The movie is not to be compared in ferocity of imagination with Kubrick’s “2001”—significant that the music here is merely illustrative, never caustic or memorable, and that there is nothing of Kubrick’s vision of a blanched form of existence—but it is exuberantly entertaining."
20,100,"A grand and glorious film that may well be the smash hit of 1977, and certainly is the best movie of the year so far."
21,100,"Star Wars is, quite simply, one of the best family entertainment buys you can make this summer. It’s a gorgeous, fantastic toy, a marvelous science fiction film that anyone can enjoy, sci fi fan or not."
22,100,"It is, on the other hand, enormous and exhilarating fun for those who are prepared to settle down in their seats and let it all wash over them. Which I firmly believe, with the extra benefit of hindsight, is more or less exactly what the vast majority of the cinema-going public want just now."
23,30,"Strip Star Wars of its often striking images and its highfalutin scientific jargon, and you get a story, characters, and dialogue of overwhelming banality, without even a “future” cast to them: Human beings, anthropoids, or robots, you could probably find them all, more or less like that, in downtown Los Angeles today. Certainly the mentality and values of the movie can be duplicated in third-rate non-science of any place or period."
24,100,"I loved Star Wars and so will you, unless you're . . . oh well, I hope you're not...Star Wars is a hell of a lot of fun and Lucas makes fun a sparkling pop metaphor for the sheer joy of goodness that could even make friends out of men, mutations and machines."
