review_id,user_rating,review_text
1,75,"Paddington 2 is a charming early-year offering and, although the main character is better known in the U.K. than the U.S., no cultural leap is required to fall in love with the bear and enjoy his adventures."
2,88,"It’s a perfect flick for families, but also a jolly time for anyone with a pulse."
3,75,Paddington 2 proves the smart-but-sweet combination that marked the first live-action film was no fluke.
4,75,"This Paddington, so sweetly voiced by Ben Whishaw, is just ursine enough on the one hand and just teddy enough on the other to reproduce the charm of the original."
5,90,"Paddington 2 is “The Godfather Part II” of Peruvian bear movies, a sequel that surpasses the superb original."
6,91,"It’s beyond playful. Wonderful and whimsical, for that matter. Fun to look at and completely immersive. It’s hilarious, heartfelt, and humane, as well. It’s even a tad sagely in its universally appealing lessons of manners, sympathy, and open-mindedness."
7,88,"Turns out to be every bit as deft, witty and, yes, moving as the first one."
8,91,A delightfully heartwarming tale about everyone’s favorite marmalade-loving bear.
9,75,"The sequel has the same tone as the original but is livelier and funnier, mostly due to Hugh Grant, who gleams as the bad guy."
10,100,It's an exquisite reminder of the wondrous things that can happen when a storyteller of boundless imagination avails himself of some rigorous discipline.
11,84,"Paddington 2 reminds us how difficult it can be to pull off a sweetly tempered, gently moving children’s movie by doing exactly that, and doing it so well."
12,80,"Paddington 2 is a winsome confection. More than just a movie, it’s a necessary mood corrective, a temporary escape hatch from negativity. The world does indeed feel right in the company of this kind and polite little bear."
13,90,"The film gets progressively funnier and more delightful as it goes on; King layers plenty of good-natured comedy on top of each daring escape and chase scene, stretching probability and sometimes patience near the end, but each new hitch and escape feels like an act of invention."
14,75,"Hawkins, Bonneville and voice actor Ben Whishaw — who makes Paddington sound like the Geico gecko minus the attitude — give the film a strong base of kindness."
15,100,Mr. King and his excellent team of actors and animators spin good writing and seamless digital effects into Rococo children’s entertainment. The gags don’t accumulate; they tessellate.
16,88,A charmer from its first action-packed frames to its over-the-top jailhouse-musical scene during the end credits.
17,80,"Paddington 2 is gorgeous to look at, smartly written, and gleefully funny, boasting a fierce ensemble of estimable British thespians. For those looking specifically for excellent family entertainment, it’s a must-see; but even other viewers will find this movie well worth their time."
18,88,"A wilder, weirder, funnier, more heartfelt and eye-popping, and, above all, more fully realized representation of director Paul King’s eccentric sensibility."
19,100,"This bearish sequel will leave you with a heart so warmed, you could trek across the Antarctic in shorts."
20,91,"The film never loses its spirit of harmony, even during its lengthy railroad chase ending. Throughout, it is a marvel of humor, dazzling visuals, and unique characters."
21,89,"As sequels go, Paddington 2 is up to the challenge. It’s neck and neck, or paw and claw as to which is the better, so why not just watch both back to back?"
22,100,"Aside from being a disarming, refreshing wallow in kindness, Paddington 2 also has the benefit of being well-constructed and exceedingly well-performed."
23,83,"Paul King‘s marvellously rousing, deeply satisfying sequel — is not only another warm, friendly, massively good-natured family-friendly film, but it’s deeply caring, here to give everyone a light and entertaining diversion during these taxing times."
24,80,"Most fruitful of all is the husbandry of the gags, some of which are planted early in the film and must wait for more than an hour before they bloom."
25,75,"Though the formulaic treasure-hunting plot sometimes gets out of hand, it doesn’t muddle the intended message."
26,88,"I love the light, intensely likable lilt Whishaw (“Q” in the latest James Bond films) gives Paddington’s line-readings. You forget the bear is animated and that bears can’t talk, and your children won’t even need that much encouragement to suspend disbelief."
27,91,"Paddington’s ability to positively impact people is so profound that it can’t help but stretch out towards the audience, too. We may know that being kind and polite doesn’t always set the world right, but damn if that little bear doesn’t make you want to try."
28,85,Paddington 2 goes all in on the charm and wit established in the first film and comes up with yet another winner.
29,80,"The first Paddington was a joyful and somewhat unexpected treat, and the sequel is no different."
30,100,"Paddington 2 is every bit as enchanting as the first, perhaps even more so, but it feels arbitrary to pick a winner. The film is a pure delight, as sweet and sharp as, well, marmalade, really."
31,90,"Paddington 2 is a sure-footed, sweet-natured family comedy which isn’t set at Christmas, but which glows with so much warmth and fun that it might well be a staple of festive television for years to come."
32,80,The film is pitched with insouciant ease and a lightness of touch at both children and adults without any self-conscious shifts in irony or tone: it’s humour with the citrus tang of top-quality thick-cut marmalade.
33,100,"An exemplary sequel, the film retains the innocence and beguiling lack of cynicism of the first film, but moves on to explore other motifs"
34,80,Paddington was uncommonly charming and Paddington 2 is very nearly as good.
35,100,"It’s a family adventure that’s the right sort of heartwarming, delivering real human emotion through the medium of a small bear."
36,90,"Paddington 2 is another near-pawfect family entertainment, honoring the cozy, can-do spirit of Bond’s stories while bringing them smoothly into a bustling, diverse 21st-century London — with space for some light anti-Brexit subtext to boot."
37,80,A feel good sequel only marmalade haters could resist.
38,90,"Every bit as perfectly tuned, cruelty-free funny and kind-hearted as its predecessor, maybe even more so."
