review_id,user_rating,review_text
1,80,"There’s a bracingly astringent bleakness under its surface layer of melancholy humour; a biting, sharp edge that counters the occasional lurch towards sentimentality."
2,80,"What a unique talent Giamatti is; it’s a pleasure to see him play a movie lead, his first for a while, and his prominence in this really good film is a signal that the cinema could be moving back to a more approachable world of authentic drama and analogue talent."
3,80,An absolute treasure.
4,80,The trio’s company is so embracing that it is hard to say goodbye. The benefit of the Yuletide setting is that Payne has gifted us a film intended to be watched every year. It feels like finding an unwatched classic under the tree on Christmas morning.
5,80,"It’s lovely, if a little practised. Yet, the real gutting here comes courtesy of the film’s miniature thesis on grief, and how privilege determines the channels of its pain."
6,100,"Hunham’s hero Marcus Aurelius once wrote, “Give thyself leisure to learn some good thing.” Take his advice and see this film."
7,88,"If The Holdovers is about anything, it’s about the hard, hard work of small acts of kindness."
8,63,"Whatever leftovers The Holdovers serve up, Payne and his once-and-future-muse Giamatti make this cinematic comfort food perfectly palatable."
9,80,"For all its cutting dialogue and its initially off-putting protagonist, The Holdovers is a cozy cardigan of a movie."
10,80,"The Holdovers is a triumphant comeback story for Alexander Payne, too. The director bounces back from 2017’s misfiring Downsizing to find his tone – a rare kind of jaded hopefulness – with all his old assurance."
11,90,"The movie lives up to both halves of its title: The Holdovers gets a hold on you, while looming over most stories built around the simple idea that families are often defined by what you make of them, not what you inherit."
12,89,"The Holdovers is a warm blanket on a sad day – an unconventional Christmas movie that finds reasons to move forward even in the hardest of times. And while students of the dramedy may anticipate its every narrative turn, there’s something magical about a film that encourages empathy, especially when it asks much of us."
13,88,"While Holdovers is plenty funny, Payne’s film – as with his “Sideways” – skillfully balances the humor with headier themes of personal loss, family strife and mental health."
14,90,There is a joy watching interesting people change for the better while in a carefully crafted environment . . . and Payne knows just how to balance the sour and sweet.
15,88,"It’s the kind of movie in which stories are conveyed wordlessly through a half-smile, a droopy posture, a man who looks for just a few seconds like he might cry but doesn’t — a film made all the more heartwarming for the work it takes to get to its heart."
16,60,"The calculated silences and cagey revelations result in a movie of truncated characters, with truncated subjectivity, trimmed to fit the Procrustean confines of the script."
17,100,"Filmed in subdued tones of burnished browns, The Holdovers might best be described as the movie version of that favorite pair of corduroys that miraculously still fit: stylish, if a little worn in places, softened by time and made more generous by the life lived inside them."
18,88,"This movie’s religion, if it has one, is the Church of Performance, and Giamatti, Sessa, Randolph and company make it worth attending."
19,80,"It becomes more of an actor’s showcase, in other words, which has always been one of Payne’s strengths — he’s an old-school director of performers, with a penchant for conjuring memories of several old schools in particular."
20,75,"Although at times overly talky, The Holdovers on balance is a charming and smart comedy/drama that is set in 1970 and actually looks like it was made in 1970, from the scratchy opening titles through the grainy-looking visuals, which were achieved through a combination of old school lenses and digital post-production magic. Hal Ashby (“Harold and Maude,” “The Last Detail”) would have been proud."
21,88,The Holdovers feels like a movie Ashby might have made.
22,83,"Add a bit of road movie misadventure, a la Payne’s Sideways, and you have a Christmas movie with spirit and wit, with a minimum of mawkish sentiment."
23,75,"Although aspects of the overall storyline wallow in familiarity, the sharpness of the writing, the precision of Giamatti’s portrayal, and the well-honed relationships among the principals make the movie better than one might assume from a one or two-sentence summation."
24,50,"Like most of Payne’s movies (Sideways, The Descendants, Nebraska), The Holdovers is merely coated with a thin veneer of misanthropy that Payne methodically buffs off to reveal actual human feelings. It's the mechanism that works for him, but that doesn’t make it a good one."
