review_id,user_rating,review_text
1,75,"Although there are times when the story loses its focus (mostly during the scattershot and occasionally confusing second half), the overall impression is one of satisfaction and the animation is better than anything to emerge from Japan since Miyazaki “retired.”"
2,88,"There’s never been much more than a fringe audience for anime in the U.S., which suggests that Hollywood might not be long in taking a live-action shot at this story. But whatever the budget, whoever the stars, they’ll have to go some ways to top the magic managed by artists and their brushes spelling out Your name."
3,91,"Your Name is the kind of film that’s all the more striking for how easily it could have gone awry, but Shinkai has accomplished something unique and genuinely special here."
4,90,"Taki and Mitsuha think they're dreaming, and after about the first 40 minutes of their shimmering film, you may think you are, too."
5,90,"The movie’s spirit is by turns energetic and serene, impetuous and wise, its wild shifts from comedy to tragedy to romance revealing themselves not as tonal swings so much as variations in a larger cosmic pattern."
6,90,Makoto Shinkai's lush mindbender Your Name has many elements that are familiar on their own but here combine to create something unique.
7,63,Being cluttered isn’t the only problem with Your Name. It also features insipid characters and dippy montage music from the J-pop band Radwimps.
8,50,"Your Name is still highly watchable, even when this mystical Young Adult love story cloys — or confounds."
9,80,"Perhaps a less uplifting ending may have seemed more honest. But Shinkai’s a romantic at heart, and it’s infectious. By the end, you just want these two crazy kids to get together, no matter whose bodies they’re in."
10,88,"It’s a beautiful, captivating piece of work that gets off to kind of a rocky start but achieves remarkable momentum toward an emotional, powerful ending. And you won’t see a better-looking animated film all year."
11,75,"One can see the influence of Hayao Miyazaki here — this is way more “Spirited Away” than “Ghost in the Shell” — but Shinkai also goes off into his own, weird direction."
12,38,"That’s a lot for a viewer to take in, and as pleasing as some aspects of Your Name can be, there’s no question Shinkai’s overstuffed movie often trips over itself."
13,80,"The beauty of Your Name is that, as in the best animated movies, the thin black lines of the character design invariably dissolve, and all that remains are Taki and Mitsuha, thoroughly mixed-up teenagers."
14,88,Shinkai unleashes a twist early on so clever and cerebral that J.J. Abrams and Christopher Nolan will kick themselves for not thinking of it first. That twist turns things from a teen film to an adult film.
15,67,There’s admittedly a certain pleasure in the deft fake-out that Shinkai executes here—most viewers will automatically make an assumption that’s ultimately proven wrong—but it comes at the cost of overall narrative incoherence.
16,91,Shinkai’s film opens up from cute stranger-in-a-strange-body antics and expands into a philosophical and metaphysical parable about fate.
17,100,"Given its nonlinear structure, Your Name requires your trust, but once you place your faith in screenwriter/director Shinkai’s expert hands, the reward will come. (Not surprisingly, the film is the fourth-highest-grossing film in Japan’s history.)"
18,63,"Even at its most outrageously bizarre, Your Name is bound together by a passionately romantic core."
19,75,"Like all of Shinkai’s films, the richness of the light coats everything it touches with such an evocative hue of nostalgia that the plot only puts a damper on things (and there’s a lot of plot here)."
20,60,"This thoroughly emo body-swap fantasia, a sizable hit on home turf, demonstrates that [Makoto Shinkai] inherited much of his [Hayao Miyazaki's] artistry and charm, but not yet his narrative mastery – nor, crucially, that magic that distinguishes lasting artworks from well-drawn ’toons for teens."
21,100,"Part body-swap comedy, part long-distance romance, part... something else. If you only see one Japanese animated feature this year, see this one, and see it more than once."
22,100,"Prepare to be spirited away. A brain-scrambler to make hearts swell, Shinkai’s giddy romance brims with emotion and invention."
23,100,"The only way to understand it is to swim in it for yourself, feel your own heart braid around these two interwoven lives, and gaze up in awe at the silvery arc those falling stars trace across the sky."
24,100,"The beauty of the feature lies in its ability to stir the imagination with eerie, resonant hand-drawn animation."
25,80,"This is a film which handles its high concept with confidence, and a winning balance of comedy and emotional punch."
26,80,"This vividly realized and emotionally satisfying feature ought to make Shinkai a household name — certainly in Japan, and with any luck, in other countries as well."
