review_id,user_rating,review_text
1,75,"For all the undeniable merits, it somehow feels manufactured, and thus, to a degree, calculated - the product not of a collective imagination taking esthetic chances, but of an imaginative collective putting the rivets into a well-wrought plan that can't go awry."
2,78,It's a thumping good adventure.
3,91,Has the resonance to stand not just as a terrific cartoon but as an emotionally pungent movie.
4,90,"A timeless classic, full of excitement, humor, witty asides and memorable characters."
5,88,"There are moments of fun and humor, to be sure, but the undercurrent is of a far more serious, ""adult"" nature.  The Lion King is primarily about guilt and redemption."
6,70,"The result is a step toward multiculturalism and ecological correctness, though not without a certain amount of confusion. The movie is not quite as entertaining as The Little Mermaid or Beauty and the Beast."
7,90,"This is the Mickey Mouse factory at its finest, with inventive animation, stirring music and a pride of inspired, almost-human animals."
8,100,"Pure, eye-popping pleasure."
9,50,"Shakespearean in tone, epic in scope, it seems more appropriate for grown-ups than for kids. If truth be told, even for adults it is downright strange."
10,80,A dazzling -- and unexpectedly daring -- addition to the Disney canon.
11,88,"Basically what we have here is a drama, with comedy occasionally lifting the mood. The result is a surprising seriousness; this isn't the mindless romp with cute animals."
12,60,"The film has some of Disney's most spectacular animation yet -- particularly in the wildebeest stampede -- and strong vocal performances, especially by skilled Broadway comedian Nathan Lane. However, it suffers from a curiously undeveloped story line."
13,100,"A hugely entertaining blend of music, fun and eye-popping thrills, though it doesn't lack for heart."
14,63,"Although far from the worst offender in Disney's canon, The Lion King is nevertheless host to many of the less savory qualities common to the studio's output."
15,100,A scrumptiously delightful moviegoing experience.
16,80,"Even with its flaws, this latest Disney animated feature once again delivers what its audience wants."
17,100,"A mystical, thrilling and breathtaking coming-of-age movie. [14 June 1994]"
18,100,"This is an instant classic, primal and immediate in its depiction of the death of a parent, firmly anchored in the Disney style while extending its boundaries with arresting new perspectives and a tough-mindedness simply not possible to its most obvious ancestors, Bambi and The Jungle Book. [24 June 1994, p.47]"
19,80,This is more a favourite of the children than adult Disney fans. It has a few memorable songs and has spawned a very popular stage production.
20,88,"In The Lion King, the savannas gleam and the meerkats swing. And when the animators click, their lions sing tonight. [24 June 1994, p.C]"
21,100,"The Lion King is everything you'd expect it to be: utterly charming, dazzling, rapturous entertainment. It's one for the ages. [24 June 1994, p.G4]"
22,90,"More so than the exuberant movie miracles that came before it, this latest animated juggernaut has the feeling of a clever, predictable product. To its great advantage, it has been contrived with a spirited, animal-loving prettiness no child will resist."
23,100,"This is getting a little monotonous, but yes, it's another instant classic. [24 June 1994, p.17]"
24,100,"It is a gorgeous triumph - one lion in which the studio can take justified pride. [24 June 1994, p.03]"
25,100,"If it all sounds rather heady for a Disney movie, well, it is. And it is one of the curious delights of The Lion King that a moralistic patriarchal drama can be played out in a Darwinian setting and still emerge shining in a dream coat of Hollywood entertainment values. [24 June 1994, p.C1]"
26,88,"An ingenious mixture of themes from narrative sources as ancient and varied as Hamlet, the Old Testament and The Odyssey. [24 June 1994, p.D3]"
27,100,"More than any other Disney delight, The Lion King involves our full emotions; we're biting fingernails one minute and laughing the next at  characters who deserve their spots on toy store shelves. [24 June 1994, p.6]"
28,100,"A technically groundbreaking collaborative work with humor, heart, and talent showing through in every carefully chosen line."
29,75,It bears repeating that The Lion King is quite entertaining as children's fare goes these days. But Disney has established a standard so high on animated features that anything less than a classic leaves you feeling that something's missing.
30,80,"The Lion King remains one of the strongest Disney efforts of the 1990s, and arguably its last great, traditionally animated feature."
