review_id,user_rating,review_text
1,100,"The best mainstream film since ""E.T.,"" is an uplifting reminder that Hollywood can still produce truly great entertainment...The plot is so exquisitely developed that divulging anything beyond the basic outline might diminish the joyous surprises that await an audience thirsting for originality in a reactionary medium. [03 July 1985, p.57]"
2,88,"The movie, in fact, resembles Capra's ""It's a Wonderful Life"" more than other, conventional time-travel movies."
3,100,"So what we have in the middle of Back to the Future, this seeming kids' movie full of screeching cars, special effects and lightning storms, is nothing less than an adult reverie. And if families could be persuaded to see this film together, it might touch off a long night of sharing between parents and children. [03 July 1985]"
4,40,"It's big, cartoonish and empty, with an interesting premise that is underdeveloped and overproduced. [3 July 1985, p.Calendar 6]"
5,75,"I just don't know how all this sweetness and light will go down with a teenaged movie audience presumably gung-ho with Rambo - especially now that he's got the presidential seal of approval. And that's no joke, son!  [3 July 1985, p.58]"
6,90,"Mr. Zemeckis is able both to keep the story moving and to keep it from going too far. He handles Back to the Future with the kind of inventiveness that indicates he will be spinning funny, whimsical tall tales for a long time to come."
7,90,"Performances by the earnest Fox, the lunatic Lloyd, the deceptively passionate Lea Thompson, and, particularly, the bumbling-to-confident Glover, who runs away with the picture, merrily keep the ship sailing."
8,91,"Back to the Future doesn't exactly leap out of the starting gate, and some scenes are strung out by gimmicky editing. But the story picks up steam as it goes along, and the last third is especially full of speedy surprises. [3 July 1985, p.23]"
9,63,"For girls and boys who like games, ideas and toys, Back to the Future probably is worth an afternoon's good giggle. But baby boomers be forewarned: You had a better guffaw at Son of Flubber! [3 July 1985, p.D9]"
10,100,"This brilliant contraption of a film could become the hit of the summer. It's a cinematic Rube Goldberg machine whose parts connect in audacious, witty ways. [04 July 1985, p.E.1]"
11,90,"Welcome back to the art of storytelling! Back to the Future is a whirling merry-go-round of a movie, in which everything is precisely machined but nothing seems quite safe. It's a wildly pleasurable sci-fi comedy, filled with enchantment and sweetness and zip as only a bona fide summer hit can be. [3 July 1985, p.D1]"
12,100,"Among the plethora of innocent charms on offer, there's the near perfect script by Zemekis and Bob Gale which not only negotiates its time travel paradoxes with deft, exuberant wit but invests the light-hearted plot machinations with a seasoning note of honest drama."
13,70,"Highly entertaining, but that’s about all."
14,88,Kids and parents alike are gonna dig this wonderful fantasy.
15,100,"Entertainment of the purest kind, a picture so tightly plotted, wittily scripted and pacily directed that it's impossible not to dive in head-first and be swept gleefully along."
16,100,"There aren't many films we'd describe as perfect, but Robert Zemeckis's oh-so-'80s time travel tale fits the bill."
17,90,"It's funny. It's sad. It's imaginative. It's great sci-fi, and terrific family entertainment. In short, Back to the Future is brilliant."
18,88,"Back to the Future stands up on its own as a well-oiled, brilliantly-edited example of new-school, Spielberg-cultivated thrill-craft, one that endures even now that its visual effects and haw-haw references to Pepsi Free and reruns seem as dated as full-service gas stations apparently did in 1985."
19,80,"Small-town America is portrayed with gentle, affectionate humour."
20,90,The picture packs a wonderful wallop.
21,75,"The laughs are plentiful and the acting by Fox, Thompson, and Glover is superb. Robert Zemeckis's direction, like the technical contributions, is first-rate, and after an ambling start takes off into frenetic, non-stop fun."
22,100,"Back to the Future entertainingly deals with the child's eternal question: If my parents had never met, where would that leave me?"
23,75,Director Robert Zemeckis confronts the oedipal heart of the time-travel genre with this zestfully tasteless 1985 tale.
24,88,"Back to the Future is played neither entirely seriously nor entirely for laughs, and therein lies the nature of its success. It's funny and breezy but doesn't descend to a level where the characters are little more than props for jokes."
25,70,"This piece of Pop Art Americana is a clever, generally engaging screwball comedy."
26,100,"The smartest, sweetest, funniest comedy in many summers. [08 July 1985, p.76]"
27,100,"Back to the Future just might be Hollywood’s richest, cleverest blockbuster — and its attention to detail deserves to be re-celebrated."
