review_id,user_rating,review_text
1,100,"A nearly flawless example of movie composition, with close examination revealing how carefully it was put together. For those who take a less studious and more visceral approach to movie viewing, it's also worth noting that Chinatown is a superior thriller - one that will keep viewers involved and ""in the moment"" until the final, mournful scene has come to a conclusion."
2,63,"As much as I admire the work of both (Roman) Polanski and (Jack) Nicholson, I found Chinatown tedious from beginning to just before the end. [15 July 1974]"
3,80,"A bit abstract, though gorgeously shot (by John Alonzo) and cleverly plotted (by Robert Towne), Polanski's film suggests that the rules of the game are written in some strange, untranslatable language, and that everyone's an alien and, ultimately, a victim."
4,80,"In 1974 a director, a screenwriter, and a producer (Robert Evans, who for once deserves a few of the plaudits he's apportioned himself) could decide to beat a genre senseless and then dump it in the wilds of Greek tragedy.  [Review of August 8, 2003 re-release]"
5,100,"[Nicholson's] performance is key in keeping Chinatown from becoming just a genre crime picture--that, and a Robert Towne screenplay that evokes an older Los Angeles, a small city in a large desert."
6,100,"A wonderfully brooding, suspenseful revisitation of the land of film noir, Chinatown is not only one of the greatest detective films, but one of the most perfectly constructed of all films."
7,70,"Mr. Polanski and Mr. Towne attempted nothing so witty and entertaining, being content instead to make a competently stylish, more or less thirites-ish movie that continually made me wish I were back seeing ""The Maltese Falcon"" or ""The Big Sleep."" Others may not be as finicky. [21 June 1974]"
8,100,But it's Polanski who pries the genre open until it goes metaphysical.
9,100,An outstanding picture.
10,100,"But the greatness of Chinatown, unappreciated by my adolescent self, lies not in its cynical view of the California dream (that's too easy) but in its fatalistic, even tragic conception of America and indeed of human nature."
11,100,"Boasting some of the greats of Hollywood's '70s golden age on top form, this is a never-bettered noir masterpiece."
12,100,"Polanski honed the screenplay, turning the picture into one of the towering achievements of 1970s cinema."
13,100,"The exhaustive, labyrinthine narrative is built up like a fortress around this film’s bitter heart."
14,100,"It was Roman Polanski's genius, however, that made the film not merely an intelligent and intricate narrative but a great, disturbing vision."
15,80,"In 1974 a director (Polanski), a screenwriter (Towne) and a producer (Evans) could decide to beat a genre senseless and dump it in the wilds of Greek tragedy."
16,100,"It’s one of those rare puzzle-box mysteries where, even if you can’t work it all out, you trust that it all makes sense. And when you do finally solve it — for me, around the fifth viewing — it fills you with the giddy sense of accomplishment you get from polishing off a stubborn New York Times Sunday crossword."
17,100,"The dialogue is crackling (""Are you alone?"" – ""Isn't everyone?"") and the set pieces, like the one in the antisemitic old people's home, are just superb. Polanski brilliantly shows that money and power are not what's motivating everyone after all. There's a lower stratum of sexual dysfunction and fear at work, which is difficult, if not impossible to understand:: the ultimate meaning of the chaotic ""Chinatown"" of the title. Unmissable."
18,100,"Chinatown's deep focus cinematography, dialogue direction and long takes are identifiably Polanski."
19,100,This film is flawless.
20,80,"The film holds you, in a suffocating way. Polanski never lets the story tell itself. It's all over-deliberate, mauve, nightmarish; everyone is yellow-lacquered, and evil runs rampant. You don't care who is hurt, since everything is blighted. And yet the nastiness has a look, and a fascination."
21,100,"Los Angeles has always been the capital city of film noir..., but few movies present a darker, bleaker view of the city than Roman Polanski's 1974 Chinatown. [17 Oct 1997, p.o]"
22,100,"It's my favorite movie...Chinatown is a complex reminder of how movies were made when filmmakers held the cards - before product placement, marketers, and agents assumed control of the business. Before movies had to be sold to studios on the basis of zippy one-liners. I dare say that the movie wouldn't stand a chance of getting the green light today unless Julia Roberts was interested in playing Jane Gittes. [5 Nov 1999, p.D5]"
23,100,"If you love movies you should love the ones with great writing. And if you’re looking for that yardstick against which to better judge any movie that comes along, you can’t do better than immerse yourself in Chinatown."
