review_id,user_rating,review_text
1,81,"Director Steve McQueen's eye is better than his sense of pacing in the nevertheless devastating drama 12 Years a Slave, featuring a standout performance from Serenity's Chiwetel Ejiofor."
2,100,"With 12 Years a Slave, McQueen has not only created his finest work to date, but also a potential modern masterpiece."
3,100,"Ejiofor is truly incredible from start to finish. McQueen’s approach to Solomon’s struggle is seamless, eschewing onscreen titles or obvious discussions of lapsed time or virtually anything that could briefly detach a viewer from their immersion into Solomon’s real-life nightmare."
4,100,"You want to see, hear, and feel slavery? Here is the system, in all its awful components."
5,80,"The broader approach to storytelling on McQueen’s part robs 12 Years A Slave of some of the precise, up-close vibrancy that was the hallmark of his earlier films. As a consequence, this new film feels a little less personal, although that criticism should not dismiss the intelligence and feeling on display."
6,100,"12 Years a Slave is an emotional workout, but McQueen makes many remarkable choices."
7,100,"12 Years a Slave isn’t easy to watch, and it shouldn’t be; it’s one man’s tragedy, but it’s also the tragedy of countless thousands of souls beaten down, literally and metaphorically."
8,90,"12 Years A Slave will beat you down emotionally, scene after scene, without any mercy - but that's just a testament to the brilliant direction, transformation-like performances, and unapologetic storytelling that elevates Steve McQueen's movie high above the masses."
9,83,"Telling Northrup’s story, McQueen gives a grand tour of the institutionalized sadism and astonishing inhumanity ubiquitous in the slave economy."
10,80,"Visceral, vital and anchored by its earnest performances, this is a potent portrait of a shameful historical truth."
11,80,"Falling between the twin pillars of the art house and prestige period flick, 12 Years A Slave is history lesson as horror film, powerful, visceral and affecting. And after years of being great in everything, Chiwetel Ejiofor shines in a lead worthy of his immense talent."
12,100,"There has never been a movie like 12 Years a Slave, which is Hollywood's shame. Miss it, and that mistake is yours."
13,100,"There's something Shakespearean about it. From the case of mistaken identity (though willfully mistaken) to the formal, old-fashioned language to the tragic tone in which it is all swaddled, this is Shakespeare by way of the Deep South."
14,100,"Brutal yet elegant, 12 Years a Slave is a beautifully rendered punch to the gut about the most shameful chapter in American history."
15,100,One of the best things about 12 Years a Slave is that McQueen renders all the characters with the same depth and complexity as his protagonist.
