review_id,user_rating,review_text
1,100,"The movie dramatizes the constraints of the era, the imposition of a narrow and religion-based morality, the stern discipline that’s internalized as a result, the elision of women and their world from public life, and the firm expectations of family and society that Héloïse will endure in her unwanted marriage. Yet it does more than merely depict them—it embodies them, in the characters’ poised stillness, which makes the airy surroundings feel as rigid as stone."
2,100,"Portrait of a Lady on Fire (the French title uses the less Jamesian “jeune fille”) seamlessly intertwines themes of love and politics, representation and reality. At times it plays like a breathless romance, trembling with passionate anticipation. Elsewhere, it seems closer to a sociopolitical treatise, what Sciamma has called “a manifesto about the female gaze”."
3,80,"Its enigmatic lustre encourages you to take another look, like Marianne, to try and see what’s really in front of you."
4,100,"“Do all lovers,” wonders Héloïse in a passionate moment, “feel as though they’re inventing something?” Portrait of a Lady on Fire, a bittersweet celebration of passion and art, feels like that; you’ve never seen another movie quite like this. In its quiet gaze, love becomes art — and vice versa."
5,100,"There are theme-park rides; there is cinema; there are sacred love poems to take with you for the rest of your life. Thank you for giving us the last one, Céline Sciamma."
6,100,"Not much music finds its way on the soundtrack, but what’s there is crucial. Vivaldi’s “Violin Concerto in G Minor,"" heard twice and strategically, ends up crystallizing the love story in ways we don’t see coming."
7,89,"What the film excels at, however, is the anticipatory desire. It builds slowly, concluding with a stunning sequence that is all breathless remembrance and self-satisfaction that is both wordless and impalpable. The film will seem the height of romantic desire to some, but will be a slow burn for others."
8,90,"The conversations in Portrait of a Lady on Fire are among the most memorable people have had on a screen in some time, with each line a stanza in a poem, a reversal, a shift in perspective. With every exchange, the relationship between Marianne and Héloïse changes subtly."
9,91,"Portrait of a Lady on Fire doesn’t shout at you. It whispers gently from the porch of another house, leaving its message to be carried on the breeze."
10,75,"It’s still a lovely character study in a lovely setting, even if the romance rarely achieves the urgency or heat to truly animate this “portrait.”"
11,100,"What makes the French masterpiece Portrait of a Lady on Fire — one of my favorite movies ever made, and the perfect Valentine’s Day date movie — so good is that it’s both a great romance and a great love story. The two bleed into each other so skillfully that you’ll almost miss where the romance begins and the love story ends."
12,100,"Céline Sciamma’s extraordinary fourth feature and a movie of body, heart, and mind."
13,100,"There are many great acting moments in this film, but you should especially savor the final shot, the long close-up of Haenel in profile. Put simply, it’s why we go to the movies."
14,75,"True to its title, Portrait of a Lady on Fire generates more than its share of heat, even if it never truly becomes an engulfing flame."
15,100,"It’s a film that gets brilliantly to the truth of how and why we fall in love, and replicates that sensation — and the heartache that follows."
16,85,"A Portrait of a Lady on Fire is a richly textured, highly evocative story of love, lust and longing, and thanks to exceptional direction and remarkable, talented actors it’s a work to be cherished."
17,83,"This isn’t a film that suddenly bursts out at you. Sciamma, like her characters, works by restraining everything. She doesn’t rush the story or focus on a building sense of hunger or passion. The title notwithstanding, the movie is a slow burn, not a fire."
18,100,"Portrait of a Lady on Fire builds and builds and builds, as we keep waiting for an explosion, a big emotional climax. And, not unlike with another great recent import, Pedro Almodóvar’s ""Pain and Glory,"" it arrives with the very last shot — which I won’t reveal other than to say it’s one of the finest pieces of acting and one of the most moving images I’ve seen in eons."
19,86,Even more powerful than Sciamma’s portrayal of a feminine portrait of solidarity and desire is the statement that art is not exclusive to those who make it.
