review_id,user_rating,review_text
1,100,"Just about as great as a movie's ever gonna be... As for the storytellng, The Godfather is an intricately constructed gem that simultaneously kicks ass."
2,100,"The picture is a series of mini-climaxes, all building to the devastating, definitive conclusion... It was carefully and painstakingly crafted. Every major character - and more than a few minor ones - is molded into a distinct, complex individual."
3,100,The wedding sequence... is a virtuoso stretch of filmmaking: Coppola brings his large cast onstage so artfully that we are drawn at once into the Godfather's world.
4,100,"In scene after scene -- the long wedding sequence, John Marley's bloody discovery in his bed, Pacino nervously smoothing down his hair before a restaurant massacre, the godfather's collapse in a garden -- Coppola crafted an enduring, undisputed masterpiece. [21 Mar 1997, Daily Datebook, p.C3]"
5,80,"Overlong at about 175 minutes (played without intermission), and occasionally confusing. While never so placid as to be boring, it is never so gripping as be superior screen drama."
6,100,One of the most brutal and moving chronicles of American life ever designed within the limits of popular entertainment. [16 Mar 1972]
7,100,"A great American picture, full of incredible images and lasting moments."
8,100,The Godfather traces the arc of this doomed idealism with a beauty that is still fresh.
9,100,"Sharp, entertaining, and convincing--discursive, but with a sense of structure and control that Coppola hasn't achieved since."
10,100,"Overflowing with life, rich with all the grand emotions and vital juices of existence, up to and including blood. And its deaths, like that of Hotspur in ""Henry IV, Part I,"" continue to shock no matter how often we've watched them coming. [16 Mar 1997, Calendar, p.7]"
11,100,"Brando made Don Vito something we rarely see in movies: a tragicomic villain-hero, a vulnerable hood. The don is so close to a comic character -- the movie itself is so close to comedy -- that Brando's capacity to move us in the role is doubly impressive. At the end, it is the older Godfather's tenderness and sagacity we recall. [21 Mar 1997, Friday, p.A]"
12,100,A handbook on cinematic lucidity. All events are described clearly. Motives of all the characters are set right there on the table next to the pasta for our consideration.
13,100,"The Godfather is a generational saga; it's also an action film; but above all, it catches the imagination of audiences because it suggests that the career of a gangster is not so very different from the career of a businessman or a politician."
14,100,"One warning however: James Caan's shoulder hair, when seen on this size screen, may frighten children considerably (you'll at least want to discuss it openly after the show, answering any questions your kids may have in an honest and direct manner)."
15,100,"Director Francis Ford Coppola, with a strong assist from cameraman Gordon Willis, has done an extraordinary job of capturing period and place."
16,100,Coppola’s epic storytelling sweep is magnificent: there is an electric charge in simply the shift from New York to California to Sicily and back to New York.
