review_id,user_rating,review_text
1,88,"this is a very good movie. Woody Allen is ... Woody, sublimely. Diane Keaton gives us a fresh and nicely edged New York intellectual. And Mariel Hemingway deserves some kind of special award for what's in some ways the most difficult role in the film."
2,90,What happens is not the substance of Manhattan as much as how it happens. The movie is full of moments that are uproariously funny and others that are sometimes shattering for the degree in which they evoke civilized desolation.
3,100,"Deft comedy set in a neurotic town. People may argue about the relative merits of Annie Hall vis-a-vis Manhattan, which is a better and more fully realized film. By this time Allen had forsworn the glib one-liner and spent more time developing well-rounded characters."
4,70,Woody Allen uses New York City as a backdrop for the familiar story of the successful but neurotic urban over-achievers whose relationships always seem to end prematurely. The film is just as much about how wonderful a place the city is to live in as it is about the elusive search for love.
5,60,"The script is funny and observant, full of shocks of recognition, but for all his progress as a writer, Allen's direction remains disconcertingly amateurish. Still, it remains perhaps the only film in which Allen has been able to successfully imagine a personality other than his own."
6,100,One of Woody's most aesthetically gorgeous films as well as his classic love-hate letter to the city of his soul.
7,100,"If Manhattan was only a romantic comedy, it would be a very good one, but the fact that the movie has so much more ambition than the ""average"" entry into the genre makes it an extraordinary example of the fusion of entertainment and art. This is Allen in peak form, deftly mastering and combining the diverse threads of romance, drama, and comedy - and all against a black-and-white backdrop that makes us wonder why color is such a coveted characteristic in modern motion pictures."
8,88,"Never before has Allen been able to integrate comedy and pathos as deftly as he does in Manhattan. [28 Apr 1979, p. 17]"
9,80,"With his co-writer, Randy Sue Coburn, and composer Mark Isham, director Alan Rudolph has created a sense of time and place that authentically conveys what it might have been like when writers were celebrities and special effects came from words. [10 Jan 1995, p.A18]"
10,88,Gordon Willis's too-dark lensing is an ideal match for the Scenes from a Marriage-inspired sequences of marital and amorous discord.
