review_id,user_rating,review_text
1,100,This is one of the truly outstanding works of post-war European cinema.
2,80,"There's a lot of allegorical baggage on board, but the film's virtues lie in its relative simplicity."
3,100,A wonderfully composed movie in which Ingmar Bergman is able to vary the tone from melancholy to gaiety in the most deeply satisfying way
4,40,This one is so thoroughly mystifying that we wonder whether Mr. Bergman himself knew what he was trying to say.
5,100,Possibly Ingmar Bergman's finest film and a landmark in film history.
6,100,The bitter has not yet overpowered the sweet in this early film from writer-director Ingmar Bergman.
7,80,"It's an occasionally over-symbolic work (most notably in the opening nightmare sequence), but it's filled with richly observed characters and a real feeling for the joys of nature and youth."
8,80,"For those who think legendary cine-Swede Ingmar Bergman's films are aloof and coldly austere, this warm, welcoming 1957 road movie of aged reflection - the inspiration for Woody Allen's Deconstructing Harry - might come as a surprise."
9,91,"A film that goes where many others have gone (yes, this is Scrooge for Ph.D.s) but with a subtlety few have dreamed of?"
10,100,"Initially, Wild Strawberries appears to be an almost pointedly unsubtle coming-of-age story that’s been goosed with dime-store surrealism and male handwringing masked as intellectual engagement with humankind. But the bluntness is a misdirection that underlines the depth of Bergman’s empathy with his hero as well as his dedication to his real subject, which is the process of mentally freeing oneself from an insidiously limiting self-mythology."
11,83,Wild Strawberries remains a surprisingly optimistic and affirmative movie about getting old: It’s only natural for people at the end of their lives to reflect on the roads taken or not taken. And there’s peace on the other side.
12,90,"Wild Strawberries, which, while scarcely a bag of laughs, has a compassionate view of life that best illustrates the more optimistic side of Bergman's puzzled humanity."
13,100,"The story now sounds like fodder for a rote “old codger learns to like people” narrative, but Wild Strawberries is more about a man’s gradual coming to terms with who he was, who he is, and what he’s leaving behind."
14,80,"Few movies give us such memorable, emotion-charged images."
15,100,"The movie, beautifully written, photographed and acted, remains Bergman's most characteristic work, alternating between terror and charm, sentiment and humor. It has one of the loveliest last scenes in any Bergman film. [10 Dec 2004, p.C5]"
16,100,"In a way, Wild Strawberries is a cliche of a Bergman movie, but no cliche ever seemed more perceptive, more gentle, more understanding of human foibles and imperfection, or more humorous. [25 Jul 1997]"
17,90,"Pic sometimes talks too much in philosophical asides, but it remains a searching pictorial analysis of a man’s life. Expert directorial touches and notations of director Ingmar Bergman, and the dignified miming of oldtime director Sjostrom, plus other fine thespic additions, make this an offbeater. It’s a personal and profound work."
