review_id,user_rating,review_text
1,100,"Brokeback Mountain is that rare thing, a big Hollywood weeper with a beautiful ache at its center. It's a modern-age Western that turns into a quietly revolutionary love story."
2,40,This much-ballyhooed gay cowboy melodrama is an inert disappointment.
3,100,Ang Lee's unmissable and unforgettable Brokeback Mountain hits you like a shot in the heart. It's a landmark film and a triumph for Heath Ledger and Jake Gyllenhaal.
4,100,"Anne Proulx's 1997 short story in the New Yorker has been masterfully expanded by screenwriters Larry McMurtry and Diana Ossana to provide director Lee with his best movie since ""Sense and Sensibility"" in 1995."
5,70,"For all its brave beginnings and real achievements--its assault on western mythology, its discovery of a subversive sexual honesty in an unexpected locale--Brokeback Mountain finally fails to fully engage our emotions."
6,80,"This ostensible gay Western is marked by a heightened degree of sensitivity and tact, as well as an outstanding performance from Heath Ledger."
7,70,"The most straightforward love story--and in some ways the straightest--to come out of Hollywood, at least since ""Titanic."""
8,90,The remarkable thing director Ang Lee has done is to have made a film that remains firmly in the Western genre while never retreating from its portrayal of a tragic love story.
9,90,"This slow and stoic movie, hailed as a gay Western, feels neither gay nor especially Western: it is a study of love under siege."
10,80,"It allows Lee to draw out a theme that's been present in his films from the start: the notion that repressed passion does no one any good. In Brokeback Mountain, it turns vibrant men ghostly."
11,90,"Brokeback Mountain is at once the gayest and the least gay Hollywood film I've seen, which is another way of saying that Lee has a knack for culling universality from the most specific identities."
12,100,Lee and company handle the particulars of the tale with the requisite meticulousness and exquisite taste that marks all the director's films.
13,100,Carries a lot of emotional power.
14,100,"Brokeback Mountain is a tragedy because these men have found something that many people, of whatever sexual persuasion, never find - true love. And they can't do anything about it."
15,100,"Mr. Ledger magically and mysteriously disappears beneath the skin of his lean, sinewy character. It is a great screen performance, as good as the best of Marlon Brando and Sean Penn."
16,100,"Confidently directed by Ang Lee and featuring sensitive and powerful performances by Jake Gyllenhaal and a breathtaking Heath Ledger, this film is determined to involve us in the naturalness and even inevitability of its epic, complicated love story."
17,60,"Brokeback Mountain could use a little more of it--by which I mean more sweat and other bodily fluids. Ang Lee's formalism is so extreme that it's often laughable, and the sex is depicted as a holy union: Gay love has never been so sacred."
18,100,"Brokeback Mountain aspires to an epic sweep and achieves it, though with singular intimacy and grace."
19,100,"It's a heart-wrenching portrayal of unfulfilled Wyoming love, but this time, we don't mean Alan Ladd and Jean Arthur in ""Shane."""
20,88,"While Gyllenhaal is a competent actor, Ledger - surprisingly enough - is becoming a great one, and the levels of intensity they bring to their roles render this romantically star-crossed relationship emotionally lopsided."
21,100,"Gently unfolds into an epic, heartbreaking love story that's far greater than the sum of its parts."
22,75,"This is one of the best serious films about homosexuality ever made, but though it's sad and sobering it's still only a rough draft of a great movie."
23,50,"Takes great pains to be a compassionate love story; but the filmmaking itself, self-consciously restrained and desiccated, is inert and inexpressive."
24,75,"Isn't for everyone, but for those who are not bothered by the homosexual relationship, it offers a study in yearning, love, and loss. It didn't affect me as deeply as either ""The Bridges of Madison County"" or ""The Remains of the Day,"" but it evokes some of the same feelings."
25,100,"There's neither coyness nor self-importance in Brokeback Mountain--just close, compassionate observation, deeply committed performances, a bone-deep feeling for hardscrabble Western lives. Few films have captured so acutely the desolation of frustrated, repressed passion."
26,100,"The real revelation here is Heath Ledger as the bruised and sometimes brutal Ennis. His tortured secret is the tragedy and the ecstasy of this powerful and moving film, a smart study of relationships that could but can't and never will be."
27,90,"If, in its groundbreaking assault on the mythology of the American West, Brokeback Mountain gets a lot of people into a furious lather, so be it."
28,88,A good and eloquent Wyoming-set love story with a great performance at its heart.
29,100,"Brokeback Mountain has been described as ""a gay cowboy movie,"" which is a cruel simplification. It is the story of a time and place where two men are forced to deny the only great passion either one will ever feel. Their tragedy is universal."
30,70,"Brokeback Mountain possesses handsome and sympathetic lead players, magnificent scenery, heartbreaking melodrama, righteousness and cultural import. But as a testament to the importance of following one's passion, it's devoid of one crucial thing: passion."
31,88,"While Gyllenhaal has playful puppy eyes and energy, his performance as Jack is a blur of mustaches, sideburns and spurs that never achieves the weight of Ledger's."
32,91,It's by far the most uncompromising and unapologetic gay-themed drama ever made for a wide release by a major Hollywood studio with name stars.
33,70,This is the kind of tasteful tearjerker that's often overrated and smothered with prizes because it flatters our tolerance and sensitivity.
34,89,"It's possible to point to some weak spots in Brokeback – its seeming multiple endings, the lack of clarity about certain images, some digressions – but there is no movie this year that has moved my heart more than Brokeback Mountain."
35,88,"Brokeback may be too polished for some people, too elegantly dispassionate in its study of choked passion."
36,100,"This poignant, wise and subtle picture -- which, yes, happens to be the best movie of the year -- should be approached with humble expectations. Lee's approach to this delicate material is suffused with melancholy, metaphors and small, telling touches that favor subtlety over exclamation points and rough-hewn simplicity over grandiloquence."
37,91,"Beautiful, poetic, mournful, at once rich and spare, Brokeback Mountain takes a daring conceit and creates of it an overwhelming work of art that should speak to anyone capable of love."
38,75,"Ledger proves what we've suspected all along -- this is his picture, and he steals it brilliantly."
39,50,"Romanticism fights stoicism to a draw, and the movie grows ever more static, too. Down to the quasi-ambiguous hate-crime finish, Brokeback Mountain comes as close to being a still life as you can get with human characters."
40,100,"An experience as tender and troubling as any you're likely to get - or not likely, if this subject puts you off."
41,100,"So in all the tumult about this film, the eruption of its subject into wide attention and the consequent revelations about cowboys' lives in the past, let us--without forgetting the American sources of the screenplay--acknowledge the anomaly that the director is Chinese."
