id,rating,review_text
1,5,great movie. You have to move with it
2,4,"1917 is heavy in action and emotion- creating an enjoyable watch for everybody. The only critique I have is the time compression in some scenes: like the 300 yard run, but overall I rate this a 8.5/10. Love that its based on a true story."
3,4,"após o filme ficamos impactamos com o que acabamos de ver, uma ""simples"" missão pode trazer historias absurdas e momentos extraordinários, uma visão que muitos tiveram e poucos souberam de como foi a guerra, a visão daqueles que estão la por uma ""livre obrigação""."
4,5,"Cinematic masterpiece. Two young lieutenants, given an important role during a crucial part of WW1 fought on the western front."
5,4,"Kept me interested the whole movie, filmed well with good storyline"
6,5,"1917 has many upsides and absolutely no downsides! Being an depressing life-like world war 1 movie, the acting really did catch my attention. So did the fact that it's the only movie that's made to look like it's in 1 shot. And it really does have just about all the attention it needs. Easily one of the best war movies I've ever seen!"
7,4,"I don’t know how the physical environment of the fronts in this movie were created but the sense of difficulty and horrid conditions of WW I are depressing and daunting. The action is astounding and the filmmaking of continuous action keep viewers in the moment, absolutely as if you’re on the harrowing journey with the two soldiers carrying out what feels like an impossible mission. I do wonder why the general didn’t send a plane and drop a box of instructions to the other battalions."
8,5,"This was a great movie from start to finish, it has one of the greatest scenes ever in cinema which is Lance Corporal Schofield running through the battlefield to delivering the message to stop the battle, it’s truly heart pounding to see movies like this, you can’t beat it, this is definitely one of the greatest Dreamworks films ever made."
9,3.5,Cinematography and music are amazing but overall not quite what I expected.
10,5,One of the best war movies ever made. I've watched this movie probably 20 times now and it never ceases to amaze me. This is one of the most important movies of our generation and I think everyone should watch it.
11,5,"Moved me to tears. Wow. Got me. Powerful, immersive and compelling."
12,5,Had no idea what to expect from this movie going in....was shocked and moved to tears during multiple scenes. Im not a filmmaker but noticed that there were lots of scenes that didn't seem to have cuts (like Birdman). And it made you feel like you were right there with the characters as things unfolded. Specifically the farm scene... Omg!
13,5,My favorite film. Had to rate it and review. A nonstop edge of your seat tour of war from a unique point of view perspective. Gut wrenching and beautiful. This is cinema!
14,4.5,"Having just watched DUNKIRK, this is a better War film After watching Dunkirk about a month ago, after reading ""The Great War and Modern Memory"", I must say this far succeeds Dunkirk as far as realistic portrayals of the actual daily life of World War I. Yes, it was daily life for hundreds of thousands of British and French people fighting the authoritarian German government. Like today's America, the country of Germany was swayed and rocked by authoritarian rulers. This movie hit home as scary, for these reasons. Trench warfare; going from trench to trench, is a big part of this one-shot film that was directed with skill by Sam Mendes of American Beauty. The problem with the one-shot is that it minimizes the struggles that were seemingly endless, rather than capsulated. Where the film said that the characters traveled 11 miles, it looked more like a mile and half in real life (as a trained cross-country runner, I'm very good with distances). The surrealness of the film weighed it down. However, the realistic aspect did actually outweigh it. The fact that generals for Britain often exaggerated their battalions'' abilities and sent them to die was exonerated by the fact that in this movie, the general undermines the colonels. However, like in real life, the colonels would often say to themselves ""We're losing a battle, and should retreat"". This movie was moving and brilliant. Like great epics of the past, it focuses on singular moments that inspire awe from the audience. So, while Dunkirk's high flying aviation battles are a must-see, I highly recommend 1917 as the superior film."
15,5,Great historical film.
16,5,Unbelievable movie!!
17,4.5,One of the best ww1 movies i ever watched!
18,1.5,Good visuals but boring story
19,4,"Forse il meglio di Sam Mandes. Regia ottima accompagnata da un'altrettanto eccellente fotografia. Questo film vanta di interpretazioni eccezionali e dialoghi scritti con attenzione. Tralasciando il dolore della guerra che prova il protagonista, è forse un po' piatto moralmente."
20,5,Yessssssssssssssssssssss
21,5,"FIRE MOVIE, I really like how it’s shot to look like it’s one continuous shot with NO cuts. AMAZING"
22,4,Excellent movie! Shot in a super cool way and themes hit hard.
23,4,Well worth a look if you like war and/or WWI era stuff. The jaded lieutenant at the front scene is cinema magic
24,4.5,me sigue impresionando el film con esa cámara que acompaña al protagonista es cine🥹📽️
25,5,A masterpiece. This goes into my top 15
26,4.5,"One of the best War movies of all time! Both this, and Saving Private Ryan are just fantastic War movies that I never get tired of. I am amazed on the cinematography in this movie. Every camera shot is just magnificent!"
27,4,"1917 (2019) It is a war drama about two friends who have to go on a risky mission to deliver a message before the war begins....This film is brilliant in every sense, script, direction and acting."
28,4.5,"la parte mas importante esta a la mitad de la pelicula, lo cual alarga la parte emocionante durante 45 min, gracias a esto es lo cual por lo que esta pelicula es tan emocionante"
29,4,A hauntingly beautiful gift of a movie.
30,5,Best War-drama/thriller since Saving private ryan.
31,4.5,"Sam Mendes’s film 1917 was meticulously crafted to immerse you in an emotional and visceral experience. The film focuses on 2 soldiers in World War 1 sent to deliver a message to a different platoon. The platoon they are being sent to are about to walk into a trap set by the German army. They must make it to the platoon before the morning, or else 1600 soldiers will be massacred by the Germans. The men fight to survive and experience loss, heartbreak, fear, and anger. By the end of the film, the viewer is given a sense of unfairness as the reality of war is presented in it. The director's choice to make the movie one continuous shot made you feel what was at stake, their lives. The film made you feel like it was never ending in the sense that the soldiers were constantly under attack. The choice of effects and setting create an incredible amount of stomach-turning suspense as the men continue their journey. The choice of the camera being a continuous shot immerses you into the story line making it feel like you are with the soldiers on their mission. This creates a feeling of having more at risk as the men push through explosions, gun fire, attacks, and more. I feel there are more strengths than weaknesses in this film. The strengths of this film are that the filming does truly immerse you. The emotion of the characters can be felt through the viewer for a guttural experience. Another strength I believe the film has is using younger, lesser-known main actors. I feel this is a strength as the audience builds their own connection with the characters. With how young they are, a tone of innocence adds to the characters. A notable weakness of this film is that it feels like a game. The characters seem like they just need to reach checkpoints to survive. However, this weakness could also be seen as a strength as the stakes are higher considering that war is not really a game and there is no reset button. The film itself can fit into multiple different genres such as war, drama, thriller, action, and history. I think this film fits best into at least 2 genres, war, and action. The movie is very clearly about war and offers a high stakes plot with multiple fight and chase scenes. The soldiers are placed suddenly into the mission of delivering the message to a doomed battalion. There is no time to think or consider until they are sent out through “no man’s land.” This makes the film act immediately and begins with a sense of anxiety as there is no choice. There is gunfire, explosions, death, and many more unsettling events that make the viewer invested. The marketing of this film I believe was presented very well. There was a total of 3 posters and 3 trailers created. The first poster presented the four large transparent numbers, “1917” with a sunset and barbed wire at the bottom. The second poster included the same large transparent numbers with the 2 main characters running away frantically. The main tagline of the movie was posted in the bottom stating, “Time is the Enemy.” The final poster pictured the 2 soldiers crawling on the ground with an empty plane hurdling right for them. The trailers created for this movie I feel did a wonderful job at promoting without giving too much away. All the trailers tell the same storyline; 2 soldiers are picked to carry a message to a different platoon before morning or else they will be massacred. However, as the trailers were created a few extra intense scenes are included to hold the viewers' attention. In the final trailer created, the directors include callouts for the multiple awards the film was nominated for. There were many awards the film was nominated for including Academy Awards, Golden Globes Awards, BAFTA awards, and more. During the 2020 Academy Awards the film won Best Cinematography, Best Sound Mixing, Best Visual Effects, and was nominated for many other awards such as Best Picture, Best Music, Best Sound Editing, Best Director, and more. During the 2020 Golden Globes awards, the film won Best Picture, and Best Director, and was nominated for Best Original Score. During the 2020 BAFTA awards the film exceeded winning a total of 7 awards out of the 9 the film was nominated for. In my opinion this comes as no surprise as the film was a truly immersive experience that not only educated the viewer about the true nature of war but also had a way of putting the viewer in their shoes. In conclusion, I would rate this movie a 4.5 out of 5 stars. I believe the cinematography of the film, along with its storyline creates a suspenseful and emotional experience that plunges the viewer into the high-stakes, intense encounter of war. The young actors provide the sense of innocence lost at the cost of war as they are exposed to the harsh reality of life-or-death. In my opinion there are very few weaknesses that this film has and countless strengths that make this film a marvelous feat."
32,4.5,"Filled with intense action, deep emotion, and a compelling plot, this film is perfect for someone looking for a historic masterpiece"
33,5,The most beautiful movie I have ever watched : )
34,5,I love this movie. The camera shots are great.
35,4.5,"I had to watch this movie in class and im honestly so glad, this movie is amazing. I think it really captures just how devastating WW1 really was. The movie just left me in a stunned silence, the ending was amazing. If your at all intrested in the events of WW1 or such you should definitely watch this.."
36,4,La cinématique est magnifique ! Film touchant.
37,4.5,"Staggering scale of sets, visually stunning, excellent sound editing. Thankfully, much of the gore is kept to a minimum. Only a couple moments of ""now wait..."" (e.g. raising rifles when approaching a potentially full German trench, the loss of companion from stabbing). Regardless, a masterpiece."
38,5,"MASTERPIECE! Not a single moment wasted with incredible direction and vision from Sam Mendes and Rodger Deakins, paired with a god teir score from Thomas Newman makes this an unforgettable, emotional and powerful journey that deserves multiple revisits beyond the first viewing."
39,4,"The well paced, continuous shot captures the horrors of war in a very immersive way."
40,3.5,"¿El inglés con peor o mejor suerte? En serio, 1917 es especial. En cada revisión se me hace aún más interesante, más allá de que tengo algunas diferencia sobre el montaje y algunos fragmentos del guion, es una buena representación. Sin duda tiene secuencias preciosas, buen diseño de sonido y muy buena fotografía (lo más destacable). Seguir a Will me parece un recurso muy acertado, junto al recurso técnico más evidente, generando una mezcla bien establecida. No dudo que esta película trascienda, al final es una buena experiencia audiovisual que todos deberíamos ver."
41,5,"1917 is a cinematic masterpiece that will leave you breathless. The film's unique approach, presented as a single continuous shot, pays off in a big way, creating an immersive experience that drops you right into the trenches of World War I. The story follows two young British soldiers, Schofield and Blake, as they embark on a perilous mission to deliver a message that could save thousands of lives. With its gripping narrative, outstanding performances, and stunning visuals, 1917 is an absolute must-see. One of the standout aspects of the film is its technical prowess. The cinematography, led by the incredible Roger Deakins, is simply breathtaking. The way the camera glides through the trenches, capturing the chaos and carnage of war, is a testament to the innovative filmmaking on display. 1917 is more than just a technical achievement; it's also a powerful exploration of the human cost of war. The film's themes of camaraderie, sacrifice, and the psychological toll of combat are deeply moving and thought-provoking."
42,5,"This is one of the best war films I have watched in years, my brother and I saw it at the cinema, and we were both blown away by the story, characters and the visuals, I like the way the film is shot, as one continual flow, it does a lot for the pacing and doesn't break immersion. We were glued to the screen, George Mackay and Dean-Charles Chapman were great castings for the leads. I also really enjoyed Andrew Scott's performance, though he doesn't get much screen time, his character has a nihilistic charm. Overall I'd give this film 5 stars, I find myself coming back to re-watch this film a few times a year, it really is a powerful film and was a pleasure to watch with my brother. A real piece of art."
43,4,A visually stunning film that transports you to the horrors of WWI trench warfare.
44,5,Incredible. One of the best war movies ever put to the screen.
45,4,It was a good movie with outstanding cinematography. It has got some great one take shots. I found some of the scenes a bit too hollywoodized.
46,2.5,My expectation was high from the acclaimed director and period piece. I left the big screen disappointed. The long scenes became a distraction rather than added to the storytelling. The whole movie felt like one long gimmick.
47,4,Very close to getting a 4.5 somewhere between that and a 4. The way this is shot is something that I have never seen before and my first time watching this I would have given it a 5 but having watched this a couple more times it does come across a bit slow which is to be expected in with the way it is delivered. The acting is good but doesn’t amaze you with emotional scenes not coming across fully.
48,5,Es de las mejores películas basadas en una historia real ahí que aceptarlo
49,4.5,"Gripping story and elite cinematography carry this movie. Three of the best scenes happen perfectly in the beginning, the middle, and the end. Not a masterpiece but suspiciously close."
50,4.5,Great movie but what had me shaking my head is when he gets killed from a Solider who crashed his plane who manages to somehow be alive and they try helping him out...No way they were that careless to an enemy who manages to cut him with a knife.
