id,rating,review_text
1,5,A Fellini masterpiece.
2,4,"Good movie. Not that entertaining, but profound and well-constructed. Masterclass in blocking for young directors. Edit: it grows on you. very well-stated internal dilemmas of a director."
3,5,"A classic, nothing to add."
4,5,"Not only Fellini’s best, it one of the best films ever made. The film has been frequently borrowed from (most notably by Fosse with “All That Jazz”, Woody Allen with “Stardust Memories”, Blake Edward’s with “S.O.B.”, etc.) but never equaled. The personal life of the artists becomes the art: the art of making art."
5,4,"Recommending it mainly because the cinematography. Unfortunately, plots of Fellini are not satisfying my 21st century American-movie shaped expectations."
6,5,"Successful fantasy movie in 2.25 hours!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! The USA grossed over $139,200.00!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
7,4.5,"Playful existential comedy examines the relationship between personal integrity and creative inspiration. Fellini's meta-story of a filmmaker struggling to make a film has become a template unto itself, much like ""Groundhog Day"" or ""Lone Wolf and Cub,"" and has been echoed by everyone from Bob Fosse to Charlie Kaufman to the Coens. The film succeeds in poking fun at its creator without ever feeling vindictive, and its fluid, mischievous camera movements and dazzling fantasy sequences make viewers feel like they are in on a humane and strangely relatable inside joke."
8,5,Greatest film of all time! Cinema is 8 1/2!
9,1,"Filme mais ou menos, o roteiro é fraco, as cenas são mais ou menos, só a cena da dança do dois no meio da praça, a história é fraca, o elenco é fraco, e quase ninguém ajuda a melhorar o filme, e os personagens são fracos, e o filme deveria ter cenas bem melhores e relevantes para fazer o filme ser bom."
10,5,"A great Italian film. Fellini is a fantastic director. This movie is about a filmmaker making a new film. There are several scenes of his childhood. Like “La Strada”, there are clowns in this movie."
11,2.5,"Though the opening and a few other sequences in this can be amazing, 8 1/2 is too uninteresting in most other parts and too hard to follow for me to enjoy it."
12,5,"Little known factoid. The first Mossad hit occurred during the premier of Fellini's 8 1/2 in Italy. It must have only been a few minutes in, what a great last thing to see before your brains are blown out by a .22."
13,2,"Yes, I know, I'm ruining any chance I have of defining myself as a cinema aficionado, but I just couldn't get into this one. I found it rather boring."
14,1,"I saw 8½ in a film class many years ago. Before it began, our professor informed the class this this is one of the greatest films of all time and that Federico Fellini is a filmmaking genius. However, that just proves that cinema is a subjective art form. It doesn't matter how many people say a film is amazing, it can still be awful for some viewers. This movie is the type that most people think of when someone says, ""foreign art film."" It's pretentious, confusing, and completely boring. Maybe I'll have to trade in my film nerd card for saying all of this, but I don't like most of Fellini's work."
15,5,Muito bom o filme! Com diálogos interessantíssimos .
