id,rating,review_text
1,0.5,"Filme fraco, o roteiro é fraco, as cenas são fracas, a história é fraca, o elenco é fraco, e ninguém ajuda a melhorar o filme, os personagens são fracos, e o filme deveria ter cenas bem melhores e relevantes, para fazer o filme ser bom"
2,5,"Truly amazing. One of the best movies I’ve ever seen. Casually absurd, delightfully dark."
3,4,Atuações absurdas das 3 protagonistas e uma história envolvente e diferente com várias nuances e mulheres manipuladoras que usam todas suas armas pra se dar bem na vida. 8.5
4,4.5,"Unchecked power corrupts, regardless of the economic system. Not quite at the level of Poor Things but still magnificent."
5,5,"Hands down Yorgos's best film. The character development is masterclass, the amount of emotion switching from hilarious too scary to sad is unbelievably, and the performances all around are Oscar worthy. Just a work of art."
6,3,Not particularly into this time period; but the human condition story transcends.
7,5,"Abigail played by Emma Stone is characterized very interestingly. It is like you love this character and want to keep seeing her appearance but always subconsciously think something bad will happen to her and she will end up in tragedy. However, although she got bullied quite a few time in beginning, she is not the typical ""beautiful, pitiful, brainless vase;"" you can see the intelligence in her eye, which is shown more and more as the movie progresses later. Her dynamic with her later husband is also interesting: she shows desires and temptation but never fully satisfy the man, keeping him always on the hook. Later in the stories, although Abigail did some quite harmful things and you see it directly, you internally actually do not want to admit that she is bad, causing that conflict in your feeling. Yorgos's film always ""pull in"" all my emotions and feeling: it is not just entertaining but also consuming in a good way as you just cannot stop thinking about the character for a while. For Abigail, it is this internal ""conflict"" that lingered with me. Overall, this movie is a absolute must-see. But it is not a easy, totally entertaining movie. It is best when your mind is clear and is ready to put in some emotions and feeling into the experience."
8,5,"A different sort of period film with darkly subversive layers and impeccable comedic acting by Olivia Colman and Emma Stone. Colman's Queen Anne was hilariously brilliant and deliciously irreverent and she centers the film, even as the horrors of her (true story) unfold. Delightful, twisted, beautifully produced, I recommend you watch it."
9,3,It’s fine I guess. Physically stunning but narratively empty imo
10,4,"“The Favourite” is a true immersion into the mechanisms of power and the lengths people will go to get closer to the fire. It’s a sharp reminder that in politics and ambition, you always have to try — because someone else certainly will. I honestly expected Emma Stone’s character to return to the stables in the end, but the film subverts that expectation entirely. Its mix of intrigue, cruelty, and absurd humor gives it a very high rewatchability potential."
11,5,The bright performance of Olivia Colman and Yorgos' powerful mind make it one of the best comedies of the year.
